Orthogroup	Azeb	Tgra
OG0009917	mikado.HiC_scaffold_15.0G375.1	KUTeg_012470
OG0009919	mikado.HiC_scaffold_15.0G384.1	KUTeg_011666
OG0009920	mikado.HiC_scaffold_15.0G387.1	KUTeg_011665
OG0009921	mikado.HiC_scaffold_15.0G388.1	KUTeg_012616
OG0009922	mikado.HiC_scaffold_15.0G389.1	KUTeg_011618
OG0009923	mikado.HiC_scaffold_15.0G390.1	KUTeg_012659
OG0009924	mikado.HiC_scaffold_15.0G391.1	KUTeg_012658
OG0009925	mikado.HiC_scaffold_15.0G399.1	KUTeg_012661
OG0009926	mikado.HiC_scaffold_15.0G401.1	KUTeg_012660
OG0009927	mikado.HiC_scaffold_15.0G407.1	KUTeg_011646
OG0009928	mikado.HiC_scaffold_15.0G408.1	KUTeg_012687
OG0009929	mikado.HiC_scaffold_15.0G409.1	KUTeg_012688
OG0009930	mikado.HiC_scaffold_15.0G410.1	KUTeg_012156
OG0009931	mikado.HiC_scaffold_15.0G411.1	KUTeg_012157
OG0009932	mikado.HiC_scaffold_15.0G417.1	KUTeg_011779
OG0009933	mikado.HiC_scaffold_15.0G422.2	KUTeg_012213
OG0009934	mikado.HiC_scaffold_15.0G424.1	KUTeg_012219
OG0009935	mikado.HiC_scaffold_15.0G429.1	KUTeg_012375
OG0009936	mikado.HiC_scaffold_15.0G430.1	KUTeg_012374
OG0009937	mikado.HiC_scaffold_15.0G431.1	KUTeg_012541
OG0009938	mikado.HiC_scaffold_15.0G432.1	KUTeg_011698
OG0009939	mikado.HiC_scaffold_15.0G433.1	KUTeg_011700
OG0009940	mikado.HiC_scaffold_15.0G437.1	KUTeg_011564
OG0009941	mikado.HiC_scaffold_15.0G439.1	KUTeg_012645
OG0009942	mikado.HiC_scaffold_15.0G445.2, mikado.HiC_scaffold_15.0G445.1	KUTeg_012535
OG0009943	mikado.HiC_scaffold_15.0G446.1	KUTeg_012531
OG0009944	mikado.HiC_scaffold_15.0G451.1	KUTeg_011685
OG0009945	mikado.HiC_scaffold_15.0G453.1	KUTeg_011687
OG0009946	mikado.HiC_scaffold_15.0G454.1	KUTeg_011680
OG0009947	mikado.HiC_scaffold_15.0G462.1	KUTeg_020303
OG0009948	mikado.HiC_scaffold_15.0G464.1	KUTeg_020304
OG0009949	mikado.HiC_scaffold_15.0G466.1	KUTeg_022220
OG0009950	mikado.HiC_scaffold_15.0G470.1	KUTeg_020307
OG0009951	mikado.HiC_scaffold_15.0G471.1	KUTeg_020162
OG0009952	mikado.HiC_scaffold_15.0G472.1	KUTeg_020163
OG0009953	mikado.HiC_scaffold_15.0G473.1	KUTeg_020161
OG0009954	mikado.HiC_scaffold_15.0G474.1	KUTeg_021006
OG0009955	mikado.HiC_scaffold_15.0G485.1	KUTeg_021027
OG0009956	mikado.HiC_scaffold_15.0G488.1	KUTeg_021082
OG0009957	mikado.HiC_scaffold_15.0G495.1	KUTeg_021257
OG0009958	mikado.HiC_scaffold_15.0G508.1	KUTeg_021038
OG0009961	mikado.HiC_scaffold_15.0G514.1	KUTeg_021042
OG0009963	mikado.HiC_scaffold_15.0G516.1	KUTeg_021041
OG0009966	mikado.HiC_scaffold_15.0G534.1	KUTeg_012405
OG0009967	mikado.HiC_scaffold_15.0G535.1	KUTeg_012406
OG0009968	mikado.HiC_scaffold_15.0G536.1	KUTeg_012398
OG0009969	mikado.HiC_scaffold_15.0G538.1	KUTeg_011945
OG0009970	mikado.HiC_scaffold_15.0G540.1	KUTeg_018628
OG0009971	mikado.HiC_scaffold_15.0G545.1	KUTeg_012662
OG0009972	mikado.HiC_scaffold_15.0G547.1	KUTeg_006005
OG0009973	mikado.HiC_scaffold_15.0G548.2	KUTeg_012144
OG0009974	mikado.HiC_scaffold_15.0G555.1	KUTeg_012601, KUTeg_010612
OG0009976	mikado.HiC_scaffold_15.0G562.1	KUTeg_012730
OG0009978	mikado.HiC_scaffold_15.0G573.1	KUTeg_011959
OG0009979	mikado.HiC_scaffold_15.0G574.1	KUTeg_011960
OG0009980	mikado.HiC_scaffold_15.0G581.1	KUTeg_012581
OG0009981	mikado.HiC_scaffold_15.0G582.1	KUTeg_012582
OG0009982	mikado.HiC_scaffold_15.0G585.1	KUTeg_011527
OG0009983	mikado.HiC_scaffold_15.0G587.1	KUTeg_012761
OG0009984	mikado.HiC_scaffold_15.0G588.1	KUTeg_012762
OG0009985	mikado.HiC_scaffold_15.0G591.1	KUTeg_012292
OG0009987	mikado.HiC_scaffold_15.0G596.1	KUTeg_012480
OG0009988	mikado.HiC_scaffold_15.0G597.1	KUTeg_012481
OG0009990	mikado.HiC_scaffold_15.0G622.1	KUTeg_020546
OG0009991	mikado.HiC_scaffold_15.0G631.1	KUTeg_021065
OG0009992	mikado.HiC_scaffold_15.0G633.1	KUTeg_021060
OG0009993	mikado.HiC_scaffold_15.0G636.1	KUTeg_020683
OG0009994	mikado.HiC_scaffold_15.0G634.1	KUTeg_021197
OG0009995	mikado.HiC_scaffold_15.0G635.1	KUTeg_020682
OG0009996	mikado.HiC_scaffold_15.0G637.1	KUTeg_020675
OG0009997	mikado.HiC_scaffold_15.0G642.1	KUTeg_020679
OG0009998	mikado.HiC_scaffold_15.0G646.1	KUTeg_020363
OG0009999	mikado.HiC_scaffold_15.0G647.1	KUTeg_020767
OG0010000	mikado.HiC_scaffold_15.0G648.1	KUTeg_020918
OG0010001	mikado.HiC_scaffold_15.0G658.1	KUTeg_020284
OG0010002	mikado.HiC_scaffold_15.0G657.1	KUTeg_020277
OG0010003	mikado.HiC_scaffold_15.0G671.1	KUTeg_020979
OG0010005	mikado.HiC_scaffold_15.0G694.1	KUTeg_021311
OG0010006	mikado.HiC_scaffold_15.0G695.1	KUTeg_021310
OG0010007	mikado.HiC_scaffold_15.0G698.1	KUTeg_020059
OG0010008	mikado.HiC_scaffold_15.0G700.1	KUTeg_020060
OG0010009	mikado.HiC_scaffold_15.0G702.1	KUTeg_020054
OG0010010	mikado.HiC_scaffold_15.0G709.1	KUTeg_020232
OG0010011	mikado.HiC_scaffold_15.0G712.1	KUTeg_020256
OG0010012	mikado.HiC_scaffold_15.0G719.1	KUTeg_020445
OG0010013	mikado.HiC_scaffold_15.0G726.1	KUTeg_020441
OG0010014	mikado.HiC_scaffold_15.0G727.1	KUTeg_020442
OG0010015	mikado.HiC_scaffold_15.0G729.1	KUTeg_020443
OG0010016	mikado.HiC_scaffold_15.0G736.1	KUTeg_020423
OG0010017	mikado.HiC_scaffold_15.0G737.1	KUTeg_020422
OG0010018	mikado.HiC_scaffold_15.0G738.1	KUTeg_020417
OG0010019	mikado.HiC_scaffold_15.0G740.1	KUTeg_020419
OG0010021	mikado.HiC_scaffold_15.0G745.1	KUTeg_020418
OG0010022	mikado.HiC_scaffold_15.0G747.1	KUTeg_020424
OG0010023	mikado.HiC_scaffold_15.0G748.1	KUTeg_020963
OG0010024	mikado.HiC_scaffold_15.0G750.1	KUTeg_020493
OG0010025	mikado.HiC_scaffold_15.0G753.1	KUTeg_020072
OG0010026	mikado.HiC_scaffold_15.0G757.1	KUTeg_020494
OG0010027	mikado.HiC_scaffold_15.0G770.1	KUTeg_020373, KUTeg_020367
OG0010028	mikado.HiC_scaffold_15.0G773.1	KUTeg_020371
OG0010029	mikado.HiC_scaffold_15.0G777.1	KUTeg_020877
OG0010030	mikado.HiC_scaffold_15.0G781.1	KUTeg_020840
OG0010031	mikado.HiC_scaffold_15.0G783.1	KUTeg_020489
OG0010032	mikado.HiC_scaffold_15.0G782.1	KUTeg_020488
OG0010033	mikado.HiC_scaffold_15.0G784.1	KUTeg_020495
OG0010034	mikado.HiC_scaffold_16.0G694.1, mikado.HiC_scaffold_15.0G792.1	KUTeg_014201
OG0010035	mikado.HiC_scaffold_15.0G794.1	KUTeg_021019
OG0010036	mikado.HiC_scaffold_15.0G797.1	KUTeg_021018
OG0010037	mikado.HiC_scaffold_15.0G798.1	KUTeg_021017
OG0010038	mikado.HiC_scaffold_15.0G806.1	KUTeg_021178
OG0010039	mikado.HiC_scaffold_15.0G807.1	KUTeg_021177
OG0010040	mikado.HiC_scaffold_15.0G815.1	KUTeg_021174
OG0010041	mikado.HiC_scaffold_15.0G816.1	KUTeg_020299
OG0010042	mikado.HiC_scaffold_15.0G818.1	KUTeg_021170
OG0010043	mikado.HiC_scaffold_15.0G819.1	KUTeg_020293
OG0010044	mikado.HiC_scaffold_15.0G823.1	KUTeg_020287
OG0010045	mikado.HiC_scaffold_15.0G826.1	KUTeg_020291
OG0010046	mikado.HiC_scaffold_15.0G830.1	KUTeg_003793
OG0010047	mikado.HiC_scaffold_15.0G838.1	KUTeg_008850
OG0010048	mikado.HiC_scaffold_15.0G839.1	KUTeg_021182
OG0010049	mikado.HiC_scaffold_15.0G841.1	KUTeg_020997
OG0010050	mikado.HiC_scaffold_15.0G842.1	KUTeg_021000
OG0010051	mikado.HiC_scaffold_15.0G843.1	KUTeg_020999
OG0010052	mikado.HiC_scaffold_15.0G844.1	KUTeg_020144
OG0010053	mikado.HiC_scaffold_15.0G845.1	KUTeg_020145
OG0010054	mikado.HiC_scaffold_15.0G846.1	KUTeg_020316
OG0010055	mikado.HiC_scaffold_15.0G848.1	KUTeg_020147
OG0010056	mikado.HiC_scaffold_15.0G847.1	KUTeg_020148
OG0010058	mikado.HiC_scaffold_15.0G853.1	KUTeg_020593
OG0010059	mikado.HiC_scaffold_15.0G855.1	KUTeg_020788
OG0010060	mikado.HiC_scaffold_15.0G854.1	KUTeg_020791
OG0010061	mikado.HiC_scaffold_15.0G858.1	KUTeg_020347
OG0010063	mikado.HiC_scaffold_15.0G860.1	KUTeg_020576
OG0010064	mikado.HiC_scaffold_15.0G865.1	KUTeg_020487
OG0010065	mikado.HiC_scaffold_15.0G866.1	KUTeg_021026
OG0010066	mikado.HiC_scaffold_15.0G869.1	KUTeg_021025
OG0010067	mikado.HiC_scaffold_15.0G871.1	KUTeg_020491
OG0010068	mikado.HiC_scaffold_15.0G872.1	KUTeg_020490
OG0010069	mikado.HiC_scaffold_15.0G873.1	KUTeg_020841
OG0010071	mikado.HiC_scaffold_15.0G888.1	KUTeg_021061
OG0010073	mikado.HiC_scaffold_15.0G903.1	KUTeg_021211
OG0010074	mikado.HiC_scaffold_15.0G904.1	KUTeg_021212
OG0010075	mikado.HiC_scaffold_15.0G906.1	KUTeg_021213
OG0010076	mikado.HiC_scaffold_15.0G912.1	KUTeg_020851
OG0010077	mikado.HiC_scaffold_15.0G914.1	KUTeg_020349
OG0010078	mikado.HiC_scaffold_15.0G920.1	KUTeg_020850
OG0010079	mikado.HiC_scaffold_15.0G926.1	KUTeg_020785
OG0010080	mikado.HiC_scaffold_15.0G927.1	KUTeg_020783
OG0010081	mikado.HiC_scaffold_15.0G928.1	KUTeg_011269
OG0010082	mikado.HiC_scaffold_15.0G932.1	KUTeg_020555
OG0010083	mikado.HiC_scaffold_15.0G934.1	KUTeg_020781
OG0010084	mikado.HiC_scaffold_15.0G935.1	KUTeg_020554
OG0010085	mikado.HiC_scaffold_15.0G938.1	KUTeg_021283
OG0010086	mikado.HiC_scaffold_15.0G939.1	KUTeg_020779
OG0010088	mikado.HiC_scaffold_15.0G950.1	KUTeg_021112
OG0010089	mikado.HiC_scaffold_15.0G951.1	KUTeg_021357
OG0010090	mikado.HiC_scaffold_15.0G953.1	KUTeg_021358
OG0010091	mikado.HiC_scaffold_15.0G955.1	KUTeg_021356
OG0010092	mikado.HiC_scaffold_15.0G954.1	KUTeg_021353
OG0010093	mikado.HiC_scaffold_15.0G956.1	KUTeg_021354
OG0010094	mikado.HiC_scaffold_15.0G959.1	KUTeg_021352
OG0010095	mikado.HiC_scaffold_15.0G961.1	KUTeg_020849
OG0010096	mikado.HiC_scaffold_15.0G963.1	KUTeg_020848
OG0010097	mikado.HiC_scaffold_15.0G970.1	KUTeg_020958
OG0010098	mikado.HiC_scaffold_15.0G971.1	KUTeg_020957
OG0010099	mikado.HiC_scaffold_15.0G972.1	KUTeg_020795
OG0010100	mikado.HiC_scaffold_15.0G973.1	KUTeg_020792
OG0010102	mikado.HiC_scaffold_15.0G978.1	KUTeg_021284
OG0010103	mikado.HiC_scaffold_15.0G981.1	KUTeg_021063
OG0010104	mikado.HiC_scaffold_15.0G982.1	KUTeg_020448
OG0010105	mikado.HiC_scaffold_15.0G983.1	KUTeg_020450
OG0010106	mikado.HiC_scaffold_15.0G984.1	KUTeg_020451
OG0010107	mikado.HiC_scaffold_15.0G985.1	KUTeg_020452
OG0010108	mikado.HiC_scaffold_15.0G987.1	KUTeg_020860
OG0010109	mikado.HiC_scaffold_15.0G988.1	KUTeg_020861
OG0010110	mikado.HiC_scaffold_15.0G989.1	KUTeg_020348
OG0010111	mikado.HiC_scaffold_15.0G990.1	KUTeg_020341
OG0010112	mikado.HiC_scaffold_15.0G992.1	KUTeg_020342
OG0010113	mikado.HiC_scaffold_15.0G995.1	KUTeg_020890
OG0010114	mikado.HiC_scaffold_15.0G996.1	KUTeg_020897
OG0010116	mikado.HiC_scaffold_15.0G1014.1	KUTeg_020499
OG0010118	mikado.HiC_scaffold_15.0G1020.1	KUTeg_020609
OG0010119	mikado.HiC_scaffold_15.0G1021.1	KUTeg_020887
OG0010120	mikado.HiC_scaffold_15.0G1024.1	KUTeg_020143
OG0010121	mikado.HiC_scaffold_15.0G1028.1	KUTeg_020135
OG0010122	mikado.HiC_scaffold_15.0G1032.1	KUTeg_020985
OG0010123	mikado.HiC_scaffold_15.0G1040.1	KUTeg_020883
OG0010124	mikado.HiC_scaffold_15.0G1041.1	KUTeg_021111
OG0010125	mikado.HiC_scaffold_15.0G1047.1	KUTeg_020705
OG0010127	mikado.HiC_scaffold_15.0G1056.1	KUTeg_021297
OG0010128	mikado.HiC_scaffold_15.0G1059.1	KUTeg_021298
OG0010129	mikado.HiC_scaffold_15.0G1062.1	KUTeg_021299
OG0010132	mikado.HiC_scaffold_15.0G1073.1	KUTeg_008757, KUTeg_001122
OG0010133	mikado.HiC_scaffold_15.0G1074.1	KUTeg_020149
OG0010134	mikado.HiC_scaffold_15.0G1080.1	KUTeg_020610
OG0010135	mikado.HiC_scaffold_15.0G1086.1	KUTeg_021136
OG0010136	mikado.HiC_scaffold_15.0G1092.1	KUTeg_020814
OG0010137	mikado.HiC_scaffold_15.0G1094.1	KUTeg_020807
OG0010138	mikado.HiC_scaffold_15.0G1104.1	KUTeg_005426
OG0010139	mikado.HiC_scaffold_15.0G1106.1	KUTeg_011910
OG0010140	mikado.HiC_scaffold_15.0G1107.1	KUTeg_011905
OG0010142	mikado.HiC_scaffold_15.0G1110.1	KUTeg_020916
OG0010143	mikado.HiC_scaffold_15.0G1115.1	KUTeg_003801
OG0010145	mikado.HiC_scaffold_15.0G1117.1	KUTeg_020953
OG0010146	mikado.HiC_scaffold_15.0G1128.1	KUTeg_020669
OG0010148	mikado.HiC_scaffold_15.0G1135.1	KUTeg_020209
OG0010149	mikado.HiC_scaffold_15.0G1141.1	KUTeg_020766
OG0010150	mikado.HiC_scaffold_15.0G1150.1	KUTeg_021381
OG0010151	mikado.HiC_scaffold_15.0G1154.1	KUTeg_020190
OG0010152	mikado.HiC_scaffold_15.0G1155.1	KUTeg_020260
OG0010153	mikado.HiC_scaffold_15.0G1156.1	KUTeg_020257
OG0010154	mikado.HiC_scaffold_15.0G1160.1	KUTeg_020258
OG0010155	mikado.HiC_scaffold_15.0G1161.1	KUTeg_020255
OG0010156	mikado.HiC_scaffold_15.0G1164.1	KUTeg_020281
OG0010157	mikado.HiC_scaffold_15.0G1165.1	KUTeg_020282
OG0010158	mikado.HiC_scaffold_15.0G1166.1	KUTeg_021162
OG0010159	mikado.HiC_scaffold_15.0G1180.1	KUTeg_009476
OG0010160	mikado.HiC_scaffold_15.0G1189.1	KUTeg_020553
OG0010161	mikado.HiC_scaffold_15.0G1190.1	KUTeg_020579
OG0010162	mikado.HiC_scaffold_15.0G1192.1	KUTeg_020577
OG0010163	mikado.HiC_scaffold_15.0G1196.1	KUTeg_020582
OG0010164	mikado.HiC_scaffold_15.0G1199.1	KUTeg_020580
OG0010165	mikado.HiC_scaffold_15.0G1201.1	KUTeg_020113
OG0010166	mikado.HiC_scaffold_15.0G1202.1	KUTeg_020105
OG0010167	mikado.HiC_scaffold_15.0G1203.1	KUTeg_020106
OG0010168	mikado.HiC_scaffold_15.0G1204.1	KUTeg_020107
OG0010169	mikado.HiC_scaffold_15.0G1205.1	KUTeg_020108
OG0010170	mikado.HiC_scaffold_15.0G1216.1	KUTeg_021260
OG0010171	mikado.HiC_scaffold_15.0G1226.1	KUTeg_020752
OG0010172	mikado.HiC_scaffold_15.0G1227.1	KUTeg_020749
OG0010173	mikado.HiC_scaffold_15.0G1229.1	KUTeg_020750
OG0010174	mikado.HiC_scaffold_15.0G1228.1	KUTeg_020748
OG0010175	mikado.HiC_scaffold_15.0G1230.1	KUTeg_020745
OG0010176	mikado.HiC_scaffold_15.0G1235.1	KUTeg_020746
OG0010177	mikado.HiC_scaffold_15.0G1236.1	KUTeg_020754
OG0010178	mikado.HiC_scaffold_15.0G1237.1	KUTeg_020938
OG0010179	mikado.HiC_scaffold_15.0G1240.1	KUTeg_020936
OG0010180	mikado.HiC_scaffold_15.0G1241.1	KUTeg_020935
OG0010181	mikado.HiC_scaffold_15.0G1243.1	KUTeg_020933
OG0010182	mikado.HiC_scaffold_15.0G1250.1	KUTeg_020401
OG0010183	mikado.HiC_scaffold_15.0G1255.1, mikado.HiC_scaffold_15.0G1253.1	KUTeg_020931
OG0010185	mikado.HiC_scaffold_15.0G1264.1	KUTeg_020521
OG0010186	mikado.HiC_scaffold_15.0G1267.1	KUTeg_011319
OG0010187	mikado.HiC_scaffold_15.0G1268.1	KUTeg_020076
OG0010188	mikado.HiC_scaffold_15.0G1269.1	KUTeg_020200
OG0010189	mikado.HiC_scaffold_15.0G1273.1	KUTeg_020198
OG0010190	mikado.HiC_scaffold_15.0G1276.1	KUTeg_020203
OG0010191	mikado.HiC_scaffold_15.0G1278.1	KUTeg_021216
OG0010192	mikado.HiC_scaffold_15.0G1282.1	KUTeg_021080
OG0010193	mikado.HiC_scaffold_15.0G1284.1	KUTeg_021076
OG0010194	mikado.HiC_scaffold_15.0G1285.1	KUTeg_021075
OG0010196	mikado.HiC_scaffold_15.0G1287.1	KUTeg_021074
OG0010197	mikado.HiC_scaffold_15.0G1292.1	KUTeg_012635
OG0010198	mikado.HiC_scaffold_15.0G1295.1	KUTeg_020217
OG0010199	mikado.HiC_scaffold_15.0G1301.1	KUTeg_020240
OG0010200	mikado.HiC_scaffold_15.0G1302.2	KUTeg_023369
OG0010201	mikado.HiC_scaffold_15.0G1308.1	KUTeg_020080
OG0010202	mikado.HiC_scaffold_15.0G1309.1	KUTeg_020077
OG0010203	mikado.HiC_scaffold_15.0G1310.1	KUTeg_020082
OG0010204	mikado.HiC_scaffold_15.0G1312.1	KUTeg_016360
OG0010205	mikado.HiC_scaffold_15.0G1313.1	KUTeg_020327
OG0010206	mikado.HiC_scaffold_15.0G1314.1	KUTeg_020328
OG0010207	mikado.HiC_scaffold_15.0G1315.1	KUTeg_020325
OG0010208	mikado.HiC_scaffold_15.0G1316.1	KUTeg_020326
OG0010209	mikado.HiC_scaffold_15.0G1317.1	KUTeg_020323
OG0010210	mikado.HiC_scaffold_15.0G1328.1	KUTeg_012161
OG0010211	mikado.HiC_scaffold_15.0G1329.1	KUTeg_012163
OG0010212	mikado.HiC_scaffold_15.0G1336.1	KUTeg_012637
OG0010213	mikado.HiC_scaffold_15.0G1337.1	KUTeg_016735
OG0010214	mikado.HiC_scaffold_15.0G1341.1	KUTeg_020786
OG0010215	mikado.HiC_scaffold_15.0G1347.1	KUTeg_020943
OG0010216	mikado.HiC_scaffold_15.0G1348.1	KUTeg_020731
OG0010217	mikado.HiC_scaffold_15.0G1350.1	KUTeg_020729
OG0010218	mikado.HiC_scaffold_15.0G1351.1	KUTeg_020727
OG0010219	mikado.HiC_scaffold_15.0G1354.1	KUTeg_020939
OG0010220	mikado.HiC_scaffold_15.0G1358.1	KUTeg_020983
OG0010221	mikado.HiC_scaffold_15.0G1357.1	KUTeg_020984
OG0010222	mikado.HiC_scaffold_15.0G1359.1	KUTeg_020995
OG0010223	mikado.HiC_scaffold_15.0G1362.1	KUTeg_021099
OG0010224	mikado.HiC_scaffold_15.0G1361.1	KUTeg_021094
OG0010225	mikado.HiC_scaffold_15.0G1367.1	KUTeg_020568
OG0010226	mikado.HiC_scaffold_15.0G1368.1	KUTeg_020567
OG0010227	mikado.HiC_scaffold_15.0G1369.1	KUTeg_021024
OG0010228	mikado.HiC_scaffold_15.0G1370.1	KUTeg_021023
OG0010229	mikado.HiC_scaffold_15.0G1372.1	KUTeg_021022
OG0010230	mikado.HiC_scaffold_15.0G1376.1	KUTeg_020154
OG0010231	mikado.HiC_scaffold_15.0G1379.1	KUTeg_020152
OG0010232	mikado.HiC_scaffold_15.0G1384.1	KUTeg_021343
OG0010234	mikado.HiC_scaffold_15.0G1393.1	KUTeg_021338
OG0010235	mikado.HiC_scaffold_15.0G1398.1	KUTeg_020990
OG0010236	mikado.HiC_scaffold_15.0G1400.1	KUTeg_020992
OG0010237	mikado.HiC_scaffold_15.0G1402.1	KUTeg_020991
OG0010239	mikado.HiC_scaffold_15.0G1406.1	KUTeg_021133
OG0010240	mikado.HiC_scaffold_15.0G1407.1	KUTeg_021134
OG0010242	mikado.HiC_scaffold_15.0G1413.1	KUTeg_021200
OG0010243	mikado.HiC_scaffold_15.0G1414.1	KUTeg_021201
OG0010244	mikado.HiC_scaffold_15.0G1415.1	KUTeg_021202
OG0010245	mikado.HiC_scaffold_15.0G1416.1	KUTeg_020310
OG0010246	mikado.HiC_scaffold_15.0G1424.1	KUTeg_021243
OG0010247	mikado.HiC_scaffold_15.0G1426.1	KUTeg_021242, KUTeg_021236
OG0010248	mikado.HiC_scaffold_15.0G1428.1	KUTeg_020379
OG0010249	mikado.HiC_scaffold_15.0G1430.1	KUTeg_020380, KUTeg_020381
OG0010250	mikado.HiC_scaffold_12.3160685G685.1, mikado.HiC_scaffold_15.0G1438.1	KUTeg_010254
OG0010253	mikado.HiC_scaffold_15.0G1478.1	KUTeg_012666
OG0010254	mikado.HiC_scaffold_15.0G1479.1	KUTeg_012671
OG0010255	mikado.HiC_scaffold_15.0G1480.1	KUTeg_012670
OG0010256	mikado.HiC_scaffold_15.0G1481.1	KUTeg_012669
OG0010258	mikado.HiC_scaffold_15.0G1490.1	KUTeg_012592
OG0010259	mikado.HiC_scaffold_15.0G1491.1	KUTeg_012772
OG0010260	mikado.HiC_scaffold_15.0G1499.1	KUTeg_012291
OG0010261	mikado.HiC_scaffold_15.0G1500.1	KUTeg_011639
OG0010262	mikado.HiC_scaffold_15.0G1503.1	KUTeg_011633
OG0010263	mikado.HiC_scaffold_15.0G1504.1	KUTeg_011630
OG0010264	mikado.HiC_scaffold_15.0G1505.1	KUTeg_011631
OG0010265	mikado.HiC_scaffold_15.0G1506.1	KUTeg_012694
OG0010266	mikado.HiC_scaffold_15.0G1508.1	KUTeg_011626
OG0010267	mikado.HiC_scaffold_15.0G1509.1	KUTeg_012159
OG0010268	mikado.HiC_scaffold_15.0G1510.1	KUTeg_011622
OG0010269	mikado.HiC_scaffold_15.0G1511.1	KUTeg_011621
OG0010270	mikado.HiC_scaffold_15.0G1516.1	KUTeg_011627
OG0010271	mikado.HiC_scaffold_15.0G1520.1	KUTeg_012464
OG0010272	mikado.HiC_scaffold_15.0G1522.1	KUTeg_012504
OG0010273	mikado.HiC_scaffold_15.0G1523.1	KUTeg_012506
OG0010274	mikado.HiC_scaffold_15.0G1535.1	KUTeg_011955
OG0010275	mikado.HiC_scaffold_15.0G1538.1	KUTeg_012149
OG0010276	mikado.HiC_scaffold_15.0G1539.1	KUTeg_011985
OG0010277	mikado.HiC_scaffold_15.0G1548.1	KUTeg_012783
OG0010278	mikado.HiC_scaffold_15.0G1562.1	KUTeg_018625
OG0010279	mikado.HiC_scaffold_15.0G1564.1	KUTeg_018630
OG0010280	mikado.HiC_scaffold_15.0G1567.1	KUTeg_011922
OG0010281	mikado.HiC_scaffold_15.0G1572.1	KUTeg_004629
OG0010282	mikado.HiC_scaffold_15.0G1573.1	KUTeg_012743
OG0010283	mikado.HiC_scaffold_15.0G1575.1	KUTeg_012255
OG0010284	mikado.HiC_scaffold_15.0G1580.1, mikado.HiC_scaffold_15.0G1579.1	KUTeg_012261
OG0010286	mikado.HiC_scaffold_15.0G1597.1	KUTeg_012172
OG0010287	mikado.HiC_scaffold_15.0G1598.1	KUTeg_011692
OG0010288	mikado.HiC_scaffold_15.0G1599.1	KUTeg_011694
OG0010290	mikado.HiC_scaffold_15.0G1617.1	KUTeg_020789
OG0010292	mikado.HiC_scaffold_15.0G1643.1	KUTeg_012382
OG0010293	mikado.HiC_scaffold_15.0G1644.1	KUTeg_012381
OG0010294	mikado.HiC_scaffold_15.0G1649.1	KUTeg_012222
OG0010295	mikado.HiC_scaffold_15.0G1648.1	KUTeg_012221
OG0010296	mikado.HiC_scaffold_15.0G1652.1	KUTeg_011792
OG0010297	mikado.HiC_scaffold_15.0G1654.1	KUTeg_012618
OG0010298	mikado.HiC_scaffold_15.0G1660.1	KUTeg_012590
OG0010299	mikado.HiC_scaffold_15.0G1662.1	KUTeg_012588
OG0010300	mikado.HiC_scaffold_15.0G1664.1	KUTeg_012585
OG0010301	mikado.HiC_scaffold_15.0G1665.1	KUTeg_012594
OG0010302	mikado.HiC_scaffold_15.0G1667.1	KUTeg_011806
OG0010303	mikado.HiC_scaffold_15.0G1669.1	KUTeg_011839
OG0010304	mikado.HiC_scaffold_15.0G1674.1	KUTeg_012709
OG0010305	mikado.HiC_scaffold_15.0G1675.1	KUTeg_012711
OG0010306	mikado.HiC_scaffold_15.0G1679.1	KUTeg_012227
OG0010307	mikado.HiC_scaffold_15.0G1685.1	KUTeg_008987
OG0010308	mikado.HiC_scaffold_15.0G1690.1	KUTeg_012527
OG0010309	mikado.HiC_scaffold_15.0G1699.1	KUTeg_011616
OG0010310	mikado.HiC_scaffold_15.0G1700.1	KUTeg_011613
OG0010311	mikado.HiC_scaffold_15.0G1701.1	KUTeg_011614
OG0010312	mikado.HiC_scaffold_15.0G1702.1	KUTeg_012344
OG0010314	mikado.HiC_scaffold_15.0G1707.1	KUTeg_012116
OG0010316	mikado.HiC_scaffold_15.0G1722.1	KUTeg_012621
OG0010317	mikado.HiC_scaffold_15.0G1724.1	KUTeg_012538
OG0010318	mikado.HiC_scaffold_15.0G1734.1	KUTeg_012567
OG0010319	mikado.HiC_scaffold_15.0G1739.1	KUTeg_012572
OG0010320	mikado.HiC_scaffold_15.0G1740.1	KUTeg_011697
OG0010321	mikado.HiC_scaffold_15.0G1754.1	KUTeg_011524
OG0010323	mikado.HiC_scaffold_15.0G1762.1	KUTeg_016236
OG0010325	mikado.HiC_scaffold_15.0G1769.1	KUTeg_012753
OG0010326	mikado.HiC_scaffold_15.0G1772.1	KUTeg_012536
OG0010327	mikado.HiC_scaffold_15.0G1783.1	KUTeg_012780
OG0010328	mikado.HiC_scaffold_15.0G1784.1	KUTeg_012366
OG0010329	mikado.HiC_scaffold_15.0G1790.1	KUTeg_011565
OG0010330	mikado.HiC_scaffold_15.0G1792.1	KUTeg_012689
OG0010332	mikado.HiC_scaffold_15.0G1799.1	KUTeg_016960
OG0010333	mikado.HiC_scaffold_15.0G1813.1	KUTeg_012474
OG0010334	mikado.HiC_scaffold_15.0G1818.1	KUTeg_012524
OG0010335	mikado.HiC_scaffold_15.0G1820.1	KUTeg_011218
OG0010336	mikado.HiC_scaffold_15.0G1819.1	KUTeg_012525
