Orthogroup	Species	Tgra	Orthologs
OG0009593	Sbro	KUTeg_004967	EVM0022908.1
OG0009593	Azeb	KUTeg_004967	mikado.HiC_scaffold_14.0G442.1
OG0009594	Sbro	KUTeg_014675	EVM0000250.1
OG0009594	Azeb	KUTeg_014675	mikado.HiC_scaffold_14.0G459.1
OG0009595	Sbro	KUTeg_005560	EVM0019014.1
OG0009595	Azeb	KUTeg_005560	mikado.HiC_scaffold_14.0G465.1
OG0009596	Azeb	KUTeg_005559	mikado.HiC_scaffold_14.0G469.1
OG0009596	Sbro	KUTeg_005559	EVM0017124.1
OG0009598	Azeb	KUTeg_004786	mikado.HiC_scaffold_14.0G478.1, mikado.HiC_scaffold_14.0G479.1
OG0009599	Sbro	KUTeg_004785	EVM0000465.1
OG0009599	Azeb	KUTeg_004785	mikado.HiC_scaffold_14.0G480.1
OG0009600	Azeb	KUTeg_005044	mikado.HiC_scaffold_14.0G482.1
OG0009600	Sbro	KUTeg_005044	EVM0015112.1
OG0009601	Azeb	KUTeg_005542	mikado.HiC_scaffold_14.0G490.1, mikado.HiC_scaffold_14.0G487.1
OG0009602	Azeb	KUTeg_005541	mikado.HiC_scaffold_14.0G491.1
OG0009602	Sbro	KUTeg_005541	EVM0006411.1
OG0009603	Sbro	KUTeg_005187	EVM0010635.1
OG0009603	Azeb	KUTeg_005187	mikado.HiC_scaffold_14.0G493.1
OG0009604	Sbro	KUTeg_004823	EVM0020239.1
OG0009604	Azeb	KUTeg_004823	mikado.HiC_scaffold_14.0G498.1
OG0009605	Sbro	KUTeg_005206	EVM0015936.1
OG0009605	Azeb	KUTeg_005206	mikado.HiC_scaffold_14.0G499.1
OG0009606	Sbro	KUTeg_005207	EVM0020802.1
OG0009606	Azeb	KUTeg_005207	mikado.HiC_scaffold_14.0G500.1
OG0009607	Sbro	KUTeg_004829	EVM0014856.1
OG0009607	Azeb	KUTeg_004829	mikado.HiC_scaffold_14.0G501.1
OG0009608	Azeb	KUTeg_004828	mikado.HiC_scaffold_14.0G502.1
OG0009608	Sbro	KUTeg_004828	EVM0001014.1
OG0009609	Sbro	KUTeg_004824	EVM0021419.2
OG0009609	Azeb	KUTeg_004824	mikado.HiC_scaffold_14.0G503.1
OG0009610	Azeb	KUTeg_004875	mikado.HiC_scaffold_14.0G526.1, mikado.HiC_scaffold_14.0G526.2
OG0009611	Sbro	KUTeg_005441	EVM0023352.1
OG0009611	Azeb	KUTeg_005441	mikado.HiC_scaffold_14.0G527.1
OG0009612	Sbro	KUTeg_004842	EVM0002408.1
OG0009612	Azeb	KUTeg_004842	mikado.HiC_scaffold_14.0G529.1
OG0009613	Sbro	KUTeg_004731	EVM0018972.1
OG0009613	Azeb	KUTeg_004731	mikado.HiC_scaffold_14.0G530.1
OG0009614	Azeb	KUTeg_005153	mikado.HiC_scaffold_14.0G537.1
OG0009614	Sbro	KUTeg_005153	EVM0007267.1
OG0009615	Azeb	KUTeg_010611	mikado.HiC_scaffold_14.0G539.1
OG0009615	Sbro	KUTeg_010611	EVM0023678.1
OG0009616	Azeb	KUTeg_005151	mikado.HiC_scaffold_14.0G540.1
OG0009616	Sbro	KUTeg_005151	EVM0016109.1
OG0009617	Azeb	KUTeg_005152	mikado.HiC_scaffold_14.0G541.1
OG0009617	Sbro	KUTeg_005152	EVM0011461.1
OG0009618	Azeb	KUTeg_004900	mikado.HiC_scaffold_14.0G547.1
OG0009618	Sbro	KUTeg_004900	EVM0019046.1
OG0009619	Sbro	KUTeg_005145	EVM0000495.1
OG0009619	Azeb	KUTeg_005145	mikado.HiC_scaffold_14.0G550.1
OG0009620	Azeb	KUTeg_005303	mikado.HiC_scaffold_14.0G554.1
OG0009620	Sbro	KUTeg_005303	EVM0000808.1
OG0009621	Azeb	KUTeg_005301	mikado.HiC_scaffold_14.0G555.1
OG0009621	Sbro	KUTeg_005301	EVM0007978.2
OG0009622	Sbro	KUTeg_005016	EVM0007645.1
OG0009622	Azeb	KUTeg_005016	mikado.HiC_scaffold_14.0G565.1
OG0009623	Sbro	KUTeg_005654	EVM0004293.1
OG0009623	Azeb	KUTeg_005654	mikado.HiC_scaffold_14.0G568.1
OG0009624	Sbro	KUTeg_014764	EVM0022297.1
OG0009624	Azeb	KUTeg_014764	mikado.HiC_scaffold_14.0G570.1
OG0009625	Sbro	KUTeg_004862	EVM0013938.1
OG0009625	Azeb	KUTeg_004862	mikado.HiC_scaffold_14.0G572.1
OG0009626	Azeb	KUTeg_004863	mikado.HiC_scaffold_14.0G574.1
OG0009626	Sbro	KUTeg_004863	EVM0016787.1
OG0009627	Azeb	KUTeg_010651	mikado.HiC_scaffold_14.0G578.1
OG0009627	Sbro	KUTeg_010651	EVM0021071.1
OG0009628	Azeb	KUTeg_005118	mikado.HiC_scaffold_14.0G583.1
OG0009628	Sbro	KUTeg_005118	EVM0004400.1
OG0009629	Sbro	KUTeg_005471	EVM0015621.1
OG0009629	Azeb	KUTeg_005471	mikado.HiC_scaffold_14.0G586.1
OG0009630	Azeb	KUTeg_005173	mikado.HiC_scaffold_14.0G594.1
OG0009630	Sbro	KUTeg_005173	EVM0004900.1
OG0009632	Azeb	KUTeg_005275	mikado.HiC_scaffold_14.0G610.1
OG0009632	Sbro	KUTeg_005275	EVM0021812.1
OG0009633	Azeb	KUTeg_005280	mikado.HiC_scaffold_14.0G611.1
OG0009633	Sbro	KUTeg_005280	EVM0008694.1
OG0009634	Azeb	KUTeg_012579	mikado.HiC_scaffold_14.0G616.1
OG0009634	Sbro	KUTeg_012579	EVM0009843.1
OG0009635	Sbro	KUTeg_004957	EVM0002329.1
OG0009635	Azeb	KUTeg_004957	mikado.HiC_scaffold_14.0G623.1
OG0009636	Sbro	KUTeg_005348	EVM0021683.1
OG0009636	Azeb	KUTeg_005348	mikado.HiC_scaffold_14.0G624.1
OG0009637	Azeb	KUTeg_004960	mikado.HiC_scaffold_14.0G626.1
OG0009637	Sbro	KUTeg_004960	EVM0012644.1
OG0009638	Azeb	KUTeg_004956	mikado.HiC_scaffold_14.0G633.1
OG0009638	Sbro	KUTeg_004956	EVM0011538.1
OG0009639	Azeb	KUTeg_004953	mikado.HiC_scaffold_14.0G634.1
OG0009639	Sbro	KUTeg_004953	EVM0004882.1
OG0009640	Azeb	KUTeg_005525	mikado.HiC_scaffold_14.0G635.1
OG0009640	Sbro	KUTeg_005525	EVM0019868.1
OG0009641	Azeb	KUTeg_005478	mikado.HiC_scaffold_14.0G644.1
OG0009641	Sbro	KUTeg_005478	EVM0001774.1
OG0009643	Azeb	KUTeg_011284	mikado.HiC_scaffold_18.0G882.1, mikado.HiC_scaffold_14.0G656.1
OG0009644	Azeb	KUTeg_005641	mikado.HiC_scaffold_14.0G657.1
OG0009644	Sbro	KUTeg_005641	EVM0007924.1
OG0009645	Azeb	KUTeg_005012	mikado.HiC_scaffold_14.0G658.1
OG0009645	Sbro	KUTeg_005012	EVM0007670.1
OG0009646	Azeb	KUTeg_005013	mikado.HiC_scaffold_14.0G663.1
OG0009646	Sbro	KUTeg_005013	EVM0000735.1
OG0009648	Sbro	KUTeg_005135	EVM0015765.1
OG0009648	Azeb	KUTeg_005135	mikado.HiC_scaffold_14.0G676.1
OG0009649	Azeb	KUTeg_005401	mikado.HiC_scaffold_14.0G680.1
OG0009649	Sbro	KUTeg_005401	EVM0016999.1
OG0009650	Sbro	KUTeg_004982	EVM0006925.1
OG0009650	Azeb	KUTeg_004982	mikado.HiC_scaffold_14.0G681.1
OG0009651	Azeb	KUTeg_004977	mikado.HiC_scaffold_14.0G682.1
OG0009651	Sbro	KUTeg_004977	EVM0010681.1
OG0009652	Sbro	KUTeg_004978	EVM0017477.1
OG0009652	Azeb	KUTeg_004978	mikado.HiC_scaffold_14.0G684.1
OG0009653	Sbro	KUTeg_004973	EVM0012307.1
OG0009653	Azeb	KUTeg_004973	mikado.HiC_scaffold_14.0G687.1
OG0009654	Sbro	KUTeg_005527	EVM0004721.1
OG0009654	Azeb	KUTeg_005527	mikado.HiC_scaffold_14.0G689.1
OG0009655	Azeb	KUTeg_003297	mikado.HiC_scaffold_14.0G697.1
OG0009655	Sbro	KUTeg_003297	EVM0000086.1
OG0009656	Azeb	KUTeg_005361	mikado.HiC_scaffold_14.0G715.1
OG0009656	Sbro	KUTeg_005361	EVM0008687.1
OG0009657	Sbro	KUTeg_008098	EVM0010946.1
OG0009657	Azeb	KUTeg_008098	mikado.HiC_scaffold_14.0G719.1
OG0009658	Azeb	KUTeg_005310	mikado.HiC_scaffold_14.0G721.1
OG0009658	Sbro	KUTeg_005310	EVM0011807.1
OG0009659	Azeb	KUTeg_005309	mikado.HiC_scaffold_14.0G722.1
OG0009659	Sbro	KUTeg_005309	EVM0010963.1
OG0009660	Azeb	KUTeg_005414	mikado.HiC_scaffold_14.0G726.1, mikado.HiC_scaffold_14.0G728.1
OG0009661	Azeb	KUTeg_004687	mikado.HiC_scaffold_14.0G738.1
OG0009661	Sbro	KUTeg_004687	EVM0023021.1
OG0009662	Azeb	KUTeg_005031	mikado.HiC_scaffold_14.0G758.1
OG0009662	Sbro	KUTeg_005031	EVM0014369.1
OG0009663	Azeb	KUTeg_004691	mikado.HiC_scaffold_14.0G760.1
OG0009663	Sbro	KUTeg_004691	EVM0019639.1
OG0009665	Sbro	KUTeg_005608	EVM0022642.1
OG0009665	Azeb	KUTeg_005608	mikado.HiC_scaffold_14.0G766.1
OG0009666	Sbro	KUTeg_005607	EVM0010001.1
OG0009666	Azeb	KUTeg_005607	mikado.HiC_scaffold_14.0G768.1
OG0009667	Azeb	KUTeg_001235	mikado.HiC_scaffold_14.0G793.1
OG0009667	Sbro	KUTeg_001235	EVM0021749.1
OG0009669	Azeb	KUTeg_005069	mikado.HiC_scaffold_14.0G800.1, mikado.HiC_scaffold_14.0G801.1
OG0009670	Sbro	KUTeg_004835	EVM0017009.1
OG0009670	Azeb	KUTeg_004835	mikado.HiC_scaffold_14.0G805.1
OG0009671	Azeb	KUTeg_005210	mikado.HiC_scaffold_14.0G807.1
OG0009671	Sbro	KUTeg_005210	EVM0000656.1
OG0009672	Azeb	KUTeg_005172	mikado.HiC_scaffold_14.0G809.1
OG0009672	Sbro	KUTeg_005172	EVM0023663.1
OG0009673	Sbro	KUTeg_005171	EVM0006232.1
OG0009673	Azeb	KUTeg_005171	mikado.HiC_scaffold_14.0G810.1
OG0009674	Sbro	KUTeg_004936	EVM0021160.1
OG0009674	Azeb	KUTeg_004936	mikado.HiC_scaffold_14.0G811.1
OG0009675	Sbro	KUTeg_004937	EVM0011573.1
OG0009675	Azeb	KUTeg_004937	mikado.HiC_scaffold_14.0G813.1
OG0009676	Azeb	KUTeg_004938	mikado.HiC_scaffold_14.0G814.1
OG0009676	Sbro	KUTeg_004938	EVM0022010.1
OG0009678	Azeb	KUTeg_004850	mikado.HiC_scaffold_14.0G820.1
OG0009678	Sbro	KUTeg_004850	EVM0006085.1
OG0009679	Azeb	KUTeg_004725	mikado.HiC_scaffold_14.0G835.1
OG0009679	Sbro	KUTeg_004725	EVM0000008.1
OG0009680	Azeb	KUTeg_005515	mikado.HiC_scaffold_14.0G841.1
OG0009680	Sbro	KUTeg_005515	EVM0009498.1
OG0009681	Sbro	KUTeg_005516	EVM0010875.1
OG0009681	Azeb	KUTeg_005516	mikado.HiC_scaffold_14.0G840.1
OG0009682	Azeb	KUTeg_004889	mikado.HiC_scaffold_14.0G856.1
OG0009682	Sbro	KUTeg_004889	EVM0007381.1
OG0009683	Sbro	KUTeg_004890	EVM0013873.1
OG0009683	Azeb	KUTeg_004890	mikado.HiC_scaffold_14.0G858.1
OG0009685	Sbro	KUTeg_005665	EVM0016992.1
OG0009685	Azeb	KUTeg_005665	mikado.HiC_scaffold_14.0G861.1
OG0009686	Sbro	KUTeg_005417	EVM0018319.1
OG0009686	Azeb	KUTeg_005417	mikado.HiC_scaffold_14.0G880.1
OG0009687	Sbro	KUTeg_005308	EVM0012819.1
OG0009687	Azeb	KUTeg_005308	mikado.HiC_scaffold_14.0G885.1
OG0009689	Sbro	KUTeg_005049	EVM0000225.1
OG0009689	Azeb	KUTeg_005049	mikado.HiC_scaffold_14.0G896.1
OG0009690	Sbro	KUTeg_005391	EVM0022701.1
OG0009690	Azeb	KUTeg_005391	mikado.HiC_scaffold_14.0G898.1
OG0009691	Sbro	KUTeg_005375	EVM0007755.1
OG0009691	Azeb	KUTeg_005375	mikado.HiC_scaffold_14.0G899.1
OG0009692	Sbro	KUTeg_005293	EVM0021923.1
OG0009692	Azeb	KUTeg_005293	mikado.HiC_scaffold_14.0G901.1
OG0009693	Sbro	KUTeg_005290	EVM0023955.1
OG0009693	Azeb	KUTeg_005290	mikado.HiC_scaffold_14.0G902.1
OG0009694	Azeb	KUTeg_005425	mikado.HiC_scaffold_14.0G903.1
OG0009694	Sbro	KUTeg_005425	EVM0017498.1
OG0009695	Azeb	KUTeg_004848	mikado.HiC_scaffold_14.0G906.1
OG0009695	Sbro	KUTeg_004848	EVM0020574.1
OG0009696	Sbro	KUTeg_014476	EVM0013994.1
OG0009696	Azeb	KUTeg_014476	mikado.HiC_scaffold_14.0G910.1
OG0009697	Azeb	KUTeg_005588	mikado.HiC_scaffold_14.0G911.1
OG0009697	Sbro	KUTeg_005588	EVM0008412.1
OG0009698	Sbro	KUTeg_005589	EVM0010383.1
OG0009698	Azeb	KUTeg_005589	mikado.HiC_scaffold_14.0G912.1
OG0009699	Sbro	KUTeg_005590	EVM0021325.1
OG0009699	Azeb	KUTeg_005590	mikado.HiC_scaffold_14.0G914.1
OG0009701	Azeb	KUTeg_005622	mikado.HiC_scaffold_14.0G922.1
OG0009701	Sbro	KUTeg_005622	EVM0014557.1
OG0009703	Azeb	KUTeg_004943	mikado.HiC_scaffold_14.0G932.1
OG0009703	Sbro	KUTeg_004943	EVM0006645.1
OG0009704	Sbro	KUTeg_004692	EVM0022327.1
OG0009704	Azeb	KUTeg_004692	mikado.HiC_scaffold_14.0G949.1
OG0009705	Azeb	KUTeg_005286	mikado.HiC_scaffold_14.0G950.1
OG0009705	Sbro	KUTeg_005286	EVM0001352.1
OG0009706	Azeb	KUTeg_005263	mikado.HiC_scaffold_14.0G953.1
OG0009706	Sbro	KUTeg_005263	EVM0010958.1
OG0009707	Azeb	KUTeg_005268	mikado.HiC_scaffold_14.0G954.1
OG0009707	Sbro	KUTeg_005268	EVM0013836.1
OG0009708	Azeb	KUTeg_005266	mikado.HiC_scaffold_14.0G955.1
OG0009708	Sbro	KUTeg_005266	EVM0017760.1
OG0009709	Azeb	KUTeg_005267	mikado.HiC_scaffold_14.0G956.1
OG0009709	Sbro	KUTeg_005267	EVM0013417.1
OG0009710	Sbro	KUTeg_004872	EVM0023060.1
OG0009710	Azeb	KUTeg_004872	mikado.HiC_scaffold_14.0G957.1
OG0009711	Sbro	KUTeg_004879	EVM0005966.1
OG0009711	Azeb	KUTeg_004879	mikado.HiC_scaffold_14.0G959.1
OG0009712	Sbro	KUTeg_005565	EVM0018313.1
OG0009712	Azeb	KUTeg_005565	mikado.HiC_scaffold_14.0G960.1
OG0009713	Sbro	KUTeg_005566	EVM0007813.1
OG0009713	Azeb	KUTeg_005566	mikado.HiC_scaffold_14.0G962.1
OG0009714	Sbro	KUTeg_005457	EVM0003355.1
OG0009714	Azeb	KUTeg_005457	mikado.HiC_scaffold_14.0G967.1
OG0009715	Azeb	KUTeg_005501	mikado.HiC_scaffold_14.0G968.1
OG0009715	Sbro	KUTeg_005501	EVM0022703.1
OG0009716	Azeb	KUTeg_005116	mikado.HiC_scaffold_14.0G978.1, mikado.HiC_scaffold_14.0G977.1
OG0009717	Sbro	KUTeg_005231	EVM0009134.1
OG0009717	Azeb	KUTeg_005231	mikado.HiC_scaffold_14.0G983.1
OG0009718	Azeb	KUTeg_005232	mikado.HiC_scaffold_14.0G989.1
OG0009718	Sbro	KUTeg_005232	EVM0009060.1
OG0009719	Azeb	KUTeg_005236	mikado.HiC_scaffold_14.0G994.2
OG0009719	Sbro	KUTeg_005236	EVM0011703.1
OG0009720	Sbro	KUTeg_005237	EVM0006567.1
OG0009720	Azeb	KUTeg_005237	mikado.HiC_scaffold_14.0G995.1
OG0009721	Azeb	KUTeg_004689	mikado.HiC_scaffold_14.0G996.1
OG0009721	Sbro	KUTeg_004689	EVM0012361.1
OG0009722	Sbro	KUTeg_005503	EVM0007793.1
OG0009722	Azeb	KUTeg_005503	mikado.HiC_scaffold_14.0G998.1
OG0009723	Sbro	KUTeg_005580	EVM0022641.1
OG0009723	Azeb	KUTeg_005580	mikado.HiC_scaffold_14.0G1001.1
OG0009724	Azeb	KUTeg_005335	mikado.HiC_scaffold_14.0G1008.1
OG0009724	Sbro	KUTeg_005335	EVM0018060.1
OG0009725	Azeb	KUTeg_004713	mikado.HiC_scaffold_14.0G1011.1
OG0009725	Sbro	KUTeg_004713	EVM0011389.1
OG0009726	Azeb	KUTeg_004714	mikado.HiC_scaffold_14.0G1012.1
OG0009726	Sbro	KUTeg_004714	EVM0001320.1
OG0009727	Azeb	KUTeg_005176	mikado.HiC_scaffold_14.0G1014.1
OG0009727	Sbro	KUTeg_005176	EVM0014683.1
OG0009728	Sbro	KUTeg_005555	EVM0022744.1
OG0009728	Azeb	KUTeg_005555	mikado.HiC_scaffold_14.0G1025.1
OG0009729	Sbro	KUTeg_005557	EVM0016786.1
OG0009729	Azeb	KUTeg_005557	mikado.HiC_scaffold_14.0G1026.1
OG0009730	Sbro	KUTeg_005549	EVM0020777.1
OG0009730	Azeb	KUTeg_005549	mikado.HiC_scaffold_14.0G1028.1
OG0009731	Azeb	KUTeg_004916	mikado.HiC_scaffold_14.0G1030.1
OG0009731	Sbro	KUTeg_004916	EVM0016365.1
OG0009732	Sbro	KUTeg_004917	EVM0017546.1
OG0009732	Azeb	KUTeg_004917	mikado.HiC_scaffold_14.0G1031.1
OG0009733	Azeb	KUTeg_005329	mikado.HiC_scaffold_14.0G1042.1
OG0009733	Sbro	KUTeg_005329	EVM0005723.1
OG0009734	Sbro	KUTeg_004766	EVM0016299.1
OG0009734	Azeb	KUTeg_004766	mikado.HiC_scaffold_14.0G1044.1
OG0009735	Azeb	KUTeg_004767	mikado.HiC_scaffold_14.0G1045.1
OG0009735	Sbro	KUTeg_004767	EVM0006028.1
OG0009736	Azeb	KUTeg_004770	mikado.HiC_scaffold_14.0G1046.1
OG0009736	Sbro	KUTeg_004770	EVM0001396.1
OG0009737	Azeb	KUTeg_006362	mikado.HiC_scaffold_14.0G1049.1
OG0009737	Sbro	KUTeg_006362	EVM0016435.1
OG0009738	Azeb	KUTeg_005593	mikado.HiC_scaffold_14.0G1060.1
OG0009738	Sbro	KUTeg_005593	EVM0010322.1
OG0009739	Azeb	KUTeg_024906	mikado.HiC_scaffold_14.0G1063.1
OG0009739	Sbro	KUTeg_024906	EVM0003224.1
OG0009740	Sbro	KUTeg_005134	EVM0015995.1
OG0009740	Azeb	KUTeg_005134	mikado.HiC_scaffold_14.0G1064.1
OG0009741	Azeb	KUTeg_005133	mikado.HiC_scaffold_14.0G1065.2
OG0009741	Sbro	KUTeg_005133	EVM0017616.1
OG0009742	Azeb	KUTeg_005304	mikado.HiC_scaffold_14.0G1067.1
OG0009742	Sbro	KUTeg_005304	EVM0015503.1
OG0009743	Azeb	KUTeg_005163	mikado.HiC_scaffold_14.0G1068.1
OG0009743	Sbro	KUTeg_005163	EVM0017223.1
OG0009744	Azeb	KUTeg_005164	mikado.HiC_scaffold_14.0G1069.1
OG0009744	Sbro	KUTeg_005164	EVM0005474.1
OG0009745	Azeb	KUTeg_010558, KUTeg_003923	mikado.HiC_scaffold_14.0G1071.1
OG0009746	Sbro	KUTeg_005065	EVM0015604.1
OG0009746	Azeb	KUTeg_005065	mikado.HiC_scaffold_14.0G1074.1
OG0009747	Sbro	KUTeg_005184	EVM0008064.1
OG0009747	Azeb	KUTeg_005184	mikado.HiC_scaffold_14.0G1077.1
OG0009748	Azeb	KUTeg_005620	mikado.HiC_scaffold_14.0G1082.1
OG0009748	Sbro	KUTeg_005620	EVM0000002.1
OG0009749	Azeb	KUTeg_004836	mikado.HiC_scaffold_14.0G1083.1
OG0009749	Sbro	KUTeg_004836	EVM0017326.1
OG0009750	Azeb	KUTeg_005408	mikado.HiC_scaffold_14.0G1086.1
OG0009750	Sbro	KUTeg_005408	EVM0000564.1
OG0009751	Sbro	KUTeg_005409	EVM0008579.1
OG0009751	Azeb	KUTeg_005409	mikado.HiC_scaffold_14.0G1087.1
OG0009752	Azeb	KUTeg_005300	mikado.HiC_scaffold_14.0G1090.1
OG0009752	Sbro	KUTeg_005300	EVM0018045.1
OG0009753	Azeb	KUTeg_004914	mikado.HiC_scaffold_14.0G1092.1
OG0009753	Sbro	KUTeg_004914	EVM0009478.1
OG0009754	Azeb	KUTeg_005261	mikado.HiC_scaffold_14.0G1093.1
OG0009754	Sbro	KUTeg_005261	EVM0020021.1
OG0009755	Sbro	KUTeg_005295	EVM0004575.1
OG0009755	Azeb	KUTeg_005295	mikado.HiC_scaffold_14.0G1096.1
OG0009756	Azeb	KUTeg_005043	mikado.HiC_scaffold_14.0G1097.1
OG0009756	Sbro	KUTeg_005043	EVM0017143.1
OG0009757	Azeb	KUTeg_004765	mikado.HiC_scaffold_14.0G1100.1
OG0009757	Sbro	KUTeg_004765	EVM0021371.1
OG0009758	Sbro	KUTeg_004704	EVM0014343.1
OG0009758	Azeb	KUTeg_004704	mikado.HiC_scaffold_14.0G1105.1
OG0009759	Azeb	KUTeg_004703	mikado.HiC_scaffold_14.0G1107.1
OG0009759	Sbro	KUTeg_004703	EVM0002712.1
OG0009760	Sbro	KUTeg_004707	EVM0012478.1
OG0009760	Azeb	KUTeg_004707	mikado.HiC_scaffold_14.0G1108.1
OG0009761	Azeb	KUTeg_004702	mikado.HiC_scaffold_14.0G1110.1
OG0009761	Sbro	KUTeg_004702	EVM0011033.1
OG0009762	Sbro	KUTeg_005450	EVM0023303.1
OG0009762	Azeb	KUTeg_005450	mikado.HiC_scaffold_14.0G1121.1
OG0009763	Azeb	KUTeg_004808	mikado.HiC_scaffold_14.0G1122.1
OG0009763	Sbro	KUTeg_004808	EVM0023837.1
OG0009764	Azeb	KUTeg_005568	mikado.HiC_scaffold_14.0G1127.1
OG0009764	Sbro	KUTeg_005568	EVM0003137.1
OG0009765	Azeb	KUTeg_005563	mikado.HiC_scaffold_14.0G1128.1
OG0009765	Sbro	KUTeg_005563	EVM0008817.1
OG0009766	Azeb	KUTeg_004883	mikado.HiC_scaffold_14.0G1152.1
OG0009766	Sbro	KUTeg_004883	EVM0009970.1
OG0009767	Azeb	KUTeg_005797	mikado.HiC_scaffold_14.0G1159.1
OG0009767	Sbro	KUTeg_005797	EVM0002514.1
OG0009768	Sbro	KUTeg_024942	EVM0010249.1
OG0009768	Azeb	KUTeg_024942	mikado.HiC_scaffold_14.0G1160.1
OG0009769	Azeb	KUTeg_005410	mikado.HiC_scaffold_14.0G1161.1
OG0009769	Sbro	KUTeg_005410	EVM0004912.1
OG0009770	Azeb	KUTeg_005411	mikado.HiC_scaffold_14.0G1162.1
OG0009770	Sbro	KUTeg_005411	EVM0009034.1
OG0009771	Sbro	KUTeg_005412	EVM0021036.1
OG0009771	Azeb	KUTeg_005412	mikado.HiC_scaffold_14.0G1163.1
OG0009772	Sbro	KUTeg_004962	EVM0021374.1
OG0009772	Azeb	KUTeg_004962	mikado.HiC_scaffold_14.0G1164.1
OG0009773	Azeb	KUTeg_005440	mikado.HiC_scaffold_14.0G1170.1
OG0009773	Sbro	KUTeg_005440	EVM0015775.1
OG0009774	Azeb	KUTeg_005439	mikado.HiC_scaffold_14.0G1172.1
OG0009774	Sbro	KUTeg_005439	EVM0023255.1
OG0009776	Azeb	KUTeg_005292	mikado.HiC_scaffold_14.0G1177.1, mikado.HiC_scaffold_14.0G1175.1
OG0009777	Azeb	KUTeg_004026, KUTeg_004025	mikado.HiC_scaffold_14.0G1180.1
OG0009779	Sbro	KUTeg_005213	EVM0011843.1
OG0009779	Azeb	KUTeg_005213	mikado.HiC_scaffold_14.0G1183.1
OG0009780	Sbro	KUTeg_005448	EVM0017610.1
OG0009780	Azeb	KUTeg_005448	mikado.HiC_scaffold_14.0G1190.1
OG0009781	Azeb	KUTeg_021368	mikado.HiC_scaffold_14.0G1197.1, mikado.HiC_scaffold_16.0G1307.1
OG0009782	Azeb	KUTeg_004987	mikado.HiC_scaffold_14.0G1207.1
OG0009782	Sbro	KUTeg_004987	EVM0022257.1
OG0009783	Sbro	KUTeg_005033	EVM0006178.1
OG0009783	Azeb	KUTeg_005033	mikado.HiC_scaffold_14.0G1210.1
OG0009784	Sbro	KUTeg_005032	EVM0022371.1
OG0009784	Azeb	KUTeg_005032	mikado.HiC_scaffold_14.0G1211.1
OG0009785	Sbro	KUTeg_005027	EVM0005805.1
OG0009785	Azeb	KUTeg_005027	mikado.HiC_scaffold_14.0G1213.1
OG0009787	Sbro	KUTeg_005307	EVM0004176.1
OG0009787	Azeb	KUTeg_005307	mikado.HiC_scaffold_14.0G1232.1
OG0009789	Sbro	KUTeg_004925	EVM0003030.1
OG0009789	Azeb	KUTeg_004925	mikado.HiC_scaffold_14.0G1240.1
OG0009790	Sbro	KUTeg_005569	EVM0023374.1
OG0009790	Azeb	KUTeg_005569	mikado.HiC_scaffold_14.0G1242.1
OG0009791	Azeb	KUTeg_004855	mikado.HiC_scaffold_14.0G1245.1
OG0009791	Sbro	KUTeg_004855	EVM0016857.1
OG0009792	Sbro	KUTeg_004854	EVM0011093.1
OG0009792	Azeb	KUTeg_004854	mikado.HiC_scaffold_14.0G1247.1
OG0009793	Sbro	KUTeg_004744	EVM0018342.1
OG0009793	Azeb	KUTeg_004744	mikado.HiC_scaffold_14.0G1249.1
OG0009794	Sbro	KUTeg_004742	EVM0004188.1
OG0009794	Azeb	KUTeg_004742	mikado.HiC_scaffold_14.0G1253.1
OG0009795	Azeb	KUTeg_005091	mikado.HiC_scaffold_14.0G1255.1
OG0009795	Sbro	KUTeg_005091	EVM0012248.1
OG0009798	Sbro	KUTeg_004911	EVM0010450.1
OG0009798	Azeb	KUTeg_004911	mikado.HiC_scaffold_14.0G1266.1
OG0009800	Azeb	KUTeg_019146	mikado.HiC_scaffold_14.0G1272.1
OG0009800	Sbro	KUTeg_019146	EVM0021905.1
OG0009801	Azeb	KUTeg_005508	mikado.HiC_scaffold_14.0G1273.1
OG0009801	Sbro	KUTeg_005508	EVM0012344.1
OG0009802	Azeb	KUTeg_005506	mikado.HiC_scaffold_14.0G1274.1
OG0009802	Sbro	KUTeg_005506	EVM0008923.1
OG0009803	Sbro	KUTeg_005509	EVM0019250.1
OG0009803	Azeb	KUTeg_005509	mikado.HiC_scaffold_14.0G1278.1
OG0009804	Sbro	KUTeg_005429	EVM0008868.1
OG0009804	Azeb	KUTeg_005429	mikado.HiC_scaffold_14.0G1281.1
OG0009805	Sbro	KUTeg_005389	EVM0012712.1
OG0009805	Azeb	KUTeg_005389	mikado.HiC_scaffold_14.0G1283.1
OG0009808	Azeb	KUTeg_020662	mikado.HiC_scaffold_15.0G22.1
OG0009808	Sbro	KUTeg_020662	EVM0010239.1
OG0009809	Sbro	KUTeg_020661	EVM0002505.1
OG0009809	Azeb	KUTeg_020661	mikado.HiC_scaffold_15.0G24.1
OG0009810	Sbro	KUTeg_020660	EVM0012299.1
OG0009810	Azeb	KUTeg_020660	mikado.HiC_scaffold_15.0G23.1
OG0009811	Azeb	KUTeg_021188	mikado.HiC_scaffold_15.0G25.1
OG0009811	Sbro	KUTeg_021188	EVM0023552.1
OG0009813	Azeb	KUTeg_014126	mikado.HiC_scaffold_15.0G35.1
OG0009813	Sbro	KUTeg_014126	EVM0002598.1
