Orthogroup	Species	Sbro	Orthologs
OG0009960	Azeb	EVM0006721.1, EVM0008395.1	mikado.HiC_scaffold_15.0G512.1
OG0009961	Azeb	EVM0016516.1	mikado.HiC_scaffold_15.0G514.1
OG0009961	Tgra	EVM0016516.1	KUTeg_021042
OG0009962	Azeb	EVM0023954.1	mikado.HiC_scaffold_15.0G515.1, mikado.HiC_scaffold_16.0G1243.1
OG0009963	Azeb	EVM0013495.1	mikado.HiC_scaffold_15.0G516.1
OG0009963	Tgra	EVM0013495.1	KUTeg_021041
OG0009966	Azeb	EVM0006717.1	mikado.HiC_scaffold_15.0G534.1
OG0009966	Tgra	EVM0006717.1	KUTeg_012405
OG0009967	Tgra	EVM0008931.1	KUTeg_012406
OG0009967	Azeb	EVM0008931.1	mikado.HiC_scaffold_15.0G535.1
OG0009968	Azeb	EVM0020866.1	mikado.HiC_scaffold_15.0G536.1
OG0009968	Tgra	EVM0020866.1	KUTeg_012398
OG0009969	Tgra	EVM0020290.1	KUTeg_011945
OG0009969	Azeb	EVM0020290.1	mikado.HiC_scaffold_15.0G538.1
OG0009970	Azeb	EVM0016604.1	mikado.HiC_scaffold_15.0G540.1
OG0009970	Tgra	EVM0016604.1	KUTeg_018628
OG0009971	Azeb	EVM0000139.1	mikado.HiC_scaffold_15.0G545.1
OG0009971	Tgra	EVM0000139.1	KUTeg_012662
OG0009972	Azeb	EVM0021709.1	mikado.HiC_scaffold_15.0G547.1
OG0009972	Tgra	EVM0021709.1	KUTeg_006005
OG0009973	Tgra	EVM0023756.2	KUTeg_012144
OG0009973	Azeb	EVM0023756.2	mikado.HiC_scaffold_15.0G548.2
OG0009975	Azeb	EVM0022678.1	mikado.HiC_scaffold_15.0G558.2, mikado.HiC_scaffold_15.0G558.1
OG0009976	Azeb	EVM0005988.1	mikado.HiC_scaffold_15.0G562.1
OG0009976	Tgra	EVM0005988.1	KUTeg_012730
OG0009978	Tgra	EVM0021409.1	KUTeg_011959
OG0009978	Azeb	EVM0021409.1	mikado.HiC_scaffold_15.0G573.1
OG0009979	Azeb	EVM0020206.1	mikado.HiC_scaffold_15.0G574.1
OG0009979	Tgra	EVM0020206.1	KUTeg_011960
OG0009980	Tgra	EVM0000623.1	KUTeg_012581
OG0009980	Azeb	EVM0000623.1	mikado.HiC_scaffold_15.0G581.1
OG0009981	Azeb	EVM0001711.1	mikado.HiC_scaffold_15.0G582.1
OG0009981	Tgra	EVM0001711.1	KUTeg_012582
OG0009982	Azeb	EVM0011865.1	mikado.HiC_scaffold_15.0G585.1
OG0009982	Tgra	EVM0011865.1	KUTeg_011527
OG0009983	Tgra	EVM0002629.1	KUTeg_012761
OG0009983	Azeb	EVM0002629.1	mikado.HiC_scaffold_15.0G587.1
OG0009984	Azeb	EVM0000690.1	mikado.HiC_scaffold_15.0G588.1
OG0009984	Tgra	EVM0000690.1	KUTeg_012762
OG0009985	Azeb	EVM0022226.1	mikado.HiC_scaffold_15.0G591.1
OG0009985	Tgra	EVM0022226.1	KUTeg_012292
OG0009986	Azeb	EVM0012288.1	mikado.HiC_scaffold_15.0G594.1, mikado.HiC_scaffold_15.0G595.1
OG0009987	Azeb	EVM0020100.1	mikado.HiC_scaffold_15.0G596.1
OG0009987	Tgra	EVM0020100.1	KUTeg_012480
OG0009988	Tgra	EVM0004647.1	KUTeg_012481
OG0009988	Azeb	EVM0004647.1	mikado.HiC_scaffold_15.0G597.1
OG0009990	Tgra	EVM0013408.1	KUTeg_020546
OG0009990	Azeb	EVM0013408.1	mikado.HiC_scaffold_15.0G622.1
OG0009991	Tgra	EVM0014520.1	KUTeg_021065
OG0009991	Azeb	EVM0014520.1	mikado.HiC_scaffold_15.0G631.1
OG0009992	Azeb	EVM0021127.1	mikado.HiC_scaffold_15.0G633.1
OG0009992	Tgra	EVM0021127.1	KUTeg_021060
OG0009993	Azeb	EVM0014780.1	mikado.HiC_scaffold_15.0G636.1
OG0009993	Tgra	EVM0014780.1	KUTeg_020683
OG0009994	Tgra	EVM0007509.1	KUTeg_021197
OG0009994	Azeb	EVM0007509.1	mikado.HiC_scaffold_15.0G634.1
OG0009995	Tgra	EVM0012423.1	KUTeg_020682
OG0009995	Azeb	EVM0012423.1	mikado.HiC_scaffold_15.0G635.1
OG0009996	Tgra	EVM0021798.1	KUTeg_020675
OG0009996	Azeb	EVM0021798.1	mikado.HiC_scaffold_15.0G637.1
OG0009997	Tgra	EVM0004056.1	KUTeg_020679
OG0009997	Azeb	EVM0004056.1	mikado.HiC_scaffold_15.0G642.1
OG0009998	Azeb	EVM0020884.1	mikado.HiC_scaffold_15.0G646.1
OG0009998	Tgra	EVM0020884.1	KUTeg_020363
OG0009999	Azeb	EVM0013965.1	mikado.HiC_scaffold_15.0G647.1
OG0009999	Tgra	EVM0013965.1	KUTeg_020767
OG0010000	Azeb	EVM0008103.1	mikado.HiC_scaffold_15.0G648.1
OG0010000	Tgra	EVM0008103.1	KUTeg_020918
OG0010001	Tgra	EVM0014115.2	KUTeg_020284
OG0010001	Azeb	EVM0014115.2	mikado.HiC_scaffold_15.0G658.1
OG0010002	Azeb	EVM0001499.1	mikado.HiC_scaffold_15.0G657.1
OG0010002	Tgra	EVM0001499.1	KUTeg_020277
OG0010003	Azeb	EVM0004035.1	mikado.HiC_scaffold_15.0G671.1
OG0010003	Tgra	EVM0004035.1	KUTeg_020979
OG0010005	Azeb	EVM0005609.1	mikado.HiC_scaffold_15.0G694.1
OG0010005	Tgra	EVM0005609.1	KUTeg_021311
OG0010006	Tgra	EVM0021229.1	KUTeg_021310
OG0010006	Azeb	EVM0021229.1	mikado.HiC_scaffold_15.0G695.1
OG0010007	Azeb	EVM0001286.1	mikado.HiC_scaffold_15.0G698.1
OG0010007	Tgra	EVM0001286.1	KUTeg_020059
OG0010008	Tgra	EVM0004974.1	KUTeg_020060
OG0010008	Azeb	EVM0004974.1	mikado.HiC_scaffold_15.0G700.1
OG0010009	Tgra	EVM0001508.1	KUTeg_020054
OG0010009	Azeb	EVM0001508.1	mikado.HiC_scaffold_15.0G702.1
OG0010010	Tgra	EVM0023916.1	KUTeg_020232
OG0010010	Azeb	EVM0023916.1	mikado.HiC_scaffold_15.0G709.1
OG0010011	Tgra	EVM0012844.1	KUTeg_020256
OG0010011	Azeb	EVM0012844.1	mikado.HiC_scaffold_15.0G712.1
OG0010012	Tgra	EVM0002340.1	KUTeg_020445
OG0010012	Azeb	EVM0002340.1	mikado.HiC_scaffold_15.0G719.1
OG0010013	Azeb	EVM0001868.1	mikado.HiC_scaffold_15.0G726.1
OG0010013	Tgra	EVM0001868.1	KUTeg_020441
OG0010014	Tgra	EVM0020839.1	KUTeg_020442
OG0010014	Azeb	EVM0020839.1	mikado.HiC_scaffold_15.0G727.1
OG0010015	Azeb	EVM0005938.1	mikado.HiC_scaffold_15.0G729.1
OG0010015	Tgra	EVM0005938.1	KUTeg_020443
OG0010016	Azeb	EVM0008917.1	mikado.HiC_scaffold_15.0G736.1
OG0010016	Tgra	EVM0008917.1	KUTeg_020423
OG0010017	Tgra	EVM0012232.1	KUTeg_020422
OG0010017	Azeb	EVM0012232.1	mikado.HiC_scaffold_15.0G737.1
OG0010018	Tgra	EVM0004456.1	KUTeg_020417
OG0010018	Azeb	EVM0004456.1	mikado.HiC_scaffold_15.0G738.1
OG0010019	Tgra	EVM0012255.1	KUTeg_020419
OG0010019	Azeb	EVM0012255.1	mikado.HiC_scaffold_15.0G740.1
OG0010020	Azeb	EVM0013005.1, EVM0017092.1	mikado.HiC_scaffold_15.0G741.1
OG0010021	Tgra	EVM0017893.1	KUTeg_020418
OG0010021	Azeb	EVM0017893.1	mikado.HiC_scaffold_15.0G745.1
OG0010022	Azeb	EVM0002089.1	mikado.HiC_scaffold_15.0G747.1
OG0010022	Tgra	EVM0002089.1	KUTeg_020424
OG0010023	Azeb	EVM0014932.1	mikado.HiC_scaffold_15.0G748.1
OG0010023	Tgra	EVM0014932.1	KUTeg_020963
OG0010024	Azeb	EVM0002575.1	mikado.HiC_scaffold_15.0G750.1
OG0010024	Tgra	EVM0002575.1	KUTeg_020493
OG0010025	Tgra	EVM0019600.1	KUTeg_020072
OG0010025	Azeb	EVM0019600.1	mikado.HiC_scaffold_15.0G753.1
OG0010026	Tgra	EVM0003858.1	KUTeg_020494
OG0010026	Azeb	EVM0003858.1	mikado.HiC_scaffold_15.0G757.1
OG0010028	Tgra	EVM0016793.1	KUTeg_020371
OG0010028	Azeb	EVM0016793.1	mikado.HiC_scaffold_15.0G773.1
OG0010029	Azeb	EVM0022698.1	mikado.HiC_scaffold_15.0G777.1
OG0010029	Tgra	EVM0022698.1	KUTeg_020877
OG0010030	Tgra	EVM0016241.1	KUTeg_020840
OG0010030	Azeb	EVM0016241.1	mikado.HiC_scaffold_15.0G781.1
OG0010031	Azeb	EVM0008305.1	mikado.HiC_scaffold_15.0G783.1
OG0010031	Tgra	EVM0008305.1	KUTeg_020489
OG0010032	Tgra	EVM0015724.1	KUTeg_020488
OG0010032	Azeb	EVM0015724.1	mikado.HiC_scaffold_15.0G782.1
OG0010033	Azeb	EVM0007524.1	mikado.HiC_scaffold_15.0G784.1
OG0010033	Tgra	EVM0007524.1	KUTeg_020495
OG0010035	Tgra	EVM0013679.1	KUTeg_021019
OG0010035	Azeb	EVM0013679.1	mikado.HiC_scaffold_15.0G794.1
OG0010036	Azeb	EVM0005534.1	mikado.HiC_scaffold_15.0G797.1
OG0010036	Tgra	EVM0005534.1	KUTeg_021018
OG0010037	Tgra	EVM0018952.1	KUTeg_021017
OG0010037	Azeb	EVM0018952.1	mikado.HiC_scaffold_15.0G798.1
OG0010038	Tgra	EVM0008115.1	KUTeg_021178
OG0010038	Azeb	EVM0008115.1	mikado.HiC_scaffold_15.0G806.1
OG0010039	Azeb	EVM0010480.1	mikado.HiC_scaffold_15.0G807.1
OG0010039	Tgra	EVM0010480.1	KUTeg_021177
OG0010040	Tgra	EVM0012589.1	KUTeg_021174
OG0010040	Azeb	EVM0012589.1	mikado.HiC_scaffold_15.0G815.1
OG0010041	Tgra	EVM0009344.1	KUTeg_020299
OG0010041	Azeb	EVM0009344.1	mikado.HiC_scaffold_15.0G816.1
OG0010042	Tgra	EVM0022571.1	KUTeg_021170
OG0010042	Azeb	EVM0022571.1	mikado.HiC_scaffold_15.0G818.1
OG0010043	Tgra	EVM0008286.1	KUTeg_020293
OG0010043	Azeb	EVM0008286.1	mikado.HiC_scaffold_15.0G819.1
OG0010044	Tgra	EVM0013098.1	KUTeg_020287
OG0010044	Azeb	EVM0013098.1	mikado.HiC_scaffold_15.0G823.1
OG0010045	Azeb	EVM0004470.1	mikado.HiC_scaffold_15.0G826.1
OG0010045	Tgra	EVM0004470.1	KUTeg_020291
OG0010046	Azeb	EVM0019371.1	mikado.HiC_scaffold_15.0G830.1
OG0010046	Tgra	EVM0019371.1	KUTeg_003793
OG0010047	Tgra	EVM0024044.1	KUTeg_008850
OG0010047	Azeb	EVM0024044.1	mikado.HiC_scaffold_15.0G838.1
OG0010048	Azeb	EVM0020034.1	mikado.HiC_scaffold_15.0G839.1
OG0010048	Tgra	EVM0020034.1	KUTeg_021182
OG0010049	Azeb	EVM0023180.1	mikado.HiC_scaffold_15.0G841.1
OG0010049	Tgra	EVM0023180.1	KUTeg_020997
OG0010050	Azeb	EVM0008221.1	mikado.HiC_scaffold_15.0G842.1
OG0010050	Tgra	EVM0008221.1	KUTeg_021000
OG0010051	Tgra	EVM0023402.1	KUTeg_020999
OG0010051	Azeb	EVM0023402.1	mikado.HiC_scaffold_15.0G843.1
OG0010052	Azeb	EVM0008388.1	mikado.HiC_scaffold_15.0G844.1
OG0010052	Tgra	EVM0008388.1	KUTeg_020144
OG0010053	Tgra	EVM0000949.1	KUTeg_020145
OG0010053	Azeb	EVM0000949.1	mikado.HiC_scaffold_15.0G845.1
OG0010054	Azeb	EVM0003988.1	mikado.HiC_scaffold_15.0G846.1
OG0010054	Tgra	EVM0003988.1	KUTeg_020316
OG0010055	Tgra	EVM0015313.1	KUTeg_020147
OG0010055	Azeb	EVM0015313.1	mikado.HiC_scaffold_15.0G848.1
OG0010056	Tgra	EVM0012594.1	KUTeg_020148
OG0010056	Azeb	EVM0012594.1	mikado.HiC_scaffold_15.0G847.1
OG0010057	Azeb	EVM0019743.1, EVM0012673.1	mikado.HiC_scaffold_15.0G852.1
OG0010058	Azeb	EVM0003543.1	mikado.HiC_scaffold_15.0G853.1
OG0010058	Tgra	EVM0003543.1	KUTeg_020593
OG0010059	Tgra	EVM0006802.1	KUTeg_020788
OG0010059	Azeb	EVM0006802.1	mikado.HiC_scaffold_15.0G855.1
OG0010060	Tgra	EVM0008786.1	KUTeg_020791
OG0010060	Azeb	EVM0008786.1	mikado.HiC_scaffold_15.0G854.1
OG0010061	Tgra	EVM0023473.1	KUTeg_020347
OG0010061	Azeb	EVM0023473.1	mikado.HiC_scaffold_15.0G858.1
OG0010062	Azeb	EVM0021463.1, EVM0020204.1	mikado.HiC_scaffold_15.0G859.1
OG0010063	Tgra	EVM0009606.1	KUTeg_020576
OG0010063	Azeb	EVM0009606.1	mikado.HiC_scaffold_15.0G860.1
OG0010064	Tgra	EVM0009751.1	KUTeg_020487
OG0010064	Azeb	EVM0009751.1	mikado.HiC_scaffold_15.0G865.1
OG0010065	Azeb	EVM0003294.1	mikado.HiC_scaffold_15.0G866.1
OG0010065	Tgra	EVM0003294.1	KUTeg_021026
OG0010066	Azeb	EVM0022160.1	mikado.HiC_scaffold_15.0G869.1
OG0010066	Tgra	EVM0022160.1	KUTeg_021025
OG0010067	Tgra	EVM0008199.1	KUTeg_020491
OG0010067	Azeb	EVM0008199.1	mikado.HiC_scaffold_15.0G871.1
OG0010068	Tgra	EVM0018619.1	KUTeg_020490
OG0010068	Azeb	EVM0018619.1	mikado.HiC_scaffold_15.0G872.1
OG0010069	Tgra	EVM0012781.1	KUTeg_020841
OG0010069	Azeb	EVM0012781.1	mikado.HiC_scaffold_15.0G873.1
OG0010071	Azeb	EVM0016294.1	mikado.HiC_scaffold_15.0G888.1
OG0010071	Tgra	EVM0016294.1	KUTeg_021061
OG0010072	Azeb	EVM0013701.1	mikado.HiC_scaffold_15.0G891.1, mikado.HiC_scaffold_15.0G890.1
OG0010073	Tgra	EVM0022554.1	KUTeg_021211
OG0010073	Azeb	EVM0022554.1	mikado.HiC_scaffold_15.0G903.1
OG0010074	Azeb	EVM0019300.1	mikado.HiC_scaffold_15.0G904.1
OG0010074	Tgra	EVM0019300.1	KUTeg_021212
OG0010075	Azeb	EVM0016660.1	mikado.HiC_scaffold_15.0G906.1
OG0010075	Tgra	EVM0016660.1	KUTeg_021213
OG0010076	Tgra	EVM0006671.1	KUTeg_020851
OG0010076	Azeb	EVM0006671.1	mikado.HiC_scaffold_15.0G912.1
OG0010077	Azeb	EVM0013978.1	mikado.HiC_scaffold_15.0G914.1
OG0010077	Tgra	EVM0013978.1	KUTeg_020349
OG0010078	Tgra	EVM0017953.1	KUTeg_020850
OG0010078	Azeb	EVM0017953.1	mikado.HiC_scaffold_15.0G920.1
OG0010079	Azeb	EVM0002173.1	mikado.HiC_scaffold_15.0G926.1
OG0010079	Tgra	EVM0002173.1	KUTeg_020785
OG0010080	Tgra	EVM0000790.1	KUTeg_020783
OG0010080	Azeb	EVM0000790.1	mikado.HiC_scaffold_15.0G927.1
OG0010081	Azeb	EVM0019585.1	mikado.HiC_scaffold_15.0G928.1
OG0010081	Tgra	EVM0019585.1	KUTeg_011269
OG0010082	Azeb	EVM0006448.1	mikado.HiC_scaffold_15.0G932.1
OG0010082	Tgra	EVM0006448.1	KUTeg_020555
OG0010083	Tgra	EVM0015063.1	KUTeg_020781
OG0010083	Azeb	EVM0015063.1	mikado.HiC_scaffold_15.0G934.1
OG0010084	Tgra	EVM0000609.1	KUTeg_020554
OG0010084	Azeb	EVM0000609.1	mikado.HiC_scaffold_15.0G935.1
OG0010085	Azeb	EVM0016438.1	mikado.HiC_scaffold_15.0G938.1
OG0010085	Tgra	EVM0016438.1	KUTeg_021283
OG0010086	Tgra	EVM0020413.1	KUTeg_020779
OG0010086	Azeb	EVM0020413.1	mikado.HiC_scaffold_15.0G939.1
OG0010087	Azeb	EVM0016054.1, EVM0006430.1	mikado.HiC_scaffold_15.0G947.1
OG0010088	Tgra	EVM0017278.1	KUTeg_021112
OG0010088	Azeb	EVM0017278.1	mikado.HiC_scaffold_15.0G950.1
OG0010089	Azeb	EVM0015777.1	mikado.HiC_scaffold_15.0G951.1
OG0010089	Tgra	EVM0015777.1	KUTeg_021357
OG0010090	Tgra	EVM0015205.1	KUTeg_021358
OG0010090	Azeb	EVM0015205.1	mikado.HiC_scaffold_15.0G953.1
OG0010091	Tgra	EVM0009905.1	KUTeg_021356
OG0010091	Azeb	EVM0009905.1	mikado.HiC_scaffold_15.0G955.1
OG0010092	Tgra	EVM0008014.1	KUTeg_021353
OG0010092	Azeb	EVM0008014.1	mikado.HiC_scaffold_15.0G954.1
OG0010093	Tgra	EVM0015258.1	KUTeg_021354
OG0010093	Azeb	EVM0015258.1	mikado.HiC_scaffold_15.0G956.1
OG0010094	Azeb	EVM0000697.1	mikado.HiC_scaffold_15.0G959.1
OG0010094	Tgra	EVM0000697.1	KUTeg_021352
OG0010095	Azeb	EVM0010364.1	mikado.HiC_scaffold_15.0G961.1
OG0010095	Tgra	EVM0010364.1	KUTeg_020849
OG0010096	Tgra	EVM0003657.1	KUTeg_020848
OG0010096	Azeb	EVM0003657.1	mikado.HiC_scaffold_15.0G963.1
OG0010097	Azeb	EVM0016050.1	mikado.HiC_scaffold_15.0G970.1
OG0010097	Tgra	EVM0016050.1	KUTeg_020958
OG0010098	Azeb	EVM0000386.1	mikado.HiC_scaffold_15.0G971.1
OG0010098	Tgra	EVM0000386.1	KUTeg_020957
OG0010099	Azeb	EVM0015037.1	mikado.HiC_scaffold_15.0G972.1
OG0010099	Tgra	EVM0015037.1	KUTeg_020795
OG0010100	Tgra	EVM0003895.1	KUTeg_020792
OG0010100	Azeb	EVM0003895.1	mikado.HiC_scaffold_15.0G973.1
OG0010102	Azeb	EVM0023998.1	mikado.HiC_scaffold_15.0G978.1
OG0010102	Tgra	EVM0023998.1	KUTeg_021284
OG0010103	Tgra	EVM0018981.1	KUTeg_021063
OG0010103	Azeb	EVM0018981.1	mikado.HiC_scaffold_15.0G981.1
OG0010104	Tgra	EVM0012566.1	KUTeg_020448
OG0010104	Azeb	EVM0012566.1	mikado.HiC_scaffold_15.0G982.1
OG0010105	Tgra	EVM0011832.1	KUTeg_020450
OG0010105	Azeb	EVM0011832.1	mikado.HiC_scaffold_15.0G983.1
OG0010106	Azeb	EVM0001946.1	mikado.HiC_scaffold_15.0G984.1
OG0010106	Tgra	EVM0001946.1	KUTeg_020451
OG0010107	Azeb	EVM0014016.1	mikado.HiC_scaffold_15.0G985.1
OG0010107	Tgra	EVM0014016.1	KUTeg_020452
OG0010108	Tgra	EVM0013563.1	KUTeg_020860
OG0010108	Azeb	EVM0013563.1	mikado.HiC_scaffold_15.0G987.1
OG0010109	Tgra	EVM0001336.1	KUTeg_020861
OG0010109	Azeb	EVM0001336.1	mikado.HiC_scaffold_15.0G988.1
OG0010110	Tgra	EVM0008759.1	KUTeg_020348
OG0010110	Azeb	EVM0008759.1	mikado.HiC_scaffold_15.0G989.1
OG0010111	Tgra	EVM0020519.1	KUTeg_020341
OG0010111	Azeb	EVM0020519.1	mikado.HiC_scaffold_15.0G990.1
OG0010112	Tgra	EVM0018211.1	KUTeg_020342
OG0010112	Azeb	EVM0018211.1	mikado.HiC_scaffold_15.0G992.1
OG0010113	Azeb	EVM0001172.1	mikado.HiC_scaffold_15.0G995.1
OG0010113	Tgra	EVM0001172.1	KUTeg_020890
OG0010114	Tgra	EVM0022512.1	KUTeg_020897
OG0010114	Azeb	EVM0022512.1	mikado.HiC_scaffold_15.0G996.1
OG0010115	Azeb	EVM0004915.1	mikado.HiC_scaffold_8.8335562G396.1, mikado.HiC_scaffold_15.0G1002.1
OG0010116	Azeb	EVM0012143.1	mikado.HiC_scaffold_15.0G1014.1
OG0010116	Tgra	EVM0012143.1	KUTeg_020499
OG0010117	Azeb	EVM0011245.1	mikado.HiC_scaffold_15.0G1015.2, mikado.HiC_scaffold_15.0G1015.1
OG0010118	Azeb	EVM0017827.1	mikado.HiC_scaffold_15.0G1020.1
OG0010118	Tgra	EVM0017827.1	KUTeg_020609
OG0010119	Azeb	EVM0007980.1	mikado.HiC_scaffold_15.0G1021.1
OG0010119	Tgra	EVM0007980.1	KUTeg_020887
OG0010120	Azeb	EVM0010672.1	mikado.HiC_scaffold_15.0G1024.1
OG0010120	Tgra	EVM0010672.1	KUTeg_020143
OG0010121	Azeb	EVM0006061.1	mikado.HiC_scaffold_15.0G1028.1
OG0010121	Tgra	EVM0006061.1	KUTeg_020135
OG0010122	Azeb	EVM0004933.1	mikado.HiC_scaffold_15.0G1032.1
OG0010122	Tgra	EVM0004933.1	KUTeg_020985
OG0010123	Azeb	EVM0023535.1	mikado.HiC_scaffold_15.0G1040.1
OG0010123	Tgra	EVM0023535.1	KUTeg_020883
OG0010124	Tgra	EVM0003411.1	KUTeg_021111
OG0010124	Azeb	EVM0003411.1	mikado.HiC_scaffold_15.0G1041.1
OG0010125	Azeb	EVM0020017.1	mikado.HiC_scaffold_15.0G1047.1
OG0010125	Tgra	EVM0020017.1	KUTeg_020705
OG0010126	Azeb	EVM0017561.1	mikado.HiC_scaffold_15.0G1055.1, mikado.HiC_scaffold_15.0G1054.1
OG0010127	Tgra	EVM0023520.1	KUTeg_021297
OG0010127	Azeb	EVM0023520.1	mikado.HiC_scaffold_15.0G1056.1
OG0010128	Azeb	EVM0023646.1	mikado.HiC_scaffold_15.0G1059.1
OG0010128	Tgra	EVM0023646.1	KUTeg_021298
OG0010129	Azeb	EVM0009397.1	mikado.HiC_scaffold_15.0G1062.1
OG0010129	Tgra	EVM0009397.1	KUTeg_021299
OG0010130	Azeb	EVM0013338.1, EVM0019254.1	mikado.HiC_scaffold_15.0G1065.1
OG0010133	Azeb	EVM0019754.1	mikado.HiC_scaffold_15.0G1074.1
OG0010133	Tgra	EVM0019754.1	KUTeg_020149
OG0010134	Azeb	EVM0023911.1	mikado.HiC_scaffold_15.0G1080.1
OG0010134	Tgra	EVM0023911.1	KUTeg_020610
OG0010135	Azeb	EVM0019801.1	mikado.HiC_scaffold_15.0G1086.1
OG0010135	Tgra	EVM0019801.1	KUTeg_021136
OG0010136	Azeb	EVM0006668.1	mikado.HiC_scaffold_15.0G1092.1
OG0010136	Tgra	EVM0006668.1	KUTeg_020814
OG0010137	Tgra	EVM0018044.1	KUTeg_020807
OG0010137	Azeb	EVM0018044.1	mikado.HiC_scaffold_15.0G1094.1
OG0010138	Tgra	EVM0004152.1	KUTeg_005426
OG0010138	Azeb	EVM0004152.1	mikado.HiC_scaffold_15.0G1104.1
OG0010139	Azeb	EVM0016351.1	mikado.HiC_scaffold_15.0G1106.1
OG0010139	Tgra	EVM0016351.1	KUTeg_011910
OG0010140	Tgra	EVM0003499.1	KUTeg_011905
OG0010140	Azeb	EVM0003499.1	mikado.HiC_scaffold_15.0G1107.1
OG0010141	Azeb	EVM0023854.1	mikado.HiC_scaffold_15.0G1109.1, mikado.HiC_scaffold_15.0G2020.1
OG0010142	Tgra	EVM0013247.1	KUTeg_020916
OG0010142	Azeb	EVM0013247.1	mikado.HiC_scaffold_15.0G1110.1
OG0010143	Tgra	EVM0013763.1	KUTeg_003801
OG0010143	Azeb	EVM0013763.1	mikado.HiC_scaffold_15.0G1115.1
OG0010145	Tgra	EVM0023924.1	KUTeg_020953
OG0010145	Azeb	EVM0023924.1	mikado.HiC_scaffold_15.0G1117.1
OG0010146	Azeb	EVM0001853.1	mikado.HiC_scaffold_15.0G1128.1
OG0010146	Tgra	EVM0001853.1	KUTeg_020669
OG0010148	Tgra	EVM0017325.1	KUTeg_020209
OG0010148	Azeb	EVM0017325.1	mikado.HiC_scaffold_15.0G1135.1
OG0010149	Tgra	EVM0001861.1	KUTeg_020766
OG0010149	Azeb	EVM0001861.1	mikado.HiC_scaffold_15.0G1141.1
OG0010150	Tgra	EVM0018988.1	KUTeg_021381
OG0010150	Azeb	EVM0018988.1	mikado.HiC_scaffold_15.0G1150.1
OG0010151	Azeb	EVM0020731.1	mikado.HiC_scaffold_15.0G1154.1
OG0010151	Tgra	EVM0020731.1	KUTeg_020190
OG0010152	Tgra	EVM0006600.1	KUTeg_020260
OG0010152	Azeb	EVM0006600.1	mikado.HiC_scaffold_15.0G1155.1
OG0010153	Azeb	EVM0016357.2	mikado.HiC_scaffold_15.0G1156.1
OG0010153	Tgra	EVM0016357.2	KUTeg_020257
OG0010154	Azeb	EVM0002540.1	mikado.HiC_scaffold_15.0G1160.1
OG0010154	Tgra	EVM0002540.1	KUTeg_020258
OG0010155	Azeb	EVM0018682.1	mikado.HiC_scaffold_15.0G1161.1
OG0010155	Tgra	EVM0018682.1	KUTeg_020255
OG0010156	Tgra	EVM0010197.1	KUTeg_020281
OG0010156	Azeb	EVM0010197.1	mikado.HiC_scaffold_15.0G1164.1
OG0010157	Tgra	EVM0001761.3	KUTeg_020282
OG0010157	Azeb	EVM0001761.3	mikado.HiC_scaffold_15.0G1165.1
OG0010158	Azeb	EVM0019776.1	mikado.HiC_scaffold_15.0G1166.1
OG0010158	Tgra	EVM0019776.1	KUTeg_021162
OG0010159	Azeb	EVM0011644.1	mikado.HiC_scaffold_15.0G1180.1
OG0010159	Tgra	EVM0011644.1	KUTeg_009476
OG0010160	Tgra	EVM0018164.1	KUTeg_020553
OG0010160	Azeb	EVM0018164.1	mikado.HiC_scaffold_15.0G1189.1
OG0010161	Azeb	EVM0012491.1	mikado.HiC_scaffold_15.0G1190.1
OG0010161	Tgra	EVM0012491.1	KUTeg_020579
OG0010162	Tgra	EVM0008435.1	KUTeg_020577
OG0010162	Azeb	EVM0008435.1	mikado.HiC_scaffold_15.0G1192.1
OG0010163	Azeb	EVM0016713.1	mikado.HiC_scaffold_15.0G1196.1
OG0010163	Tgra	EVM0016713.1	KUTeg_020582
OG0010164	Azeb	EVM0022015.1	mikado.HiC_scaffold_15.0G1199.1
OG0010164	Tgra	EVM0022015.1	KUTeg_020580
OG0010165	Tgra	EVM0005390.1	KUTeg_020113
OG0010165	Azeb	EVM0005390.1	mikado.HiC_scaffold_15.0G1201.1
OG0010166	Tgra	EVM0006428.1	KUTeg_020105
OG0010166	Azeb	EVM0006428.1	mikado.HiC_scaffold_15.0G1202.1
OG0010167	Tgra	EVM0003349.1	KUTeg_020106
OG0010167	Azeb	EVM0003349.1	mikado.HiC_scaffold_15.0G1203.1
OG0010168	Azeb	EVM0006762.1	mikado.HiC_scaffold_15.0G1204.1
OG0010168	Tgra	EVM0006762.1	KUTeg_020107
OG0010169	Tgra	EVM0005326.1	KUTeg_020108
OG0010169	Azeb	EVM0005326.1	mikado.HiC_scaffold_15.0G1205.1
OG0010170	Azeb	EVM0013998.1	mikado.HiC_scaffold_15.0G1216.1
OG0010170	Tgra	EVM0013998.1	KUTeg_021260
OG0010171	Azeb	EVM0008738.1	mikado.HiC_scaffold_15.0G1226.1
OG0010171	Tgra	EVM0008738.1	KUTeg_020752
OG0010172	Azeb	EVM0009556.1	mikado.HiC_scaffold_15.0G1227.1
OG0010172	Tgra	EVM0009556.1	KUTeg_020749
OG0010173	Tgra	EVM0002929.1	KUTeg_020750
OG0010173	Azeb	EVM0002929.1	mikado.HiC_scaffold_15.0G1229.1
OG0010174	Tgra	EVM0021237.1	KUTeg_020748
OG0010174	Azeb	EVM0021237.1	mikado.HiC_scaffold_15.0G1228.1
OG0010175	Tgra	EVM0019296.1	KUTeg_020745
