Orthogroup	Species	Azeb	Orthologs
OG0015107	Tgra	mikado.HiC_scaffold_14.0G802.1	KUTeg_005070
OG0015108	Sbro	mikado.HiC_scaffold_14.0G804.1	EVM0009874.1
OG0015109	Sbro	mikado.HiC_scaffold_14.0G808.1	EVM0011411.1
OG0015110	Sbro	mikado.HiC_scaffold_14.0G812.1	EVM0008717.1
OG0015111	Sbro	mikado.HiC_scaffold_14.0G817.1	EVM0004215.1
OG0015112	Tgra	mikado.HiC_scaffold_14.0G827.1	KUTeg_012441
OG0015113	Tgra	mikado.HiC_scaffold_14.0G828.1	KUTeg_004723
OG0015114	Sbro	mikado.HiC_scaffold_14.0G833.1	EVM0006375.1
OG0015115	Sbro	mikado.HiC_scaffold_14.0G836.1	EVM0012140.1
OG0015116	Sbro	mikado.HiC_scaffold_14.0G838.1	EVM0016791.1
OG0015117	Tgra	mikado.HiC_scaffold_14.0G863.1	KUTeg_005254
OG0015118	Sbro	mikado.HiC_scaffold_14.0G864.1	EVM0007728.1
OG0015119	Sbro	mikado.HiC_scaffold_14.0G865.1	EVM0007741.1
OG0015123	Sbro	mikado.HiC_scaffold_14.0G895.1	EVM0000838.1
OG0015124	Tgra	mikado.HiC_scaffold_14.0G897.1	KUTeg_005390
OG0015125	Sbro	mikado.HiC_scaffold_14.0G900.1	EVM0010979.1
OG0015127	Sbro	mikado.HiC_scaffold_14.0G908.1	EVM0012053.1
OG0015128	Tgra	mikado.HiC_scaffold_14.0G909.1	KUTeg_000253
OG0015129	Sbro	mikado.HiC_scaffold_14.0G923.1	EVM0017107.1
OG0015130	Sbro	mikado.HiC_scaffold_14.0G935.1	EVM0014509.1
OG0015131	Sbro	mikado.HiC_scaffold_14.0G961.1	EVM0018544.1
OG0015132	Sbro	mikado.HiC_scaffold_14.0G964.1	EVM0013990.1
OG0015135	Sbro	mikado.HiC_scaffold_14.0G985.1	EVM0020877.1
OG0015136	Sbro	mikado.HiC_scaffold_14.0G993.1	EVM0014960.1
OG0015137	Sbro	mikado.HiC_scaffold_14.0G1000.1	EVM0000453.1
OG0015138	Sbro	mikado.HiC_scaffold_14.0G1003.1	EVM0001467.1
OG0015139	Sbro	mikado.HiC_scaffold_14.0G1040.1	EVM0007946.1
OG0015140	Sbro	mikado.HiC_scaffold_14.0G1043.1	EVM0001640.1
OG0015141	Tgra	mikado.HiC_scaffold_14.0G1073.1	KUTeg_005066
OG0015142	Sbro	mikado.HiC_scaffold_14.0G1075.1	EVM0013627.1
OG0015143	Sbro	mikado.HiC_scaffold_14.0G1078.1	EVM0022149.1
OG0015144	Sbro	mikado.HiC_scaffold_14.0G1084.1	EVM0009337.1
OG0015145	Sbro	mikado.HiC_scaffold_14.0G1112.1	EVM0012622.1
OG0015146	Sbro	mikado.HiC_scaffold_14.0G1132.1	EVM0006763.1
OG0015147	Tgra	mikado.HiC_scaffold_14.0G1140.1	KUTeg_005117
OG0015149	Tgra	mikado.HiC_scaffold_14.0G1145.1	KUTeg_005111
OG0015150	Tgra	mikado.HiC_scaffold_14.0G1147.1	KUTeg_004747
OG0015151	Tgra	mikado.HiC_scaffold_14.0G1154.1	KUTeg_005507
OG0015154	Sbro	mikado.HiC_scaffold_14.0G1171.1	EVM0000625.1
OG0015155	Tgra	mikado.HiC_scaffold_14.0G1188.1	KUTeg_004741
OG0015156	Sbro	mikado.HiC_scaffold_14.0G1191.1	EVM0013035.1
OG0015157	Sbro	mikado.HiC_scaffold_14.0G1192.1	EVM0019043.1
OG0015158	Sbro	mikado.HiC_scaffold_14.0G1198.1	EVM0006796.1
OG0015159	Sbro	mikado.HiC_scaffold_14.0G1216.1	EVM0014517.1
OG0015160	Sbro	mikado.HiC_scaffold_14.0G1218.1	EVM0019174.1
OG0015161	Sbro	mikado.HiC_scaffold_14.0G1233.1	EVM0001588.1
OG0015162	Sbro	mikado.HiC_scaffold_14.0G1236.1	EVM0014056.1
OG0015163	Sbro	mikado.HiC_scaffold_14.0G1239.1	EVM0001589.1
OG0015164	Sbro	mikado.HiC_scaffold_14.0G1246.1	EVM0010600.1
OG0015165	Tgra	mikado.HiC_scaffold_14.0G1258.1	KUTeg_004852
OG0015166	Tgra	mikado.HiC_scaffold_14.0G1282.1	KUTeg_005428
OG0015167	Tgra	mikado.HiC_scaffold_14.0G1285.1	KUTeg_005388
OG0015168	Sbro	mikado.HiC_scaffold_14.0G1288.1	EVM0009511.1
OG0015169	Sbro	mikado.HiC_scaffold_14.0G1289.1	EVM0001631.1
OG0015170	Sbro	mikado.HiC_scaffold_14.0G1290.1	EVM0007045.1
OG0015171	Sbro	mikado.HiC_scaffold_15.0G1.1	EVM0016193.1
OG0015174	Sbro	mikado.HiC_scaffold_15.0G10.1	EVM0001208.1
OG0015175	Tgra	mikado.HiC_scaffold_15.0G12.1	KUTeg_011292
OG0015176	Sbro	mikado.HiC_scaffold_15.0G17.1	EVM0009757.1
OG0015178	Sbro	mikado.HiC_scaffold_15.0G40.1	EVM0022804.1
OG0015179	Sbro	mikado.HiC_scaffold_15.0G54.1	EVM0009032.1
OG0015180	Sbro	mikado.HiC_scaffold_15.0G63.1	EVM0016249.1
OG0015181	Sbro	mikado.HiC_scaffold_15.0G79.1	EVM0006680.1
OG0015182	Sbro	mikado.HiC_scaffold_15.0G83.1	EVM0003579.1
OG0015183	Tgra	mikado.HiC_scaffold_15.0G88.1	KUTeg_020594
OG0015184	Sbro	mikado.HiC_scaffold_15.0G92.1	EVM0005930.1
OG0015185	Sbro	mikado.HiC_scaffold_15.0G93.1	EVM0009446.1
OG0015186	Sbro	mikado.HiC_scaffold_15.0G97.1	EVM0017191.1
OG0015187	Sbro	mikado.HiC_scaffold_15.0G101.1	EVM0016495.1
OG0015188	Sbro	mikado.HiC_scaffold_15.0G125.1	EVM0015370.1
OG0015189	Sbro	mikado.HiC_scaffold_15.0G130.1	EVM0011310.1
OG0015190	Tgra	mikado.HiC_scaffold_15.0G136.1	KUTeg_020687
OG0015191	Sbro	mikado.HiC_scaffold_15.0G147.1	EVM0021334.1
OG0015192	Sbro	mikado.HiC_scaffold_15.0G157.1	EVM0012694.1
OG0015194	Sbro	mikado.HiC_scaffold_15.0G178.1	EVM0016584.1
OG0015195	Tgra	mikado.HiC_scaffold_15.0G194.1	KUTeg_022132
OG0015196	Sbro	mikado.HiC_scaffold_15.0G197.1	EVM0012178.1
OG0015199	Sbro	mikado.HiC_scaffold_15.0G233.1	EVM0016897.1
OG0015201	Sbro	mikado.HiC_scaffold_15.0G244.1	EVM0006164.1
OG0015202	Sbro	mikado.HiC_scaffold_15.0G246.1	EVM0013259.1
OG0015203	Sbro	mikado.HiC_scaffold_15.0G265.1	EVM0007403.1
OG0015204	Sbro	mikado.HiC_scaffold_15.0G273.1	EVM0004102.1
OG0015205	Tgra	mikado.HiC_scaffold_15.0G275.1	KUTeg_021237
OG0015206	Sbro	mikado.HiC_scaffold_15.0G279.1	EVM0009994.1
OG0015207	Sbro	mikado.HiC_scaffold_15.0G281.1	EVM0011023.1
OG0015208	Tgra	mikado.HiC_scaffold_15.0G282.1	KUTeg_021324
OG0015209	Sbro	mikado.HiC_scaffold_15.0G305.1	EVM0018584.1
OG0015210	Sbro	mikado.HiC_scaffold_15.0G316.1	EVM0019929.1
OG0015211	Sbro	mikado.HiC_scaffold_15.0G320.1	EVM0019291.1
OG0015212	Sbro	mikado.HiC_scaffold_15.0G342.1	EVM0015053.1
OG0015213	Sbro	mikado.HiC_scaffold_15.0G345.1	EVM0014002.1
OG0015214	Sbro	mikado.HiC_scaffold_15.0G352.1	EVM0007296.1
OG0015215	Sbro	mikado.HiC_scaffold_15.0G359.1	EVM0013682.1
OG0015216	Tgra	mikado.HiC_scaffold_15.0G368.1	KUTeg_012705
OG0015217	Tgra	mikado.HiC_scaffold_15.0G369.1	KUTeg_012706
OG0015218	Tgra	mikado.HiC_scaffold_15.0G370.1	KUTeg_012707
OG0015219	Tgra	mikado.HiC_scaffold_15.0G392.1	KUTeg_011619
OG0015220	Sbro	mikado.HiC_scaffold_15.0G403.1	EVM0002240.1
OG0015221	Sbro	mikado.HiC_scaffold_15.0G406.1	EVM0019729.1
OG0015222	Sbro	mikado.HiC_scaffold_15.0G419.1	EVM0005975.1
OG0015223	Sbro	mikado.HiC_scaffold_15.0G421.1	EVM0022435.1
OG0015224	Sbro	mikado.HiC_scaffold_15.0G423.1	EVM0014620.1
OG0015226	Sbro	mikado.HiC_scaffold_15.0G456.1	EVM0002974.1
OG0015227	Sbro	mikado.HiC_scaffold_15.0G461.1	EVM0020402.1
OG0015228	Tgra	mikado.HiC_scaffold_15.0G465.1	KUTeg_020306
OG0015229	Sbro	mikado.HiC_scaffold_15.0G469.1	EVM0008295.1
OG0015230	Sbro	mikado.HiC_scaffold_15.0G504.1	EVM0000366.1
OG0015231	Tgra	mikado.HiC_scaffold_15.0G505.1	KUTeg_020175
OG0015232	Sbro	mikado.HiC_scaffold_15.0G521.1	EVM0021249.1
OG0015233	Sbro	mikado.HiC_scaffold_15.0G543.1	EVM0017834.1
OG0015234	Sbro	mikado.HiC_scaffold_15.0G549.1	EVM0018971.1
OG0015235	Sbro	mikado.HiC_scaffold_15.0G553.1	EVM0015189.1
OG0015236	Sbro	mikado.HiC_scaffold_15.0G554.1	EVM0003750.1
OG0015237	Tgra	mikado.HiC_scaffold_15.0G565.1	KUTeg_012247
OG0015239	Sbro	mikado.HiC_scaffold_15.0G586.1	EVM0004758.1
OG0015240	Sbro	mikado.HiC_scaffold_15.0G590.1	EVM0023436.1
OG0015241	Sbro	mikado.HiC_scaffold_15.0G621.1	EVM0012658.1
OG0015242	Tgra	mikado.HiC_scaffold_15.0G623.1	KUTeg_020545
OG0015243	Sbro	mikado.HiC_scaffold_15.0G649.1	EVM0011640.1
OG0015244	Sbro	mikado.HiC_scaffold_15.0G654.1	EVM0009255.1
OG0015246	Sbro	mikado.HiC_scaffold_15.0G669.1	EVM0003573.1
OG0015248	Tgra	mikado.HiC_scaffold_15.0G685.1	KUTeg_020914
OG0015249	Sbro	mikado.HiC_scaffold_15.0G690.1	EVM0020688.1
OG0015250	Sbro	mikado.HiC_scaffold_15.0G697.1	EVM0023785.1
OG0015251	Sbro	mikado.HiC_scaffold_15.0G699.1	EVM0009587.1
OG0015253	Sbro	mikado.HiC_scaffold_15.0G721.1	EVM0014166.1
OG0015254	Sbro	mikado.HiC_scaffold_15.0G723.1	EVM0003654.1
OG0015255	Sbro	mikado.HiC_scaffold_15.0G732.1	EVM0005034.1
OG0015256	Sbro	mikado.HiC_scaffold_15.0G739.1	EVM0020291.1
OG0015257	Tgra	mikado.HiC_scaffold_15.0G746.1	KUTeg_020425
OG0015258	Sbro	mikado.HiC_scaffold_15.0G755.1	EVM0004265.1
OG0015259	Sbro	mikado.HiC_scaffold_15.0G756.1	EVM0002599.1
OG0015260	Tgra	mikado.HiC_scaffold_15.0G760.1	KUTeg_001788
OG0015261	Sbro	mikado.HiC_scaffold_15.0G772.1	EVM0007769.1
OG0015262	Tgra	mikado.HiC_scaffold_15.0G786.1	KUTeg_020477
OG0015263	Tgra	mikado.HiC_scaffold_15.0G808.1	KUTeg_021176
OG0015264	Sbro	mikado.HiC_scaffold_15.0G821.1	EVM0017738.1
OG0015265	Tgra	mikado.HiC_scaffold_15.0G835.1	KUTeg_020320
OG0015266	Sbro	mikado.HiC_scaffold_15.0G836.1	EVM0010027.1
OG0015267	Sbro	mikado.HiC_scaffold_15.0G849.1	EVM0017046.1
OG0015269	Sbro	mikado.HiC_scaffold_15.0G874.1	EVM0003311.1
OG0015271	Sbro	mikado.HiC_scaffold_15.0G883.1	EVM0004092.1
OG0015272	Sbro	mikado.HiC_scaffold_15.0G889.1	EVM0021171.1
OG0015273	Tgra	mikado.HiC_scaffold_15.0G911.1	KUTeg_020854
OG0015274	Sbro	mikado.HiC_scaffold_15.0G949.1	EVM0023059.1
OG0015275	Tgra	mikado.HiC_scaffold_15.0G960.1	KUTeg_021349
OG0015276	Sbro	mikado.HiC_scaffold_15.0G969.1	EVM0013003.1
OG0015278	Sbro	mikado.HiC_scaffold_15.0G979.1	EVM0014320.1
OG0015279	Sbro	mikado.HiC_scaffold_15.0G993.1	EVM0005407.1
OG0015280	Sbro	mikado.HiC_scaffold_15.0G1001.1	EVM0000472.1
OG0015281	Sbro	mikado.HiC_scaffold_15.0G1000.1	EVM0011841.1
OG0015283	Tgra	mikado.HiC_scaffold_15.0G1008.1	KUTeg_020497
OG0015284	Sbro	mikado.HiC_scaffold_15.0G1016.1	EVM0016426.1
OG0015285	Tgra	mikado.HiC_scaffold_15.0G1022.1	KUTeg_020141
OG0015286	Tgra	mikado.HiC_scaffold_15.0G1044.1	KUTeg_006290
OG0015287	Sbro	mikado.HiC_scaffold_15.0G1048.1	EVM0023410.1
OG0015288	Sbro	mikado.HiC_scaffold_15.0G1058.1	EVM0011394.1
OG0015289	Sbro	mikado.HiC_scaffold_15.0G1061.1	EVM0006853.1
OG0015291	Sbro	mikado.HiC_scaffold_15.0G1077.1	EVM0018341.1
OG0015292	Sbro	mikado.HiC_scaffold_15.0G1078.1	EVM0015646.1
OG0015293	Sbro	mikado.HiC_scaffold_15.0G1079.1	EVM0014983.1
OG0015294	Tgra	mikado.HiC_scaffold_15.0G1082.1	KUTeg_020618
OG0015297	Sbro	mikado.HiC_scaffold_15.0G1089.1	EVM0002204.1
OG0015298	Sbro	mikado.HiC_scaffold_15.0G1095.1	EVM0019735.1
OG0015299	Sbro	mikado.HiC_scaffold_15.0G1105.1	EVM0013597.1
OG0015301	Sbro	mikado.HiC_scaffold_15.0G1118.1	EVM0017554.1
OG0015302	Sbro	mikado.HiC_scaffold_15.0G1121.1	EVM0014553.1
OG0015304	Sbro	mikado.HiC_scaffold_15.0G1127.1	EVM0002689.1
OG0015306	Sbro	mikado.HiC_scaffold_15.0G1137.1	EVM0023548.1
OG0015307	Sbro	mikado.HiC_scaffold_15.0G1139.1	EVM0003560.1
OG0015308	Sbro	mikado.HiC_scaffold_15.0G1145.1	EVM0010417.1
OG0015309	Sbro	mikado.HiC_scaffold_15.0G1152.1	EVM0009510.1
OG0015310	Sbro	mikado.HiC_scaffold_15.0G1153.1	EVM0005911.1
OG0015313	Sbro	mikado.HiC_scaffold_15.0G1185.1	EVM0009002.1
OG0015314	Sbro	mikado.HiC_scaffold_15.0G1188.1	EVM0007199.1
OG0015315	Sbro	mikado.HiC_scaffold_15.0G1193.1	EVM0005180.1
OG0015316	Tgra	mikado.HiC_scaffold_15.0G1194.1	KUTeg_020578
OG0015317	Sbro	mikado.HiC_scaffold_15.0G1200.1	EVM0005749.1
OG0015318	Sbro	mikado.HiC_scaffold_15.0G1215.1	EVM0022295.1
OG0015319	Sbro	mikado.HiC_scaffold_15.0G1217.1	EVM0018846.1
OG0015320	Sbro	mikado.HiC_scaffold_15.0G1218.1	EVM0007307.1
OG0015321	Sbro	mikado.HiC_scaffold_15.0G1219.1	EVM0018149.1
OG0015322	Sbro	mikado.HiC_scaffold_15.0G1220.1	EVM0002930.1
OG0015323	Sbro	mikado.HiC_scaffold_15.0G1222.1	EVM0014686.1
OG0015324	Tgra	mikado.HiC_scaffold_15.0G1225.1	KUTeg_020751
OG0015325	Sbro	mikado.HiC_scaffold_15.0G1231.1	EVM0023920.1
OG0015326	Sbro	mikado.HiC_scaffold_15.0G1233.1	EVM0023261.1
OG0015328	Tgra	mikado.HiC_scaffold_15.0G1246.1	KUTeg_020467
OG0015329	Sbro	mikado.HiC_scaffold_15.0G1271.1	EVM0015506.1
OG0015330	Sbro	mikado.HiC_scaffold_15.0G1289.1	EVM0020617.1
OG0015333	Sbro	mikado.HiC_scaffold_15.0G1323.1	EVM0000869.1
OG0015334	Sbro	mikado.HiC_scaffold_15.0G1327.1	EVM0023564.1
OG0015335	Sbro	mikado.HiC_scaffold_15.0G1334.1	EVM0021869.1
OG0015336	Sbro	mikado.HiC_scaffold_15.0G1335.1	EVM0018216.1
OG0015337	Sbro	mikado.HiC_scaffold_15.0G1340.1	EVM0014138.1
OG0015339	Sbro	mikado.HiC_scaffold_15.0G1366.1	EVM0003366.1
OG0015340	Sbro	mikado.HiC_scaffold_15.0G1385.1	EVM0018547.1
OG0015341	Tgra	mikado.HiC_scaffold_15.0G1397.1	KUTeg_020994
OG0015342	Sbro	mikado.HiC_scaffold_15.0G1401.1	EVM0009062.1
OG0015344	Sbro	mikado.HiC_scaffold_15.0G1412.1	EVM0023858.1
OG0015345	Tgra	mikado.HiC_scaffold_15.0G1417.1	KUTeg_020309
OG0015346	Sbro	mikado.HiC_scaffold_15.0G1420.1	EVM0003880.1
OG0015350	Sbro	mikado.HiC_scaffold_15.0G1470.1	EVM0013229.1
OG0015351	Sbro	mikado.HiC_scaffold_15.0G1471.1	EVM0000058.3
OG0015352	Sbro	mikado.HiC_scaffold_15.0G1494.1	EVM0021551.1
OG0015353	Sbro	mikado.HiC_scaffold_15.0G1507.1	EVM0014688.1
OG0015354	Sbro	mikado.HiC_scaffold_15.0G1512.1	EVM0005666.1
OG0015355	Sbro	mikado.HiC_scaffold_15.0G1519.1	EVM0023979.1
OG0015356	Sbro	mikado.HiC_scaffold_15.0G1526.1	EVM0007851.1
OG0015357	Sbro	mikado.HiC_scaffold_15.0G1527.1	EVM0001566.1
OG0015359	Sbro	mikado.HiC_scaffold_15.0G1540.1	EVM0019223.1
OG0015360	Sbro	mikado.HiC_scaffold_15.0G1556.1	EVM0021839.1
OG0015361	Sbro	mikado.HiC_scaffold_15.0G1570.1	EVM0005893.1
OG0015362	Tgra	mikado.HiC_scaffold_15.0G1601.1	KUTeg_020976
OG0015363	Tgra	mikado.HiC_scaffold_15.0G1602.1	KUTeg_020133
OG0015364	Sbro	mikado.HiC_scaffold_15.0G1607.1	EVM0021043.1
OG0015365	Sbro	mikado.HiC_scaffold_15.0G1615.1	EVM0007320.1
OG0015366	Sbro	mikado.HiC_scaffold_15.0G1616.1	EVM0007549.1
OG0015367	Tgra	mikado.HiC_scaffold_15.0G1620.1	KUTeg_020980
OG0015368	Tgra	mikado.HiC_scaffold_15.0G1621.1	KUTeg_020977
OG0015369	Tgra	mikado.HiC_scaffold_15.0G1623.1	KUTeg_020975
OG0015370	Tgra	mikado.HiC_scaffold_15.0G1626.1	KUTeg_011798
OG0015371	Tgra	mikado.HiC_scaffold_15.0G1628.1	KUTeg_011796
OG0015375	Sbro	mikado.HiC_scaffold_15.0G1653.1	EVM0012716.1
OG0015376	Sbro	mikado.HiC_scaffold_15.0G1673.1	EVM0004167.1
OG0015377	Sbro	mikado.HiC_scaffold_15.0G1682.1	EVM0020870.1
OG0015378	Sbro	mikado.HiC_scaffold_15.0G1687.1	EVM0007613.1
OG0015379	Sbro	mikado.HiC_scaffold_15.0G1689.1	EVM0012598.1
OG0015382	Sbro	mikado.HiC_scaffold_15.0G1708.1	EVM0018000.2
OG0015383	Sbro	mikado.HiC_scaffold_15.0G1715.1	EVM0008664.1
OG0015384	Sbro	mikado.HiC_scaffold_15.0G1733.1	EVM0017407.1
OG0015385	Tgra	mikado.HiC_scaffold_15.0G1742.1	KUTeg_011690
OG0015386	Sbro	mikado.HiC_scaffold_15.0G1750.1	EVM0009758.1
OG0015387	Sbro	mikado.HiC_scaffold_15.0G1752.1	EVM0008619.1
OG0015388	Tgra	mikado.HiC_scaffold_15.0G1756.1	KUTeg_011523
OG0015389	Tgra	mikado.HiC_scaffold_15.0G1757.1	KUTeg_011526
OG0015390	Sbro	mikado.HiC_scaffold_15.0G1773.1	EVM0004649.1
OG0015391	Tgra	mikado.HiC_scaffold_15.0G1777.1	KUTeg_021387
OG0015392	Sbro	mikado.HiC_scaffold_15.0G1785.1	EVM0016918.1
OG0015393	Sbro	mikado.HiC_scaffold_15.0G1795.1	EVM0002078.1
OG0015394	Sbro	mikado.HiC_scaffold_15.0G1801.1	EVM0006827.1
OG0015395	Sbro	mikado.HiC_scaffold_15.0G1803.1	EVM0003773.1
OG0015396	Sbro	mikado.HiC_scaffold_15.0G1831.1	EVM0019750.1
OG0015397	Sbro	mikado.HiC_scaffold_15.0G1838.1	EVM0015692.1
OG0015399	Sbro	mikado.HiC_scaffold_15.0G1845.1	EVM0013358.1
OG0015400	Sbro	mikado.HiC_scaffold_15.0G1846.1	EVM0012256.1
OG0015401	Sbro	mikado.HiC_scaffold_15.0G1856.1	EVM0016163.1
OG0015402	Sbro	mikado.HiC_scaffold_15.0G1860.1	EVM0011918.1
OG0015403	Tgra	mikado.HiC_scaffold_15.0G1866.1	KUTeg_012245
OG0015404	Sbro	mikado.HiC_scaffold_15.0G1881.1	EVM0011098.1
OG0015405	Sbro	mikado.HiC_scaffold_15.0G1899.1	EVM0008606.1
OG0015406	Sbro	mikado.HiC_scaffold_15.0G1900.1	EVM0022092.1
OG0015409	Sbro	mikado.HiC_scaffold_15.0G1926.1	EVM0008075.2
OG0015411	Sbro	mikado.HiC_scaffold_15.0G1933.1	EVM0003210.1
OG0015413	Sbro	mikado.HiC_scaffold_15.0G1957.1	EVM0011706.1
OG0015415	Sbro	mikado.HiC_scaffold_15.0G1975.1	EVM0007134.1
OG0015416	Sbro	mikado.HiC_scaffold_15.0G1977.1	EVM0022996.1
OG0015417	Tgra	mikado.HiC_scaffold_15.0G1983.1	KUTeg_009888
OG0015418	Sbro	mikado.HiC_scaffold_15.0G1998.1	EVM0001327.1
OG0015419	Sbro	mikado.HiC_scaffold_15.0G2000.1	EVM0000133.1
OG0015421	Sbro	mikado.HiC_scaffold_15.0G2024.1	EVM0007325.1
OG0015422	Sbro	mikado.HiC_scaffold_15.0G2025.1	EVM0005733.1
OG0015423	Sbro	mikado.HiC_scaffold_15.0G2037.1	EVM0023072.1
OG0015424	Tgra	mikado.HiC_scaffold_15.0G2040.1	KUTeg_020744
OG0015425	Sbro	mikado.HiC_scaffold_15.0G2051.1	EVM0015647.1
OG0015426	Sbro	mikado.HiC_scaffold_15.0G2053.1	EVM0013752.1
OG0015427	Tgra	mikado.HiC_scaffold_15.0G2054.1	KUTeg_020458
OG0015429	Sbro	mikado.HiC_scaffold_15.0G2063.1	EVM0003808.1
OG0015430	Sbro	mikado.HiC_scaffold_15.0G2070.1	EVM0013121.1
OG0015431	Sbro	mikado.HiC_scaffold_15.0G2094.1	EVM0014516.1
OG0015433	Sbro	mikado.HiC_scaffold_15.0G2112.1	EVM0004312.1
OG0015434	Sbro	mikado.HiC_scaffold_15.0G2119.1	EVM0023356.1
OG0015435	Sbro	mikado.HiC_scaffold_15.0G2123.1	EVM0016098.1
OG0015436	Sbro	mikado.HiC_scaffold_15.0G2129.1	EVM0008877.1
OG0015437	Sbro	mikado.HiC_scaffold_15.0G2138.1	EVM0015233.1
OG0015439	Sbro	mikado.HiC_scaffold_15.0G2144.1	EVM0022933.1
OG0015440	Sbro	mikado.HiC_scaffold_15.0G2146.1	EVM0021850.1
OG0015441	Sbro	mikado.HiC_scaffold_15.0G2149.1	EVM0012642.1
OG0015442	Sbro	mikado.HiC_scaffold_15.0G2153.1	EVM0011603.1
OG0015443	Tgra	mikado.HiC_scaffold_15.0G2157.1	KUTeg_020478
OG0015444	Tgra	mikado.HiC_scaffold_15.0G2158.1	KUTeg_020479
OG0015445	Tgra	mikado.HiC_scaffold_15.0G2159.1	KUTeg_020476
OG0015446	Sbro	mikado.HiC_scaffold_15.0G2178.1	EVM0013741.1
OG0015447	Tgra	mikado.HiC_scaffold_15.0G2188.1	KUTeg_021337
OG0015448	Sbro	mikado.HiC_scaffold_15.0G2196.1	EVM0010614.1
OG0015449	Sbro	mikado.HiC_scaffold_15.0G2197.1	EVM0013509.1
OG0015450	Sbro	mikado.HiC_scaffold_15.0G2198.1	EVM0002160.1
OG0015451	Sbro	mikado.HiC_scaffold_15.0G2200.1	EVM0001043.1
OG0015452	Sbro	mikado.HiC_scaffold_15.0G2201.1	EVM0010341.1
OG0015453	Sbro	mikado.HiC_scaffold_15.0G2208.1	EVM0004574.1
OG0015454	Tgra	mikado.HiC_scaffold_15.0G2209.1	KUTeg_021036
OG0015455	Tgra	mikado.HiC_scaffold_15.0G2211.1	KUTeg_020642
OG0015456	Tgra	mikado.HiC_scaffold_15.0G2212.1	KUTeg_020643
OG0015457	Tgra	mikado.HiC_scaffold_15.0G2213.1	KUTeg_020640
OG0015458	Tgra	mikado.HiC_scaffold_15.0G2215.1	KUTeg_021385
OG0015459	Tgra	mikado.HiC_scaffold_15.0G2216.1	KUTeg_021388
OG0015460	Sbro	mikado.HiC_scaffold_15.0G2220.1	EVM0004599.1
OG0015461	Sbro	mikado.HiC_scaffold_15.0G2242.1	EVM0019114.1
OG0015462	Sbro	mikado.HiC_scaffold_15.0G2253.1	EVM0019016.1
OG0015463	Sbro	mikado.HiC_scaffold_15.0G2254.1	EVM0011240.1
OG0015465	Tgra	mikado.HiC_scaffold_15.0G2281.1	KUTeg_011934
OG0015466	Tgra	mikado.HiC_scaffold_15.0G2280.1	KUTeg_011937
OG0015467	Tgra	mikado.HiC_scaffold_15.0G2297.1	KUTeg_012009
OG0015468	Sbro	mikado.HiC_scaffold_15.0G2303.1	EVM0012277.1
OG0015469	Tgra	mikado.HiC_scaffold_15.0G2342.1	KUTeg_011534
OG0015470	Sbro	mikado.HiC_scaffold_15.0G2350.1	EVM0006260.1
OG0015471	Sbro	mikado.HiC_scaffold_15.0G2365.1	EVM0015273.1
OG0015472	Sbro	mikado.HiC_scaffold_15.0G2371.1	EVM0018321.1
OG0015473	Sbro	mikado.HiC_scaffold_15.0G2376.1	EVM0017436.1
OG0015474	Tgra	mikado.HiC_scaffold_15.0G2379.1	KUTeg_021259
OG0015475	Sbro	mikado.HiC_scaffold_15.0G2401.1	EVM0012919.1
OG0015476	Sbro	mikado.HiC_scaffold_15.0G2403.1	EVM0012122.1
OG0015477	Sbro	mikado.HiC_scaffold_15.0G2407.1	EVM0008093.1
OG0015478	Sbro	mikado.HiC_scaffold_15.0G2413.1	EVM0016649.1
OG0015479	Sbro	mikado.HiC_scaffold_15.0G2427.1	EVM0021712.1
OG0015480	Tgra	mikado.HiC_scaffold_15.0G2429.1	KUTeg_011566
OG0015481	Sbro	mikado.HiC_scaffold_15.0G2431.1	EVM0016115.1
OG0015482	Sbro	mikado.HiC_scaffold_15.0G2432.1	EVM0009311.1
OG0015483	Sbro	mikado.HiC_scaffold_15.0G2443.1	EVM0022618.1
OG0015484	Sbro	mikado.HiC_scaffold_15.0G2463.1	EVM0007028.1
OG0015485	Tgra	mikado.HiC_scaffold_15.0G2476.1	KUTeg_011726
OG0015486	Sbro	mikado.HiC_scaffold_15.0G2477.1	EVM0007197.1
OG0015487	Sbro	mikado.HiC_scaffold_15.0G2489.1	EVM0008411.1
OG0015488	Sbro	mikado.HiC_scaffold_15.0G2490.1	EVM0004705.1
OG0015489	Tgra	mikado.HiC_scaffold_15.0G2491.1	KUTeg_012351
OG0015490	Tgra	mikado.HiC_scaffold_15.0G2492.1	KUTeg_012345
OG0015491	Tgra	mikado.HiC_scaffold_15.0G2496.1	KUTeg_012628
OG0015493	Sbro	mikado.HiC_scaffold_15.0G2507.1	EVM0020801.1
OG0015494	Tgra	mikado.HiC_scaffold_15.0G2510.1	KUTeg_012126
OG0015495	Tgra	mikado.HiC_scaffold_15.0G2514.1	KUTeg_012302
OG0015496	Tgra	mikado.HiC_scaffold_15.0G2515.1	KUTeg_012308
OG0015497	Tgra	mikado.HiC_scaffold_16.0G3.1	KUTeg_014049
OG0015498	Tgra	mikado.HiC_scaffold_16.0G4.1	KUTeg_014048
OG0015499	Tgra	mikado.HiC_scaffold_16.0G5.1	KUTeg_014051
OG0015500	Tgra	mikado.HiC_scaffold_16.0G8.1	KUTeg_023006
