genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Tgra,Tgra,JARBDR010000623.1,JARBDR010000623.1,Tgra Tgra selfBlk JARBDR010000623.1,2107,83420,22952,22957,2_13107,2_13102,6,2107,83420,22952,22957,2_13107,2_13102,6,+,2107,83420,22952,22957,2_13107,2_13102
Tgra,Tgra,JARBDR010000642.1,JARBDR010000642.1,Tgra Tgra selfBlk JARBDR010000642.1,94641,231344,22982,22986,2_11859,2_11860,5,94641,231344,22982,22986,2_11859,2_11860,5,+,94641,231344,22982,22986,2_11859,2_11860
Tgra,Tgra,JARBDR010000643.1,JARBDR010000643.1,Tgra Tgra selfBlk JARBDR010000643.1,9537,92914,22987,22992,2_11855,2_11853,6,9537,92914,22987,22992,2_11855,2_11853,6,+,9537,92914,22987,22992,2_11855,2_11853
Tgra,Tgra,JARBDR010000645.1,JARBDR010000645.1,Tgra Tgra selfBlk JARBDR010000645.1,1658,14284,22997,23002,2_11843,2_11846,6,1658,14284,22997,23002,2_11843,2_11846,6,+,1658,14284,22997,23002,2_11843,2_11846
Tgra,Tgra,JARBDR010000648.1,JARBDR010000648.1,Tgra Tgra selfBlk JARBDR010000648.1,5558,308424,23007,23018,2_11827,2_11836,12,5558,308424,23007,23018,2_11827,2_11836,12,+,5558,308424,23007,23018,2_11827,2_11836
Tgra,Tgra,JARBDR010000656.1,JARBDR010000656.1,Tgra Tgra selfBlk JARBDR010000656.1,4633,51954,23028,23032,2_11817,2_11813,5,4633,51954,23028,23032,2_11817,2_11813,5,+,4633,51954,23028,23032,2_11817,2_11813
Tgra,Tgra,JARBDR010000670.1,JARBDR010000670.1,Tgra Tgra selfBlk JARBDR010000670.1,34459,98825,23053,23058,2_10234,2_10233,6,34459,98825,23053,23058,2_10234,2_10233,6,+,34459,98825,23053,23058,2_10234,2_10233
Tgra,Tgra,JARBDR010000686.1,JARBDR010000686.1,Tgra Tgra selfBlk JARBDR010000686.1,291,1503617,23089,23116,2_10190,2_10183,28,291,1503617,23089,23116,2_10190,2_10183,28,+,291,1503617,23089,23116,2_10190,2_10183
Tgra,Tgra,JARBDR010000708.1,JARBDR010000708.1,Tgra Tgra selfBlk JARBDR010000708.1,5453,409876,23143,23182,2_10123,2_10110,40,5453,409876,23143,23182,2_10123,2_10110,40,+,5453,409876,23143,23182,2_10123,2_10110
Tgra,Tgra,JARBDR010000709.1,JARBDR010000709.1,Tgra Tgra selfBlk JARBDR010000709.1,13758,146050,23183,23188,2_10105,2_10106,6,13758,146050,23183,23188,2_10105,2_10106,6,+,13758,146050,23183,23188,2_10105,2_10106
Tgra,Tgra,JARBDR010000719.1,JARBDR010000719.1,Tgra Tgra selfBlk JARBDR010000719.1,89648,211747,23209,23213,2_10077,2_10080,5,89648,211747,23209,23213,2_10077,2_10080,5,+,89648,211747,23209,23213,2_10077,2_10080
Tgra,Tgra,JARBDR010000731.1,JARBDR010000731.1,Tgra Tgra selfBlk JARBDR010000731.1,1285,21368,23228,23232,2_10061,2_10059,5,1285,21368,23228,23232,2_10061,2_10059,5,+,1285,21368,23228,23232,2_10061,2_10059
Tgra,Tgra,JARBDR010000736.1,JARBDR010000736.1,Tgra Tgra selfBlk JARBDR010000736.1,113368,398311,23239,23246,2_10045,2_10046,8,113368,398311,23239,23246,2_10045,2_10046,8,+,113368,398311,23239,23246,2_10045,2_10046
Tgra,Tgra,JARBDR010000739.1,JARBDR010000739.1,Tgra Tgra selfBlk JARBDR010000739.1,2121,79098,23249,23256,2_10040,2_10033,8,2121,79098,23249,23256,2_10040,2_10033,8,+,2121,79098,23249,23256,2_10040,2_10033
Tgra,Tgra,JARBDR010000752.1,JARBDR010000752.1,Tgra Tgra selfBlk JARBDR010000752.1,34,424706,23273,23285,2_10013,2_10006,13,34,424706,23273,23285,2_10013,2_10006,13,+,34,424706,23273,23285,2_10013,2_10006
Tgra,Tgra,JARBDR010000756.1,JARBDR010000756.1,Tgra Tgra selfBlk JARBDR010000756.1,4595,199802,23291,23298,2_9995,2_9998,8,4595,199802,23291,23298,2_9995,2_9998,8,+,4595,199802,23291,23298,2_9995,2_9998
Tgra,Tgra,JARBDR010000757.1,JARBDR010000757.1,Tgra Tgra selfBlk JARBDR010000757.1,3762,88520,23299,23303,2_9988,2_9990,5,3762,88520,23299,23303,2_9988,2_9990,5,+,3762,88520,23299,23303,2_9988,2_9990
Tgra,Tgra,JARBDR010000769.1,JARBDR010000769.1,Tgra Tgra selfBlk JARBDR010000769.1,3127,28164,23325,23329,2_9960,2_9964,5,3127,28164,23325,23329,2_9960,2_9964,5,+,3127,28164,23325,23329,2_9960,2_9964
Tgra,Tgra,JARBDR010000773.1,JARBDR010000773.1,Tgra Tgra selfBlk JARBDR010000773.1,3839,217702,23336,23351,2_9953,2_9945,16,3839,217702,23336,23351,2_9953,2_9945,16,+,3839,217702,23336,23351,2_9953,2_9945
Tgra,Tgra,JARBDR010000786.1,JARBDR010000786.1,Tgra Tgra selfBlk JARBDR010000786.1,48448,138348,23374,23380,2_9914,2_9913,7,48448,138348,23374,23380,2_9914,2_9913,7,+,48448,138348,23374,23380,2_9914,2_9913
Tgra,Tgra,JARBDR010000811.1,JARBDR010000811.1,Tgra Tgra selfBlk JARBDR010000811.1,616,3205170,23429,23519,2_9016,2_9104,91,616,3205170,23429,23519,2_9016,2_9104,91,+,616,3205170,23429,23519,2_9016,2_9104
Tgra,Tgra,JARBDR010000815.1,JARBDR010000815.1,Tgra Tgra selfBlk JARBDR010000815.1,4169,105972,23525,23529,2_7631,2_7635,5,4169,105972,23525,23529,2_7631,2_7635,5,+,4169,105972,23525,23529,2_7631,2_7635
Tgra,Tgra,JARBDR010000820.1,JARBDR010000820.1,Tgra Tgra selfBlk JARBDR010000820.1,46455,97410,23536,23542,2_7622,2_7619,7,46455,97410,23536,23542,2_7622,2_7619,7,+,46455,97410,23536,23542,2_7622,2_7619
Tgra,Tgra,JARBDR010000821.1,JARBDR010000821.1,Tgra Tgra selfBlk JARBDR010000821.1,16606,129878,23543,23547,2_7613,2_7617,5,16606,129878,23543,23547,2_7613,2_7617,5,+,16606,129878,23543,23547,2_7613,2_7617
Tgra,Tgra,JARBDR010000837.1,JARBDR010000837.1,Tgra Tgra selfBlk JARBDR010000837.1,16067,148332,23574,23579,2_7583,2_7584,6,16067,148332,23574,23579,2_7583,2_7584,6,+,16067,148332,23574,23579,2_7583,2_7584
Tgra,Tgra,JARBDR010000845.1,JARBDR010000845.1,Tgra Tgra selfBlk JARBDR010000845.1,36066,191975,23590,23594,2_7570,2_7566,5,36066,191975,23590,23594,2_7570,2_7566,5,+,36066,191975,23590,23594,2_7570,2_7566
Tgra,Tgra,JARBDR010000846.1,JARBDR010000846.1,Tgra Tgra selfBlk JARBDR010000846.1,29224,214221,23595,23611,2_7549,2_7556,17,29224,214221,23595,23611,2_7549,2_7556,17,+,29224,214221,23595,23611,2_7549,2_7556
Tgra,Tgra,JARBDR010000857.1,JARBDR010000857.1,Tgra Tgra selfBlk JARBDR010000857.1,577,37500,23629,23633,2_7529,2_7528,5,577,37500,23629,23633,2_7529,2_7528,5,+,577,37500,23629,23633,2_7529,2_7528
Tgra,Tgra,JARBDR010000869.1,JARBDR010000869.1,Tgra Tgra selfBlk JARBDR010000869.1,33624,475887,23649,23654,2_7511,2_7506,6,33624,475887,23649,23654,2_7511,2_7506,6,+,33624,475887,23649,23654,2_7511,2_7506
Tgra,Tgra,JARBDR010000879.1,JARBDR010000879.1,Tgra Tgra selfBlk JARBDR010000879.1,130853,194543,23668,23672,2_7492,2_7489,5,130853,194543,23668,23672,2_7492,2_7489,5,+,130853,194543,23668,23672,2_7492,2_7489
Tgra,Tgra,JARBDR010000890.1,JARBDR010000890.1,Tgra Tgra selfBlk JARBDR010000890.1,6469,227103,23692,23696,2_7468,2_7465,5,6469,227103,23692,23696,2_7468,2_7465,5,+,6469,227103,23692,23696,2_7468,2_7465
Tgra,Tgra,JARBDR010000891.1,JARBDR010000891.1,Tgra Tgra selfBlk JARBDR010000891.1,449,34094,23697,23704,2_7456,2_7458,8,449,34094,23697,23704,2_7456,2_7458,8,+,449,34094,23697,23704,2_7456,2_7458
Tgra,Tgra,JARBDR010000904.1,JARBDR010000904.1,Tgra Tgra selfBlk JARBDR010000904.1,17568,470744,23725,23749,2_6269,2_6259,25,17568,470744,23725,23749,2_6269,2_6259,25,+,17568,470744,23725,23749,2_6269,2_6259
Tgra,Tgra,JARBDR010000908.1,JARBDR010000908.1,Tgra Tgra selfBlk JARBDR010000908.1,32120,1792209,23755,23844,2_6215,2_6226,90,32120,1792209,23755,23844,2_6215,2_6226,90,+,32120,1792209,23755,23844,2_6215,2_6226
Tgra,Tgra,JARBDR010000910.1,JARBDR010000910.1,Tgra Tgra selfBlk JARBDR010000910.1,19232,87467,23849,23855,2_6156,2_6153,7,19232,87467,23849,23855,2_6156,2_6153,7,+,19232,87467,23849,23855,2_6156,2_6153
Tgra,Tgra,JARBDR010000914.1,JARBDR010000914.1,Tgra Tgra selfBlk JARBDR010000914.1,32011,134816,23864,23869,2_6140,2_6139,6,32011,134816,23864,23869,2_6140,2_6139,6,+,32011,134816,23864,23869,2_6140,2_6139
Tgra,Tgra,JARBDR010000915.1,JARBDR010000915.1,Tgra Tgra selfBlk JARBDR010000915.1,88435,2292417,23870,23909,2_6099,2_6106,40,88435,2292417,23870,23909,2_6099,2_6106,40,+,88435,2292417,23870,23909,2_6099,2_6106
Tgra,Tgra,JARBDR010000920.1,JARBDR010000920.1,Tgra Tgra selfBlk JARBDR010000920.1,69474,1948484,23911,23950,2_2418,2_2416,40,69474,1948484,23911,23950,2_2418,2_2416,40,+,69474,1948484,23911,23950,2_2418,2_2416
Tgra,Tgra,JARBDR010000922.1,JARBDR010000922.1,Tgra Tgra selfBlk JARBDR010000922.1,65650,308641,23951,23964,2_1158,2_1167,14,65650,308641,23951,23964,2_1158,2_1167,14,+,65650,308641,23951,23964,2_1158,2_1167
Sbro,Sbro,Contig00043,Contig00043,Sbro Sbro selfBlk Contig00043,2402,59866,21744,21748,1_66,1_70,5,2402,59866,21744,21748,1_66,1_70,5,+,2402,59866,21744,21748,1_66,1_70
Sbro,Sbro,Contig00067_ERROPOS125389,Contig00067_ERROPOS125389,Sbro Sbro selfBlk Contig00067_ERROPOS125389,11443,114736,22736,22742,1_101,1_107,7,11443,114736,22736,22742,1_101,1_107,7,+,11443,114736,22736,22742,1_101,1_107
Sbro,Sbro,Contig00072,Contig00072,Sbro Sbro selfBlk Contig00072,5554,134949,21775,21781,1_108,1_114,7,5554,134949,21775,21781,1_108,1_114,7,+,5554,134949,21775,21781,1_108,1_114
Sbro,Sbro,Contig00088_ERROPOS417960,Contig00088_ERROPOS417960,Sbro Sbro selfBlk Contig00088_ERROPOS417960,8978,170614,22747,22759,1_136,1_148,13,8978,170614,22747,22759,1_136,1_148,13,+,8978,170614,22747,22759,1_136,1_148
Sbro,Sbro,Contig00088_ERROPOS417960+,Contig00088_ERROPOS417960+,Sbro Sbro selfBlk Contig00088_ERROPOS417960+,34550,146946,22760,22767,1_149,1_156,8,34550,146946,22760,22767,1_149,1_156,8,+,34550,146946,22760,22767,1_149,1_156
Sbro,Sbro,Contig00092,Contig00092,Sbro Sbro selfBlk Contig00092,2435,161494,21811,21820,1_165,1_174,10,2435,161494,21811,21820,1_165,1_174,10,+,2435,161494,21811,21820,1_165,1_174
Sbro,Sbro,Contig00093,Contig00093,Sbro Sbro selfBlk Contig00093,241,158890,21821,21826,1_175,1_180,6,241,158890,21821,21826,1_175,1_180,6,+,241,158890,21821,21826,1_175,1_180
Sbro,Sbro,Contig00096,Contig00096,Sbro Sbro selfBlk Contig00096,53497,136721,21830,21838,1_186,1_194,9,53497,136721,21830,21838,1_186,1_194,9,+,53497,136721,21830,21838,1_186,1_194
Sbro,Sbro,Contig00110,Contig00110,Sbro Sbro selfBlk Contig00110,861,115990,21858,21862,1_214,1_218,5,861,115990,21858,21862,1_214,1_218,5,+,861,115990,21858,21862,1_214,1_218
Sbro,Sbro,Contig00116,Contig00116,Sbro Sbro selfBlk Contig00116,308,70222,21866,21872,1_227,1_233,7,308,70222,21866,21872,1_227,1_233,7,+,308,70222,21866,21872,1_227,1_233
Sbro,Sbro,Contig00118,Contig00118,Sbro Sbro selfBlk Contig00118,24401,96547,21873,21878,1_234,1_239,6,24401,96547,21873,21878,1_234,1_239,6,+,24401,96547,21873,21878,1_234,1_239
Sbro,Sbro,Contig00122_ERROPOS2671533+,Contig00122_ERROPOS2671533+,Sbro Sbro selfBlk Contig00122_ERROPOS2671533+,296,150339,22999,23005,1_243,1_249,7,296,150339,22999,23005,1_243,1_249,7,+,296,150339,22999,23005,1_243,1_249
Sbro,Sbro,Contig00125,Contig00125,Sbro Sbro selfBlk Contig00125,9270,76810,21882,21886,1_251,1_255,5,9270,76810,21882,21886,1_251,1_255,5,+,9270,76810,21882,21886,1_251,1_255
Sbro,Sbro,Contig00135,Contig00135,Sbro Sbro selfBlk Contig00135,41058,85202,21905,21909,1_274,1_278,5,41058,85202,21905,21909,1_274,1_278,5,+,41058,85202,21905,21909,1_274,1_278
Sbro,Sbro,Contig00136,Contig00136,Sbro Sbro selfBlk Contig00136,4409,85354,21910,21914,1_279,1_283,5,4409,85354,21910,21914,1_279,1_283,5,+,4409,85354,21910,21914,1_279,1_283
Sbro,Sbro,Contig00139,Contig00139,Sbro Sbro selfBlk Contig00139,20400,87361,21916,21920,1_285,1_289,5,20400,87361,21916,21920,1_285,1_289,5,+,20400,87361,21916,21920,1_285,1_289
Sbro,Sbro,Contig00144,Contig00144,Sbro Sbro selfBlk Contig00144,10803,73921,21930,21935,1_299,1_304,5,10803,73921,21930,21935,1_299,1_304,5,+,10803,73921,21930,21935,1_299,1_304
Sbro,Sbro,Contig00155,Contig00155,Sbro Sbro selfBlk Contig00155,41235,106629,21949,21953,1_318,1_322,5,41235,106629,21949,21953,1_318,1_322,5,+,41235,106629,21949,21953,1_318,1_322
Sbro,Sbro,Contig00157,Contig00157,Sbro Sbro selfBlk Contig00157,1536,129395,21954,21961,1_324,1_331,8,1536,129395,21954,21961,1_324,1_331,8,+,1536,129395,21954,21961,1_324,1_331
Sbro,Sbro,Contig00165_ERROPOS224310,Contig00165_ERROPOS224310,Sbro Sbro selfBlk Contig00165_ERROPOS224310,12139,221630,22777,22789,1_336,1_348,13,12139,221630,22777,22789,1_336,1_348,13,+,12139,221630,22777,22789,1_336,1_348
Sbro,Sbro,Contig00167_ERROPOS730266,Contig00167_ERROPOS730266,Sbro Sbro selfBlk Contig00167_ERROPOS730266,12054,122704,22791,22796,1_354,1_359,6,12054,122704,22791,22796,1_354,1_359,6,+,12054,122704,22791,22796,1_354,1_359
Sbro,Sbro,Contig00169_ERROPOS9413471,Contig00169_ERROPOS9413471,Sbro Sbro selfBlk Contig00169_ERROPOS9413471,182,82896,23039,23043,1_369,1_373,5,182,82896,23039,23043,1_369,1_373,5,+,182,82896,23039,23043,1_369,1_373
Sbro,Sbro,Contig00173_ERROPOS279020,Contig00173_ERROPOS279020,Sbro Sbro selfBlk Contig00173_ERROPOS279020,37751,235385,22797,22802,1_377,1_382,5,37751,235385,22797,22802,1_377,1_382,5,+,37751,235385,22797,22802,1_377,1_382
Sbro,Sbro,Contig00173_ERROPOS4268511,Contig00173_ERROPOS4268511,Sbro Sbro selfBlk Contig00173_ERROPOS4268511,26684,162562,23053,23058,1_389,1_394,6,26684,162562,23053,23058,1_389,1_394,6,+,26684,162562,23053,23058,1_389,1_394
Sbro,Sbro,Contig00307_ERROPOS178720,Contig00307_ERROPOS178720,Sbro Sbro selfBlk Contig00307_ERROPOS178720,7783,158279,22803,22807,1_422,1_426,5,7783,158279,22803,22807,1_422,1_426,5,+,7783,158279,22803,22807,1_422,1_426
Sbro,Sbro,Contig00312_ERROPOS2948882,Contig00312_ERROPOS2948882,Sbro Sbro selfBlk Contig00312_ERROPOS2948882,4276,161131,23063,23075,1_436,1_448,13,4276,161131,23063,23075,1_436,1_448,13,+,4276,161131,23063,23075,1_436,1_448
Sbro,Sbro,Contig00320,Contig00320,Sbro Sbro selfBlk Contig00320,20445,98853,22001,22006,1_460,1_465,6,20445,98853,22001,22006,1_460,1_465,6,+,20445,98853,22001,22006,1_460,1_465
Sbro,Sbro,Contig00362_ERROPOS142455,Contig00362_ERROPOS142455,Sbro Sbro selfBlk Contig00362_ERROPOS142455,61640,136252,22815,22820,1_514,1_519,6,61640,136252,22815,22820,1_514,1_519,6,+,61640,136252,22815,22820,1_514,1_519
Sbro,Sbro,Contig00370_ERROPOS1092348+,Contig00370_ERROPOS1092348+,Sbro Sbro selfBlk Contig00370_ERROPOS1092348+,3758,131240,23082,23088,1_527,1_533,7,3758,131240,23082,23088,1_527,1_533,7,+,3758,131240,23082,23088,1_527,1_533
Sbro,Sbro,Contig00392,Contig00392,Sbro Sbro selfBlk Contig00392,31002,77693,22078,22082,1_560,1_564,5,31002,77693,22078,22082,1_560,1_564,5,+,31002,77693,22078,22082,1_560,1_564
Sbro,Sbro,Contig00401_ERROPOS237179,Contig00401_ERROPOS237179,Sbro Sbro selfBlk Contig00401_ERROPOS237179,22306,236838,22824,22829,1_568,1_573,6,22306,236838,22824,22829,1_568,1_573,6,+,22306,236838,22824,22829,1_568,1_573
Sbro,Sbro,Contig00413_ERROPOS3568542,Contig00413_ERROPOS3568542,Sbro Sbro selfBlk Contig00413_ERROPOS3568542,5425,83254,23089,23094,1_574,1_579,6,5425,83254,23089,23094,1_574,1_579,6,+,5425,83254,23089,23094,1_574,1_579
Sbro,Sbro,Contig00420,Contig00420,Sbro Sbro selfBlk Contig00420,22914,111386,22100,22109,1_597,1_606,10,22914,111386,22100,22109,1_597,1_606,10,+,22914,111386,22100,22109,1_597,1_606
Sbro,Sbro,Contig00457,Contig00457,Sbro Sbro selfBlk Contig00457,3143,52809,22139,22143,1_653,1_657,5,3143,52809,22139,22143,1_653,1_657,5,+,3143,52809,22139,22143,1_653,1_657
Sbro,Sbro,Contig00503_ERROPOS429143+,Contig00503_ERROPOS429143+,Sbro Sbro selfBlk Contig00503_ERROPOS429143+,66038,166430,22840,22844,1_690,1_694,5,66038,166430,22840,22844,1_690,1_694,5,+,66038,166430,22840,22844,1_690,1_694
Sbro,Sbro,Contig00505_ERROPOS1158407,Contig00505_ERROPOS1158407,Sbro Sbro selfBlk Contig00505_ERROPOS1158407,4497,110466,23102,23107,1_695,1_700,6,4497,110466,23102,23107,1_695,1_700,6,+,4497,110466,23102,23107,1_695,1_700
Sbro,Sbro,Contig00509_ERROPOS288038,Contig00509_ERROPOS288038,Sbro Sbro selfBlk Contig00509_ERROPOS288038,17789,90409,22845,22850,1_701,1_706,6,17789,90409,22845,22850,1_701,1_706,6,+,17789,90409,22845,22850,1_701,1_706
Sbro,Sbro,Contig00524_ERROPOS670657,Contig00524_ERROPOS670657,Sbro Sbro selfBlk Contig00524_ERROPOS670657,15353,84036,22855,22859,1_714,1_718,5,15353,84036,22855,22859,1_714,1_718,5,+,15353,84036,22855,22859,1_714,1_718
Sbro,Sbro,Contig00531,Contig00531,Sbro Sbro selfBlk Contig00531,16312,71435,22186,22192,1_734,1_740,7,16312,71435,22186,22192,1_734,1_740,7,+,16312,71435,22186,22192,1_734,1_740
Sbro,Sbro,Contig00536,Contig00536,Sbro Sbro selfBlk Contig00536,2996,84869,22202,22206,1_750,1_754,5,2996,84869,22202,22206,1_750,1_754,5,+,2996,84869,22202,22206,1_750,1_754
Sbro,Sbro,Contig00544,Contig00544,Sbro Sbro selfBlk Contig00544,1716,72486,22217,22221,1_765,1_769,5,1716,72486,22217,22221,1_765,1_769,5,+,1716,72486,22217,22221,1_765,1_769
Sbro,Sbro,Contig00547,Contig00547,Sbro Sbro selfBlk Contig00547,3426,78143,22226,22230,1_774,1_778,5,3426,78143,22226,22230,1_774,1_778,5,+,3426,78143,22226,22230,1_774,1_778
Sbro,Sbro,Contig00599_ERROPOS1700000,Contig00599_ERROPOS1700000,Sbro Sbro selfBlk Contig00599_ERROPOS1700000,27858,94379,23111,23115,1_802,1_806,5,27858,94379,23111,23115,1_802,1_806,5,+,27858,94379,23111,23115,1_802,1_806
Sbro,Sbro,Contig00603_ERROPOS2715589,Contig00603_ERROPOS2715589,Sbro Sbro selfBlk Contig00603_ERROPOS2715589,6284,83255,23122,23128,1_813,1_819,7,6284,83255,23122,23128,1_813,1_819,7,+,6284,83255,23122,23128,1_813,1_819
Sbro,Sbro,Contig00661_ERROPOS1125535,Contig00661_ERROPOS1125535,Sbro Sbro selfBlk Contig00661_ERROPOS1125535,3116,402808,23129,23137,1_875,1_883,9,3116,402808,23129,23137,1_875,1_883,9,+,3116,402808,23129,23137,1_875,1_883
Sbro,Sbro,Contig00661_ERROPOS1247592,Contig00661_ERROPOS1247592,Sbro Sbro selfBlk Contig00661_ERROPOS1247592,3751,113872,23138,23142,1_884,1_888,5,3751,113872,23138,23142,1_884,1_888,5,+,3751,113872,23138,23142,1_884,1_888
Sbro,Sbro,Contig00661_ERROPOS1437079,Contig00661_ERROPOS1437079,Sbro Sbro selfBlk Contig00661_ERROPOS1437079,4932,183844,23143,23150,1_889,1_896,8,4932,183844,23143,23150,1_889,1_896,8,+,4932,183844,23143,23150,1_889,1_896
Sbro,Sbro,Contig00661_ERROPOS3492501,Contig00661_ERROPOS3492501,Sbro Sbro selfBlk Contig00661_ERROPOS3492501,18190,304779,23165,23169,1_911,1_915,5,18190,304779,23165,23169,1_911,1_915,5,+,18190,304779,23165,23169,1_911,1_915
Sbro,Sbro,Contig00668_ERROPOS61487,Contig00668_ERROPOS61487,Sbro Sbro selfBlk Contig00668_ERROPOS61487,157,56224,22723,22735,1_918,1_930,13,157,56224,22723,22735,1_918,1_930,13,+,157,56224,22723,22735,1_918,1_930
Sbro,Sbro,Contig00676_ERROPOS232620,Contig00676_ERROPOS232620,Sbro Sbro selfBlk Contig00676_ERROPOS232620,7118,213742,22881,22885,1_936,1_940,5,7118,213742,22881,22885,1_936,1_940,5,+,7118,213742,22881,22885,1_936,1_940
Sbro,Sbro,Contig00699,Contig00699,Sbro Sbro selfBlk Contig00699,6844,61114,22297,22301,1_949,1_953,5,6844,61114,22297,22301,1_949,1_953,5,+,6844,61114,22297,22301,1_949,1_953
Sbro,Sbro,Contig00721_ERROPOS459598+,Contig00721_ERROPOS459598+,Sbro Sbro selfBlk Contig00721_ERROPOS459598+,652,127920,22890,22895,1_977,1_982,6,652,127920,22890,22895,1_977,1_982,6,+,652,127920,22890,22895,1_977,1_982
Sbro,Sbro,Contig00726_ERROPOS1372560,Contig00726_ERROPOS1372560,Sbro Sbro selfBlk Contig00726_ERROPOS1372560,31759,106423,23178,23183,1_988,1_993,6,31759,106423,23178,23183,1_988,1_993,6,+,31759,106423,23178,23183,1_988,1_993
Sbro,Sbro,Contig00730_ERROPOS3729982+,Contig00730_ERROPOS3729982+,Sbro Sbro selfBlk Contig00730_ERROPOS3729982+,14833,144782,23187,23191,1_997,1_1001,5,14833,144782,23187,23191,1_997,1_1001,5,+,14833,144782,23187,23191,1_997,1_1001
Sbro,Sbro,Contig00731_ERROPOS182843,Contig00731_ERROPOS182843,Sbro Sbro selfBlk Contig00731_ERROPOS182843,2203,163927,22900,22904,1_1004,1_1008,5,2203,163927,22900,22904,1_1004,1_1008,5,+,2203,163927,22900,22904,1_1004,1_1008
Sbro,Sbro,Contig00733_ERROPOS1716131,Contig00733_ERROPOS1716131,Sbro Sbro selfBlk Contig00733_ERROPOS1716131,7093,132537,23194,23199,1_1013,1_1018,6,7093,132537,23194,23199,1_1013,1_1018,6,+,7093,132537,23194,23199,1_1013,1_1018
Sbro,Sbro,Contig00735_ERROPOS1791759,Contig00735_ERROPOS1791759,Sbro Sbro selfBlk Contig00735_ERROPOS1791759,79357,310407,23213,23224,1_1032,1_1043,12,79357,310407,23213,23224,1_1032,1_1043,12,+,79357,310407,23213,23224,1_1032,1_1043
Sbro,Sbro,Contig00735_ERROPOS3550088,Contig00735_ERROPOS3550088,Sbro Sbro selfBlk Contig00735_ERROPOS3550088,100469,485245,23227,23232,1_1046,1_1051,6,100469,485245,23227,23232,1_1046,1_1051,6,+,100469,485245,23227,23232,1_1046,1_1051
Sbro,Sbro,Contig00735_ERROPOS816641,Contig00735_ERROPOS816641,Sbro Sbro selfBlk Contig00735_ERROPOS816641,21169,355747,22909,22915,1_1063,1_1069,7,21169,355747,22909,22915,1_1063,1_1069,7,+,21169,355747,22909,22915,1_1063,1_1069
Sbro,Sbro,Contig00776,Contig00776,Sbro Sbro selfBlk Contig00776,6410,41581,22341,22354,1_1090,1_1103,14,6410,41581,22341,22354,1_1090,1_1103,14,+,6410,41581,22341,22354,1_1090,1_1103
Sbro,Sbro,Contig00796_ERROPOS183120,Contig00796_ERROPOS183120,Sbro Sbro selfBlk Contig00796_ERROPOS183120,30814,182592,22920,22926,1_1113,1_1119,7,30814,182592,22920,22926,1_1113,1_1119,7,+,30814,182592,22920,22926,1_1113,1_1119
Sbro,Sbro,Contig00797_ERROPOS1222672,Contig00797_ERROPOS1222672,Sbro Sbro selfBlk Contig00797_ERROPOS1222672,41335,142205,23247,23251,1_1120,1_1124,5,41335,142205,23247,23251,1_1120,1_1124,5,+,41335,142205,23247,23251,1_1120,1_1124
Sbro,Sbro,Contig00800_ERROPOS518353,Contig00800_ERROPOS518353,Sbro Sbro selfBlk Contig00800_ERROPOS518353,8350,135827,22932,22937,1_1136,1_1141,6,8350,135827,22932,22937,1_1136,1_1141,6,+,8350,135827,22932,22937,1_1136,1_1141
Sbro,Sbro,Contig00801_ERROPOS651222+,Contig00801_ERROPOS651222+,Sbro Sbro selfBlk Contig00801_ERROPOS651222+,100778,234640,22940,22946,1_1144,1_1150,7,100778,234640,22940,22946,1_1144,1_1150,7,+,100778,234640,22940,22946,1_1144,1_1150
Sbro,Sbro,Contig00808_ERROPOS2732884,Contig00808_ERROPOS2732884,Sbro Sbro selfBlk Contig00808_ERROPOS2732884,8189,265334,23260,23272,1_1153,1_1165,13,8189,265334,23260,23272,1_1153,1_1165,13,+,8189,265334,23260,23272,1_1153,1_1165
Sbro,Sbro,Contig00810_ERROPOS1691083,Contig00810_ERROPOS1691083,Sbro Sbro selfBlk Contig00810_ERROPOS1691083,7747,152079,23284,23289,1_1188,1_1193,6,7747,152079,23284,23289,1_1188,1_1193,6,+,7747,152079,23284,23289,1_1188,1_1193
Sbro,Sbro,Contig00825_ERROPOS272608,Contig00825_ERROPOS272608,Sbro Sbro selfBlk Contig00825_ERROPOS272608,46456,246738,22959,22968,1_1200,1_1209,10,46456,246738,22959,22968,1_1200,1_1209,10,+,46456,246738,22959,22968,1_1200,1_1209
Sbro,Sbro,Contig00830_ERROPOS189078,Contig00830_ERROPOS189078,Sbro Sbro selfBlk Contig00830_ERROPOS189078,31227,176426,22972,22977,1_1213,1_1218,6,31227,176426,22972,22977,1_1213,1_1218,6,+,31227,176426,22972,22977,1_1213,1_1218
Sbro,Sbro,Contig00835_ERROPOS2000000+,Contig00835_ERROPOS2000000+,Sbro Sbro selfBlk Contig00835_ERROPOS2000000+,57539,174093,23295,23300,1_1224,1_1229,6,57539,174093,23295,23300,1_1224,1_1229,6,+,57539,174093,23295,23300,1_1224,1_1229
Sbro,Sbro,Contig00845,Contig00845,Sbro Sbro selfBlk Contig00845,6041,73047,22374,22378,1_1243,1_1247,5,6041,73047,22374,22378,1_1243,1_1247,5,+,6041,73047,22374,22378,1_1243,1_1247
