genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Tgra,Tgra,JARBDR010000335.1,JARBDR010000335.1,Tgra Tgra selfBlk JARBDR010000335.1,7175,201556,22124,22135,2_17777,2_17782,12,7175,201556,22124,22135,2_17777,2_17782,12,+,7175,201556,22124,22135,2_17777,2_17782
Tgra,Tgra,JARBDR010000340.1,JARBDR010000340.1,Tgra Tgra selfBlk JARBDR010000340.1,7841,27225,22141,22146,2_16361,2_16366,6,7841,27225,22141,22146,2_16361,2_16366,6,+,7841,27225,22141,22146,2_16361,2_16366
Tgra,Tgra,JARBDR010000351.1,JARBDR010000351.1,Tgra Tgra selfBlk JARBDR010000351.1,94448,408899,22163,22170,2_15455,2_15454,8,94448,408899,22163,22170,2_15455,2_15454,8,+,94448,408899,22163,22170,2_15455,2_15454
Tgra,Tgra,JARBDR010000364.1,JARBDR010000364.1,Tgra Tgra selfBlk JARBDR010000364.1,7471,72423,22194,22198,2_15425,2_15426,5,7471,72423,22194,22198,2_15425,2_15426,5,+,7471,72423,22194,22198,2_15425,2_15426
Tgra,Tgra,JARBDR010000367.1,JARBDR010000367.1,Tgra Tgra selfBlk JARBDR010000367.1,55052,1234423,22201,22231,2_15420,2_15410,31,55052,1234423,22201,22231,2_15420,2_15410,31,+,55052,1234423,22201,22231,2_15420,2_15410
Tgra,Tgra,JARBDR010000368.1,JARBDR010000368.1,Tgra Tgra selfBlk JARBDR010000368.1,1618,121228,22232,22236,2_15387,2_15388,5,1618,121228,22232,22236,2_15387,2_15388,5,+,1618,121228,22232,22236,2_15387,2_15388
Tgra,Tgra,JARBDR010000374.1,JARBDR010000374.1,Tgra Tgra selfBlk JARBDR010000374.1,128720,193352,22244,22249,2_15377,2_15372,6,128720,193352,22244,22249,2_15377,2_15372,6,+,128720,193352,22244,22249,2_15377,2_15372
Tgra,Tgra,JARBDR010000375.1,JARBDR010000375.1,Tgra Tgra selfBlk JARBDR010000375.1,2618,95280,22250,22256,2_15367,2_15369,7,2618,95280,22250,22256,2_15367,2_15369,7,+,2618,95280,22250,22256,2_15367,2_15369
Tgra,Tgra,JARBDR010000376.1,JARBDR010000376.1,Tgra Tgra selfBlk JARBDR010000376.1,31074,2410743,22257,22327,2_15326,2_15345,71,31074,2410743,22257,22327,2_15326,2_15345,71,+,31074,2410743,22257,22327,2_15326,2_15345
Tgra,Tgra,JARBDR010000385.1,JARBDR010000385.1,Tgra Tgra selfBlk JARBDR010000385.1,2892,517810,22342,22364,2_15257,2_15262,23,2892,517810,22342,22364,2_15257,2_15262,23,+,2892,517810,22342,22364,2_15257,2_15262
Tgra,Tgra,JARBDR010000415.1,JARBDR010000415.1,Tgra Tgra selfBlk JARBDR010000415.1,15095,102188,22417,22426,2_15201,2_15202,10,15095,102188,22417,22426,2_15201,2_15202,10,+,15095,102188,22417,22426,2_15201,2_15202
Tgra,Tgra,JARBDR010000419.1,JARBDR010000419.1,Tgra Tgra selfBlk JARBDR010000419.1,27050,159089,22435,22443,2_15181,2_15184,9,27050,159089,22435,22443,2_15181,2_15184,9,+,27050,159089,22435,22443,2_15181,2_15184
Tgra,Tgra,JARBDR010000432.1,JARBDR010000432.1,Tgra Tgra selfBlk JARBDR010000432.1,17863,126007,22462,22466,2_15157,2_15159,5,17863,126007,22462,22466,2_15157,2_15159,5,+,17863,126007,22462,22466,2_15157,2_15159
Tgra,Tgra,JARBDR010000441.1,JARBDR010000441.1,Tgra Tgra selfBlk JARBDR010000441.1,1302,107652,22477,22486,2_14018,2_14020,10,1302,107652,22477,22486,2_14018,2_14020,10,+,1302,107652,22477,22486,2_14018,2_14020
Tgra,Tgra,JARBDR010000447.1,JARBDR010000447.1,Tgra Tgra selfBlk JARBDR010000447.1,152264,834510,22495,22515,2_14000,2_14001,21,152264,834510,22495,22515,2_14000,2_14001,21,+,152264,834510,22495,22515,2_14000,2_14001
Tgra,Tgra,JARBDR010000452.1,JARBDR010000452.1,Tgra Tgra selfBlk JARBDR010000452.1,916,145796,22520,22524,2_13977,2_13975,5,916,145796,22520,22524,2_13977,2_13975,5,+,916,145796,22520,22524,2_13977,2_13975
Tgra,Tgra,JARBDR010000457.1,JARBDR010000457.1,Tgra Tgra selfBlk JARBDR010000457.1,37114,265361,22533,22538,2_13962,2_13960,6,37114,265361,22533,22538,2_13962,2_13960,6,+,37114,265361,22533,22538,2_13962,2_13960
Tgra,Tgra,JARBDR010000484.1,JARBDR010000484.1,Tgra Tgra selfBlk JARBDR010000484.1,4737,145802,22584,22589,2_13913,2_13908,6,4737,145802,22584,22589,2_13913,2_13908,6,+,4737,145802,22584,22589,2_13913,2_13908
Tgra,Tgra,JARBDR010000486.1,JARBDR010000486.1,Tgra Tgra selfBlk JARBDR010000486.1,5797,366090,22592,22609,2_13898,2_13901,18,5797,366090,22592,22609,2_13898,2_13901,18,+,5797,366090,22592,22609,2_13898,2_13901
Tgra,Tgra,JARBDR010000490.1,JARBDR010000490.1,Tgra Tgra selfBlk JARBDR010000490.1,45998,296035,22614,22621,2_13877,2_13883,8,45998,296035,22614,22621,2_13877,2_13883,8,+,45998,296035,22614,22621,2_13877,2_13883
Tgra,Tgra,JARBDR010000492.1,JARBDR010000492.1,Tgra Tgra selfBlk JARBDR010000492.1,17826,137074,22625,22633,2_13865,2_13864,9,17826,137074,22625,22633,2_13865,2_13864,9,+,17826,137074,22625,22633,2_13865,2_13864
Tgra,Tgra,JARBDR010000499.1,JARBDR010000499.1,Tgra Tgra selfBlk JARBDR010000499.1,37509,82082,22644,22648,2_13411,2_13415,5,37509,82082,22644,22648,2_13411,2_13415,5,+,37509,82082,22644,22648,2_13411,2_13415
Tgra,Tgra,JARBDR010000520.1,JARBDR010000520.1,Tgra Tgra selfBlk JARBDR010000520.1,25717,149252,22687,22691,2_13372,2_13368,5,25717,149252,22687,22691,2_13372,2_13368,5,+,25717,149252,22687,22691,2_13372,2_13368
Tgra,Tgra,JARBDR010000523.1,JARBDR010000523.1,Tgra Tgra selfBlk JARBDR010000523.1,8469,292221,22697,22711,2_13354,2_13359,15,8469,292221,22697,22711,2_13354,2_13359,15,+,8469,292221,22697,22711,2_13354,2_13359
Tgra,Tgra,JARBDR010000539.1,JARBDR010000539.1,Tgra Tgra selfBlk JARBDR010000539.1,30167,186163,22731,22739,2_13328,2_13326,9,30167,186163,22731,22739,2_13328,2_13326,9,+,30167,186163,22731,22739,2_13328,2_13326
Tgra,Tgra,JARBDR010000544.1,JARBDR010000544.1,Tgra Tgra selfBlk JARBDR010000544.1,29392,118192,22748,22757,2_13304,2_13307,10,29392,118192,22748,22757,2_13304,2_13307,10,+,29392,118192,22748,22757,2_13304,2_13307
Tgra,Tgra,JARBDR010000547.1,JARBDR010000547.1,Tgra Tgra selfBlk JARBDR010000547.1,8844,169331,22761,22765,2_13294,2_13296,5,8844,169331,22761,22765,2_13294,2_13296,5,+,8844,169331,22761,22765,2_13294,2_13296
Tgra,Tgra,JARBDR010000549.1,JARBDR010000549.1,Tgra Tgra selfBlk JARBDR010000549.1,5504,239085,22767,22775,2_13284,2_13285,9,5504,239085,22767,22775,2_13284,2_13285,9,+,5504,239085,22767,22775,2_13284,2_13285
Tgra,Tgra,JARBDR010000556.1,JARBDR010000556.1,Tgra Tgra selfBlk JARBDR010000556.1,29606,87929,22784,22791,2_13269,2_13268,8,29606,87929,22784,22791,2_13269,2_13268,8,+,29606,87929,22784,22791,2_13269,2_13268
Tgra,Tgra,JARBDR010000560.1,JARBDR010000560.1,Tgra Tgra selfBlk JARBDR010000560.1,16509,248404,22795,22801,2_13263,2_13258,7,16509,248404,22795,22801,2_13263,2_13258,7,+,16509,248404,22795,22801,2_13263,2_13258
Tgra,Tgra,JARBDR010000579.1,JARBDR010000579.1,Tgra Tgra selfBlk JARBDR010000579.1,50889,109848,22829,22834,2_13226,2_13230,6,50889,109848,22829,22834,2_13226,2_13230,6,+,50889,109848,22829,22834,2_13226,2_13230
Tgra,Tgra,JARBDR010000594.1,JARBDR010000594.1,Tgra Tgra selfBlk JARBDR010000594.1,10632,262850,22858,22869,2_13190,2_13195,12,10632,262850,22858,22869,2_13190,2_13195,12,+,10632,262850,22858,22869,2_13190,2_13195
Tgra,Tgra,JARBDR010000601.1,JARBDR010000601.1,Tgra Tgra selfBlk JARBDR010000601.1,9736,114419,22875,22879,2_13180,2_13182,5,9736,114419,22875,22879,2_13180,2_13182,5,+,9736,114419,22875,22879,2_13180,2_13182
Tgra,Tgra,JARBDR010000607.1,JARBDR010000607.1,Tgra Tgra selfBlk JARBDR010000607.1,7001,122564,22887,22895,2_13167,2_13170,9,7001,122564,22887,22895,2_13167,2_13170,9,+,7001,122564,22887,22895,2_13167,2_13170
Tgra,Tgra,JARBDR010000613.1,JARBDR010000613.1,Tgra Tgra selfBlk JARBDR010000613.1,42502,649658,22904,22934,2_13126,2_13137,31,42502,649658,22904,22934,2_13126,2_13137,31,+,42502,649658,22904,22934,2_13126,2_13137
Tgra,Tgra,JARBDR010000623.1,JARBDR010000623.1,Tgra Tgra selfBlk JARBDR010000623.1,2107,83420,22952,22957,2_13107,2_13102,6,2107,83420,22952,22957,2_13107,2_13102,6,+,2107,83420,22952,22957,2_13107,2_13102
Tgra,Tgra,JARBDR010000642.1,JARBDR010000642.1,Tgra Tgra selfBlk JARBDR010000642.1,94641,231344,22982,22986,2_11859,2_11860,5,94641,231344,22982,22986,2_11859,2_11860,5,+,94641,231344,22982,22986,2_11859,2_11860
Tgra,Tgra,JARBDR010000643.1,JARBDR010000643.1,Tgra Tgra selfBlk JARBDR010000643.1,9537,92914,22987,22992,2_11855,2_11853,6,9537,92914,22987,22992,2_11855,2_11853,6,+,9537,92914,22987,22992,2_11855,2_11853
Tgra,Tgra,JARBDR010000645.1,JARBDR010000645.1,Tgra Tgra selfBlk JARBDR010000645.1,1658,14284,22997,23002,2_11843,2_11846,6,1658,14284,22997,23002,2_11843,2_11846,6,+,1658,14284,22997,23002,2_11843,2_11846
Tgra,Tgra,JARBDR010000648.1,JARBDR010000648.1,Tgra Tgra selfBlk JARBDR010000648.1,5558,308424,23007,23018,2_11827,2_11836,12,5558,308424,23007,23018,2_11827,2_11836,12,+,5558,308424,23007,23018,2_11827,2_11836
Tgra,Tgra,JARBDR010000656.1,JARBDR010000656.1,Tgra Tgra selfBlk JARBDR010000656.1,4633,51954,23028,23032,2_11817,2_11813,5,4633,51954,23028,23032,2_11817,2_11813,5,+,4633,51954,23028,23032,2_11817,2_11813
Tgra,Tgra,JARBDR010000670.1,JARBDR010000670.1,Tgra Tgra selfBlk JARBDR010000670.1,34459,98825,23053,23058,2_10234,2_10233,6,34459,98825,23053,23058,2_10234,2_10233,6,+,34459,98825,23053,23058,2_10234,2_10233
Tgra,Tgra,JARBDR010000686.1,JARBDR010000686.1,Tgra Tgra selfBlk JARBDR010000686.1,291,1503617,23089,23116,2_10190,2_10183,28,291,1503617,23089,23116,2_10190,2_10183,28,+,291,1503617,23089,23116,2_10190,2_10183
Tgra,Tgra,JARBDR010000708.1,JARBDR010000708.1,Tgra Tgra selfBlk JARBDR010000708.1,5453,409876,23143,23182,2_10123,2_10110,40,5453,409876,23143,23182,2_10123,2_10110,40,+,5453,409876,23143,23182,2_10123,2_10110
Tgra,Tgra,JARBDR010000709.1,JARBDR010000709.1,Tgra Tgra selfBlk JARBDR010000709.1,13758,146050,23183,23188,2_10105,2_10106,6,13758,146050,23183,23188,2_10105,2_10106,6,+,13758,146050,23183,23188,2_10105,2_10106
Tgra,Tgra,JARBDR010000719.1,JARBDR010000719.1,Tgra Tgra selfBlk JARBDR010000719.1,89648,211747,23209,23213,2_10077,2_10080,5,89648,211747,23209,23213,2_10077,2_10080,5,+,89648,211747,23209,23213,2_10077,2_10080
Tgra,Tgra,JARBDR010000731.1,JARBDR010000731.1,Tgra Tgra selfBlk JARBDR010000731.1,1285,21368,23228,23232,2_10061,2_10059,5,1285,21368,23228,23232,2_10061,2_10059,5,+,1285,21368,23228,23232,2_10061,2_10059
Tgra,Tgra,JARBDR010000736.1,JARBDR010000736.1,Tgra Tgra selfBlk JARBDR010000736.1,113368,398311,23239,23246,2_10045,2_10046,8,113368,398311,23239,23246,2_10045,2_10046,8,+,113368,398311,23239,23246,2_10045,2_10046
Tgra,Tgra,JARBDR010000739.1,JARBDR010000739.1,Tgra Tgra selfBlk JARBDR010000739.1,2121,79098,23249,23256,2_10040,2_10033,8,2121,79098,23249,23256,2_10040,2_10033,8,+,2121,79098,23249,23256,2_10040,2_10033
Tgra,Tgra,JARBDR010000752.1,JARBDR010000752.1,Tgra Tgra selfBlk JARBDR010000752.1,34,424706,23273,23285,2_10013,2_10006,13,34,424706,23273,23285,2_10013,2_10006,13,+,34,424706,23273,23285,2_10013,2_10006
Tgra,Tgra,JARBDR010000756.1,JARBDR010000756.1,Tgra Tgra selfBlk JARBDR010000756.1,4595,199802,23291,23298,2_9995,2_9998,8,4595,199802,23291,23298,2_9995,2_9998,8,+,4595,199802,23291,23298,2_9995,2_9998
Tgra,Tgra,JARBDR010000757.1,JARBDR010000757.1,Tgra Tgra selfBlk JARBDR010000757.1,3762,88520,23299,23303,2_9988,2_9990,5,3762,88520,23299,23303,2_9988,2_9990,5,+,3762,88520,23299,23303,2_9988,2_9990
Tgra,Tgra,JARBDR010000769.1,JARBDR010000769.1,Tgra Tgra selfBlk JARBDR010000769.1,3127,28164,23325,23329,2_9960,2_9964,5,3127,28164,23325,23329,2_9960,2_9964,5,+,3127,28164,23325,23329,2_9960,2_9964
Tgra,Tgra,JARBDR010000773.1,JARBDR010000773.1,Tgra Tgra selfBlk JARBDR010000773.1,3839,217702,23336,23351,2_9953,2_9945,16,3839,217702,23336,23351,2_9953,2_9945,16,+,3839,217702,23336,23351,2_9953,2_9945
Tgra,Tgra,JARBDR010000786.1,JARBDR010000786.1,Tgra Tgra selfBlk JARBDR010000786.1,48448,138348,23374,23380,2_9914,2_9913,7,48448,138348,23374,23380,2_9914,2_9913,7,+,48448,138348,23374,23380,2_9914,2_9913
Tgra,Tgra,JARBDR010000811.1,JARBDR010000811.1,Tgra Tgra selfBlk JARBDR010000811.1,616,3205170,23429,23519,2_9016,2_9104,91,616,3205170,23429,23519,2_9016,2_9104,91,+,616,3205170,23429,23519,2_9016,2_9104
Tgra,Tgra,JARBDR010000815.1,JARBDR010000815.1,Tgra Tgra selfBlk JARBDR010000815.1,4169,105972,23525,23529,2_7631,2_7635,5,4169,105972,23525,23529,2_7631,2_7635,5,+,4169,105972,23525,23529,2_7631,2_7635
Tgra,Tgra,JARBDR010000820.1,JARBDR010000820.1,Tgra Tgra selfBlk JARBDR010000820.1,46455,97410,23536,23542,2_7622,2_7619,7,46455,97410,23536,23542,2_7622,2_7619,7,+,46455,97410,23536,23542,2_7622,2_7619
Tgra,Tgra,JARBDR010000821.1,JARBDR010000821.1,Tgra Tgra selfBlk JARBDR010000821.1,16606,129878,23543,23547,2_7613,2_7617,5,16606,129878,23543,23547,2_7613,2_7617,5,+,16606,129878,23543,23547,2_7613,2_7617
Tgra,Tgra,JARBDR010000837.1,JARBDR010000837.1,Tgra Tgra selfBlk JARBDR010000837.1,16067,148332,23574,23579,2_7583,2_7584,6,16067,148332,23574,23579,2_7583,2_7584,6,+,16067,148332,23574,23579,2_7583,2_7584
Tgra,Tgra,JARBDR010000845.1,JARBDR010000845.1,Tgra Tgra selfBlk JARBDR010000845.1,36066,191975,23590,23594,2_7570,2_7566,5,36066,191975,23590,23594,2_7570,2_7566,5,+,36066,191975,23590,23594,2_7570,2_7566
Tgra,Tgra,JARBDR010000846.1,JARBDR010000846.1,Tgra Tgra selfBlk JARBDR010000846.1,29224,214221,23595,23611,2_7549,2_7556,17,29224,214221,23595,23611,2_7549,2_7556,17,+,29224,214221,23595,23611,2_7549,2_7556
Tgra,Tgra,JARBDR010000857.1,JARBDR010000857.1,Tgra Tgra selfBlk JARBDR010000857.1,577,37500,23629,23633,2_7529,2_7528,5,577,37500,23629,23633,2_7529,2_7528,5,+,577,37500,23629,23633,2_7529,2_7528
Tgra,Tgra,JARBDR010000869.1,JARBDR010000869.1,Tgra Tgra selfBlk JARBDR010000869.1,33624,475887,23649,23654,2_7511,2_7506,6,33624,475887,23649,23654,2_7511,2_7506,6,+,33624,475887,23649,23654,2_7511,2_7506
Tgra,Tgra,JARBDR010000879.1,JARBDR010000879.1,Tgra Tgra selfBlk JARBDR010000879.1,130853,194543,23668,23672,2_7492,2_7489,5,130853,194543,23668,23672,2_7492,2_7489,5,+,130853,194543,23668,23672,2_7492,2_7489
Tgra,Tgra,JARBDR010000890.1,JARBDR010000890.1,Tgra Tgra selfBlk JARBDR010000890.1,6469,227103,23692,23696,2_7468,2_7465,5,6469,227103,23692,23696,2_7468,2_7465,5,+,6469,227103,23692,23696,2_7468,2_7465
Tgra,Tgra,JARBDR010000891.1,JARBDR010000891.1,Tgra Tgra selfBlk JARBDR010000891.1,449,34094,23697,23704,2_7456,2_7458,8,449,34094,23697,23704,2_7456,2_7458,8,+,449,34094,23697,23704,2_7456,2_7458
Tgra,Tgra,JARBDR010000904.1,JARBDR010000904.1,Tgra Tgra selfBlk JARBDR010000904.1,17568,470744,23725,23749,2_6269,2_6259,25,17568,470744,23725,23749,2_6269,2_6259,25,+,17568,470744,23725,23749,2_6269,2_6259
Tgra,Tgra,JARBDR010000908.1,JARBDR010000908.1,Tgra Tgra selfBlk JARBDR010000908.1,32120,1792209,23755,23844,2_6215,2_6226,90,32120,1792209,23755,23844,2_6215,2_6226,90,+,32120,1792209,23755,23844,2_6215,2_6226
Tgra,Tgra,JARBDR010000910.1,JARBDR010000910.1,Tgra Tgra selfBlk JARBDR010000910.1,19232,87467,23849,23855,2_6156,2_6153,7,19232,87467,23849,23855,2_6156,2_6153,7,+,19232,87467,23849,23855,2_6156,2_6153
Tgra,Tgra,JARBDR010000914.1,JARBDR010000914.1,Tgra Tgra selfBlk JARBDR010000914.1,32011,134816,23864,23869,2_6140,2_6139,6,32011,134816,23864,23869,2_6140,2_6139,6,+,32011,134816,23864,23869,2_6140,2_6139
Tgra,Tgra,JARBDR010000915.1,JARBDR010000915.1,Tgra Tgra selfBlk JARBDR010000915.1,88435,2292417,23870,23909,2_6099,2_6106,40,88435,2292417,23870,23909,2_6099,2_6106,40,+,88435,2292417,23870,23909,2_6099,2_6106
Tgra,Tgra,JARBDR010000920.1,JARBDR010000920.1,Tgra Tgra selfBlk JARBDR010000920.1,69474,1948484,23911,23950,2_2418,2_2416,40,69474,1948484,23911,23950,2_2418,2_2416,40,+,69474,1948484,23911,23950,2_2418,2_2416
Tgra,Tgra,JARBDR010000922.1,JARBDR010000922.1,Tgra Tgra selfBlk JARBDR010000922.1,65650,308641,23951,23964,2_1158,2_1167,14,65650,308641,23951,23964,2_1158,2_1167,14,+,65650,308641,23951,23964,2_1158,2_1167
Sbro,Sbro,Contig00043,Contig00043,Sbro Sbro selfBlk Contig00043,2402,59866,21744,21748,1_66,1_70,5,2402,59866,21744,21748,1_66,1_70,5,+,2402,59866,21744,21748,1_66,1_70
Sbro,Sbro,Contig00067_ERROPOS125389,Contig00067_ERROPOS125389,Sbro Sbro selfBlk Contig00067_ERROPOS125389,11443,114736,22736,22742,1_101,1_107,7,11443,114736,22736,22742,1_101,1_107,7,+,11443,114736,22736,22742,1_101,1_107
Sbro,Sbro,Contig00072,Contig00072,Sbro Sbro selfBlk Contig00072,5554,134949,21775,21781,1_108,1_114,7,5554,134949,21775,21781,1_108,1_114,7,+,5554,134949,21775,21781,1_108,1_114
Sbro,Sbro,Contig00088_ERROPOS417960,Contig00088_ERROPOS417960,Sbro Sbro selfBlk Contig00088_ERROPOS417960,8978,170614,22747,22759,1_136,1_148,13,8978,170614,22747,22759,1_136,1_148,13,+,8978,170614,22747,22759,1_136,1_148
Sbro,Sbro,Contig00088_ERROPOS417960+,Contig00088_ERROPOS417960+,Sbro Sbro selfBlk Contig00088_ERROPOS417960+,34550,146946,22760,22767,1_149,1_156,8,34550,146946,22760,22767,1_149,1_156,8,+,34550,146946,22760,22767,1_149,1_156
Sbro,Sbro,Contig00092,Contig00092,Sbro Sbro selfBlk Contig00092,2435,161494,21811,21820,1_165,1_174,10,2435,161494,21811,21820,1_165,1_174,10,+,2435,161494,21811,21820,1_165,1_174
Sbro,Sbro,Contig00093,Contig00093,Sbro Sbro selfBlk Contig00093,241,158890,21821,21826,1_175,1_180,6,241,158890,21821,21826,1_175,1_180,6,+,241,158890,21821,21826,1_175,1_180
Sbro,Sbro,Contig00096,Contig00096,Sbro Sbro selfBlk Contig00096,53497,136721,21830,21838,1_186,1_194,9,53497,136721,21830,21838,1_186,1_194,9,+,53497,136721,21830,21838,1_186,1_194
Sbro,Sbro,Contig00110,Contig00110,Sbro Sbro selfBlk Contig00110,861,115990,21858,21862,1_214,1_218,5,861,115990,21858,21862,1_214,1_218,5,+,861,115990,21858,21862,1_214,1_218
Sbro,Sbro,Contig00116,Contig00116,Sbro Sbro selfBlk Contig00116,308,70222,21866,21872,1_227,1_233,7,308,70222,21866,21872,1_227,1_233,7,+,308,70222,21866,21872,1_227,1_233
Sbro,Sbro,Contig00118,Contig00118,Sbro Sbro selfBlk Contig00118,24401,96547,21873,21878,1_234,1_239,6,24401,96547,21873,21878,1_234,1_239,6,+,24401,96547,21873,21878,1_234,1_239
Sbro,Sbro,Contig00122_ERROPOS2671533+,Contig00122_ERROPOS2671533+,Sbro Sbro selfBlk Contig00122_ERROPOS2671533+,296,150339,22999,23005,1_243,1_249,7,296,150339,22999,23005,1_243,1_249,7,+,296,150339,22999,23005,1_243,1_249
Sbro,Sbro,Contig00125,Contig00125,Sbro Sbro selfBlk Contig00125,9270,76810,21882,21886,1_251,1_255,5,9270,76810,21882,21886,1_251,1_255,5,+,9270,76810,21882,21886,1_251,1_255
Sbro,Sbro,Contig00135,Contig00135,Sbro Sbro selfBlk Contig00135,41058,85202,21905,21909,1_274,1_278,5,41058,85202,21905,21909,1_274,1_278,5,+,41058,85202,21905,21909,1_274,1_278
Sbro,Sbro,Contig00136,Contig00136,Sbro Sbro selfBlk Contig00136,4409,85354,21910,21914,1_279,1_283,5,4409,85354,21910,21914,1_279,1_283,5,+,4409,85354,21910,21914,1_279,1_283
Sbro,Sbro,Contig00139,Contig00139,Sbro Sbro selfBlk Contig00139,20400,87361,21916,21920,1_285,1_289,5,20400,87361,21916,21920,1_285,1_289,5,+,20400,87361,21916,21920,1_285,1_289
Sbro,Sbro,Contig00144,Contig00144,Sbro Sbro selfBlk Contig00144,10803,73921,21930,21935,1_299,1_304,5,10803,73921,21930,21935,1_299,1_304,5,+,10803,73921,21930,21935,1_299,1_304
Sbro,Sbro,Contig00155,Contig00155,Sbro Sbro selfBlk Contig00155,41235,106629,21949,21953,1_318,1_322,5,41235,106629,21949,21953,1_318,1_322,5,+,41235,106629,21949,21953,1_318,1_322
Sbro,Sbro,Contig00157,Contig00157,Sbro Sbro selfBlk Contig00157,1536,129395,21954,21961,1_324,1_331,8,1536,129395,21954,21961,1_324,1_331,8,+,1536,129395,21954,21961,1_324,1_331
Sbro,Sbro,Contig00165_ERROPOS224310,Contig00165_ERROPOS224310,Sbro Sbro selfBlk Contig00165_ERROPOS224310,12139,221630,22777,22789,1_336,1_348,13,12139,221630,22777,22789,1_336,1_348,13,+,12139,221630,22777,22789,1_336,1_348
Sbro,Sbro,Contig00167_ERROPOS730266,Contig00167_ERROPOS730266,Sbro Sbro selfBlk Contig00167_ERROPOS730266,12054,122704,22791,22796,1_354,1_359,6,12054,122704,22791,22796,1_354,1_359,6,+,12054,122704,22791,22796,1_354,1_359
Sbro,Sbro,Contig00169_ERROPOS9413471,Contig00169_ERROPOS9413471,Sbro Sbro selfBlk Contig00169_ERROPOS9413471,182,82896,23039,23043,1_369,1_373,5,182,82896,23039,23043,1_369,1_373,5,+,182,82896,23039,23043,1_369,1_373
Sbro,Sbro,Contig00173_ERROPOS279020,Contig00173_ERROPOS279020,Sbro Sbro selfBlk Contig00173_ERROPOS279020,37751,235385,22797,22802,1_377,1_382,5,37751,235385,22797,22802,1_377,1_382,5,+,37751,235385,22797,22802,1_377,1_382
Sbro,Sbro,Contig00173_ERROPOS4268511,Contig00173_ERROPOS4268511,Sbro Sbro selfBlk Contig00173_ERROPOS4268511,26684,162562,23053,23058,1_389,1_394,6,26684,162562,23053,23058,1_389,1_394,6,+,26684,162562,23053,23058,1_389,1_394
Sbro,Sbro,Contig00307_ERROPOS178720,Contig00307_ERROPOS178720,Sbro Sbro selfBlk Contig00307_ERROPOS178720,7783,158279,22803,22807,1_422,1_426,5,7783,158279,22803,22807,1_422,1_426,5,+,7783,158279,22803,22807,1_422,1_426
Sbro,Sbro,Contig00312_ERROPOS2948882,Contig00312_ERROPOS2948882,Sbro Sbro selfBlk Contig00312_ERROPOS2948882,4276,161131,23063,23075,1_436,1_448,13,4276,161131,23063,23075,1_436,1_448,13,+,4276,161131,23063,23075,1_436,1_448
Sbro,Sbro,Contig00320,Contig00320,Sbro Sbro selfBlk Contig00320,20445,98853,22001,22006,1_460,1_465,6,20445,98853,22001,22006,1_460,1_465,6,+,20445,98853,22001,22006,1_460,1_465
Sbro,Sbro,Contig00362_ERROPOS142455,Contig00362_ERROPOS142455,Sbro Sbro selfBlk Contig00362_ERROPOS142455,61640,136252,22815,22820,1_514,1_519,6,61640,136252,22815,22820,1_514,1_519,6,+,61640,136252,22815,22820,1_514,1_519
Sbro,Sbro,Contig00370_ERROPOS1092348+,Contig00370_ERROPOS1092348+,Sbro Sbro selfBlk Contig00370_ERROPOS1092348+,3758,131240,23082,23088,1_527,1_533,7,3758,131240,23082,23088,1_527,1_533,7,+,3758,131240,23082,23088,1_527,1_533
Sbro,Sbro,Contig00392,Contig00392,Sbro Sbro selfBlk Contig00392,31002,77693,22078,22082,1_560,1_564,5,31002,77693,22078,22082,1_560,1_564,5,+,31002,77693,22078,22082,1_560,1_564
Sbro,Sbro,Contig00401_ERROPOS237179,Contig00401_ERROPOS237179,Sbro Sbro selfBlk Contig00401_ERROPOS237179,22306,236838,22824,22829,1_568,1_573,6,22306,236838,22824,22829,1_568,1_573,6,+,22306,236838,22824,22829,1_568,1_573
Sbro,Sbro,Contig00413_ERROPOS3568542,Contig00413_ERROPOS3568542,Sbro Sbro selfBlk Contig00413_ERROPOS3568542,5425,83254,23089,23094,1_574,1_579,6,5425,83254,23089,23094,1_574,1_579,6,+,5425,83254,23089,23094,1_574,1_579
Sbro,Sbro,Contig00420,Contig00420,Sbro Sbro selfBlk Contig00420,22914,111386,22100,22109,1_597,1_606,10,22914,111386,22100,22109,1_597,1_606,10,+,22914,111386,22100,22109,1_597,1_606
Sbro,Sbro,Contig00457,Contig00457,Sbro Sbro selfBlk Contig00457,3143,52809,22139,22143,1_653,1_657,5,3143,52809,22139,22143,1_653,1_657,5,+,3143,52809,22139,22143,1_653,1_657
Sbro,Sbro,Contig00503_ERROPOS429143+,Contig00503_ERROPOS429143+,Sbro Sbro selfBlk Contig00503_ERROPOS429143+,66038,166430,22840,22844,1_690,1_694,5,66038,166430,22840,22844,1_690,1_694,5,+,66038,166430,22840,22844,1_690,1_694
Sbro,Sbro,Contig00505_ERROPOS1158407,Contig00505_ERROPOS1158407,Sbro Sbro selfBlk Contig00505_ERROPOS1158407,4497,110466,23102,23107,1_695,1_700,6,4497,110466,23102,23107,1_695,1_700,6,+,4497,110466,23102,23107,1_695,1_700
