Orthogroup	Sbro	Tgra
OG0010312	EVM0002044.1	KUTeg_012344
OG0010314	EVM0006372.1	KUTeg_012116
OG0010316	EVM0006504.1	KUTeg_012621
OG0010317	EVM0015064.1	KUTeg_012538
OG0010318	EVM0023043.1	KUTeg_012567
OG0010319	EVM0010629.1	KUTeg_012572
OG0010320	EVM0002493.1	KUTeg_011697
OG0010321	EVM0003458.1	KUTeg_011524
OG0010323	EVM0014449.1	KUTeg_016236
OG0010325	EVM0011149.1	KUTeg_012753
OG0010326	EVM0006868.1	KUTeg_012536
OG0010327	EVM0015788.1	KUTeg_012780
OG0010328	EVM0022272.1	KUTeg_012366
OG0010329	EVM0011996.1	KUTeg_011565
OG0010330	EVM0000077.1	KUTeg_012689
OG0010332	EVM0011526.1	KUTeg_016960
OG0010333	EVM0006435.1	KUTeg_012474
OG0010334	EVM0011611.1	KUTeg_012524
OG0010335	EVM0012217.1	KUTeg_011218
OG0010336	EVM0015271.1	KUTeg_012525
OG0010337	EVM0012177.1	KUTeg_015091
OG0010338	EVM0023203.1	KUTeg_012068
OG0010340	EVM0012312.1	KUTeg_012070
OG0010341	EVM0014082.1	KUTeg_012075
OG0010343	EVM0020603.1	KUTeg_012764
OG0010344	EVM0011744.1	KUTeg_011978
OG0010345	EVM0020906.1	KUTeg_012467
OG0010346	EVM0001576.1	KUTeg_012654
OG0010347	EVM0022940.1	KUTeg_012663
OG0010349	EVM0015167.1	KUTeg_012080
OG0010350	EVM0007053.1	KUTeg_012084
OG0010351	EVM0001447.1	KUTeg_012329
OG0010355	EVM0020852.1	KUTeg_012152
OG0010356	EVM0004165.1	KUTeg_012110
OG0010357	EVM0018826.1	KUTeg_012356
OG0010358	EVM0005596.1	KUTeg_009213
OG0010359	EVM0022838.1	KUTeg_012198
OG0010360	EVM0021079.1	KUTeg_012193
OG0010361	EVM0019270.1	KUTeg_012713
OG0010363	EVM0008822.1	KUTeg_012200
OG0010364	EVM0003708.1	KUTeg_012059
OG0010365	EVM0004305.1	KUTeg_012058
OG0010366	EVM0005386.1	KUTeg_012062
OG0010367	EVM0022476.1	KUTeg_012060
OG0010369	EVM0011914.1	KUTeg_012578
OG0010370	EVM0022107.1	KUTeg_012576
OG0010371	EVM0006838.1	KUTeg_016478
OG0010372	EVM0018196.1	KUTeg_011552
OG0010373	EVM0006050.1	KUTeg_011549
OG0010374	EVM0013633.2	KUTeg_011546
OG0010375	EVM0010180.1	KUTeg_011547
OG0010376	EVM0005736.1	KUTeg_012097
OG0010378	EVM0014482.1	KUTeg_021123
OG0010379	EVM0021596.1	KUTeg_021122
OG0010380	EVM0011401.1	KUTeg_020245
OG0010382	EVM0023829.1	KUTeg_020246
OG0010383	EVM0000131.1	KUTeg_021247
OG0010384	EVM0022037.1	KUTeg_021252
OG0010385	EVM0023993.1	KUTeg_021253
OG0010386	EVM0023943.1	KUTeg_021254
OG0010387	EVM0004216.1	KUTeg_021255
OG0010389	EVM0023462.1	KUTeg_021251
OG0010390	EVM0010799.1	KUTeg_020459
OG0010391	EVM0004635.1	KUTeg_020115
OG0010392	EVM0020523.1	KUTeg_020116
OG0010393	EVM0019940.1	KUTeg_020972
OG0010394	EVM0014174.1	KUTeg_020970
OG0010395	EVM0018006.1	KUTeg_020902
OG0010396	EVM0020527.1	KUTeg_020901
OG0010397	EVM0006988.1	KUTeg_020898
OG0010398	EVM0017869.1	KUTeg_020638
OG0010399	EVM0002804.1	KUTeg_020639
OG0010400	EVM0005494.1	KUTeg_020266
OG0010401	EVM0016528.1	KUTeg_020267
OG0010402	EVM0015872.1	KUTeg_020268
OG0010403	EVM0009753.1	KUTeg_020269
OG0010405	EVM0023284.1	KUTeg_020272
OG0010406	EVM0018751.1	KUTeg_020273
OG0010407	EVM0016701.1	KUTeg_020628
OG0010408	EVM0005815.1	KUTeg_020620
OG0010409	EVM0021801.1	KUTeg_020621
OG0010410	EVM0021983.1	KUTeg_021152
OG0010411	EVM0015490.1	KUTeg_020965
OG0010412	EVM0009348.2	KUTeg_020966
OG0010413	EVM0000488.1	KUTeg_020968
OG0010414	EVM0005217.1	KUTeg_020904
OG0010415	EVM0014810.1	KUTeg_020905
OG0010416	EVM0011484.1	KUTeg_021048
OG0010417	EVM0017608.1	KUTeg_021053
OG0010418	EVM0020921.1	KUTeg_021055
OG0010419	EVM0014299.1	KUTeg_020533
OG0010420	EVM0022556.1	KUTeg_020532
OG0010421	EVM0002231.1	KUTeg_021272
OG0010422	EVM0021168.1	KUTeg_020920
OG0010423	EVM0002781.1	KUTeg_020925
OG0010424	EVM0005285.1	KUTeg_020702
OG0010425	EVM0021476.1	KUTeg_020697
OG0010426	EVM0015093.1	KUTeg_020696
OG0010428	EVM0016295.1	KUTeg_020075
OG0010429	EVM0004607.1	KUTeg_023811
OG0010430	EVM0010999.1	KUTeg_020511
OG0010432	EVM0012371.1	KUTeg_011777
OG0010433	EVM0011451.1	KUTeg_011991
OG0010434	EVM0007646.1	KUTeg_011992
OG0010435	EVM0014969.2	KUTeg_011990
OG0010436	EVM0007365.1	KUTeg_011987
OG0010437	EVM0004888.1	KUTeg_021044
OG0010438	EVM0014670.1	KUTeg_021043
OG0010439	EVM0007860.1	KUTeg_021046
OG0010440	EVM0018185.1	KUTeg_021045
OG0010441	EVM0001309.1	KUTeg_020466
OG0010442	EVM0005548.1	KUTeg_021339
OG0010443	EVM0010167.1	KUTeg_021007
OG0010444	EVM0016805.1	KUTeg_021012
OG0010446	EVM0015406.1	KUTeg_021155
OG0010447	EVM0009048.1	KUTeg_020387
OG0010449	EVM0001432.1	KUTeg_021035
OG0010450	EVM0017683.1	KUTeg_020794
OG0010452	EVM0020088.1	KUTeg_020130
OG0010453	EVM0018510.1	KUTeg_021128
OG0010454	EVM0008771.1	KUTeg_021125
OG0010455	EVM0006531.1	KUTeg_021124
OG0010456	EVM0018640.1	KUTeg_012032
OG0010457	EVM0017660.1	KUTeg_011948
OG0010458	EVM0020570.1	KUTeg_011947
OG0010459	EVM0014231.1	KUTeg_012561
OG0010460	EVM0007971.1	KUTeg_012560
OG0010461	EVM0009221.1	KUTeg_012557
OG0010462	EVM0009768.2	KUTeg_021028
OG0010463	EVM0017916.1	KUTeg_011967
OG0010464	EVM0000601.1	KUTeg_011971
OG0010465	EVM0005035.1	KUTeg_012448
OG0010466	EVM0017854.1	KUTeg_012177
OG0010467	EVM0015127.1	KUTeg_011844
OG0010468	EVM0014010.1	KUTeg_012391
OG0010469	EVM0017767.1	KUTeg_012392
OG0010470	EVM0001308.1	KUTeg_011936
OG0010471	EVM0019072.1	KUTeg_012002
OG0010472	EVM0007294.1	KUTeg_012508
OG0010473	EVM0002911.1	KUTeg_012423
OG0010474	EVM0021760.1	KUTeg_012235
OG0010476	EVM0022615.1	KUTeg_012236
OG0010477	EVM0012292.1	KUTeg_012237
OG0010478	EVM0004972.1	KUTeg_012238
OG0010480	EVM0006848.1	KUTeg_020513
OG0010481	EVM0015971.1	KUTeg_020512
OG0010482	EVM0010338.1	KUTeg_020506
OG0010483	EVM0007164.1	KUTeg_021371
OG0010484	EVM0012294.1	KUTeg_011615
OG0010485	EVM0006455.1	KUTeg_012153
OG0010486	EVM0006380.1	KUTeg_012168
OG0010487	EVM0018564.1	KUTeg_020056
OG0010488	EVM0013528.1	KUTeg_020063
OG0010489	EVM0003472.1	KUTeg_011856
OG0010490	EVM0009634.1	KUTeg_020548
OG0010491	EVM0021236.1	KUTeg_020121
OG0010492	EVM0013345.1	KUTeg_020132
OG0010494	EVM0022085.1	KUTeg_011571
OG0010495	EVM0020872.1	KUTeg_012056
OG0010498	EVM0008715.1	KUTeg_002801
OG0010499	EVM0010225.1	KUTeg_012357
OG0010500	EVM0000381.1	KUTeg_011569
OG0010501	EVM0011774.1	KUTeg_012403
OG0010502	EVM0014337.1	KUTeg_011575
OG0010503	EVM0003945.1	KUTeg_011574
OG0010505	EVM0000752.1	KUTeg_012362
OG0010506	EVM0003603.2	KUTeg_012361
OG0010508	EVM0018843.1	KUTeg_012358
OG0010509	EVM0006436.1	KUTeg_011870
OG0010510	EVM0013444.1	KUTeg_011742
OG0010511	EVM0013733.1	KUTeg_012440
OG0010512	EVM0005760.1	KUTeg_011658
OG0010514	EVM0021003.1	KUTeg_012072
OG0010515	EVM0022831.1	KUTeg_012071
OG0010516	EVM0018819.1	KUTeg_011718
OG0010517	EVM0015411.1	KUTeg_011722
OG0010519	EVM0001221.1	KUTeg_011721
OG0010520	EVM0003670.1	KUTeg_011720
OG0010521	EVM0019544.1	KUTeg_011719
OG0010523	EVM0011669.1	KUTeg_019488
OG0010524	EVM0015048.1	KUTeg_012350
OG0010525	EVM0012505.1	KUTeg_012349
OG0010526	EVM0002725.1	KUTeg_012348
OG0010527	EVM0016914.1	KUTeg_011831
OG0010528	EVM0006940.1	KUTeg_011832
OG0010529	EVM0008784.1	KUTeg_011833
OG0010531	EVM0014154.1	KUTeg_012127
OG0010532	EVM0014512.1	KUTeg_012128
OG0010533	EVM0018811.1	KUTeg_012069
OG0010534	EVM0009998.1	KUTeg_013778
OG0010535	EVM0005341.1	KUTeg_013563
OG0010536	EVM0002918.1	KUTeg_014132
OG0010537	EVM0009760.1	KUTeg_014130
OG0010538	EVM0008934.1	KUTeg_014044
OG0010539	EVM0023295.1	KUTeg_014047
OG0010540	EVM0010965.1	KUTeg_014046
OG0010541	EVM0011525.1	KUTeg_009500
OG0010542	EVM0019080.1	KUTeg_013737
OG0010543	EVM0019264.1	KUTeg_013357
OG0010544	EVM0012911.1	KUTeg_013356
OG0010545	EVM0021283.1	KUTeg_013734
OG0010546	EVM0009533.1	KUTeg_013944
OG0010547	EVM0009109.1	KUTeg_013943
OG0010548	EVM0002923.1	KUTeg_013942
OG0010549	EVM0005720.1	KUTeg_013339
OG0010550	EVM0018465.1	KUTeg_013340
OG0010551	EVM0007809.1	KUTeg_013341
OG0010552	EVM0002695.1	KUTeg_013334
OG0010555	EVM0011175.1	KUTeg_013638
OG0010558	EVM0001505.1	KUTeg_013547
OG0010559	EVM0009821.1	KUTeg_013076
OG0010560	EVM0018649.1	KUTeg_012973
OG0010561	EVM0022745.1	KUTeg_012976
OG0010562	EVM0001968.1	KUTeg_014306
OG0010563	EVM0022129.1	KUTeg_014466
OG0010565	EVM0020131.1	KUTeg_013333
OG0010566	EVM0014040.1	KUTeg_014317
OG0010567	EVM0005012.1	KUTeg_014316
OG0010568	EVM0013557.1	KUTeg_014321
OG0010570	EVM0021575.1	KUTeg_013717
OG0010571	EVM0022922.1	KUTeg_013716
OG0010572	EVM0012669.1	KUTeg_013201
OG0010573	EVM0013592.1	KUTeg_013204
OG0010574	EVM0004583.1	KUTeg_013203
OG0010575	EVM0000563.1	KUTeg_013202
OG0010576	EVM0018068.1	KUTeg_013440
OG0010577	EVM0005417.1	KUTeg_013441
OG0010579	EVM0002754.1	KUTeg_013442
OG0010580	EVM0005681.1	KUTeg_013152
OG0010581	EVM0020573.1	KUTeg_013150
OG0010582	EVM0009923.1	KUTeg_013148
OG0010583	EVM0002050.1	KUTeg_013151
OG0010584	EVM0020749.1	KUTeg_013149
OG0010585	EVM0018069.1	KUTeg_013329
OG0010586	EVM0009595.1	KUTeg_014461
OG0010587	EVM0022608.1	KUTeg_014464
OG0010588	EVM0007035.1	KUTeg_014465
OG0010589	EVM0021789.1	KUTeg_013887
OG0010590	EVM0004582.1	KUTeg_013889
OG0010591	EVM0022665.1	KUTeg_013886
OG0010592	EVM0004404.1	KUTeg_013883
OG0010593	EVM0019234.1	KUTeg_013884
OG0010594	EVM0019434.1	KUTeg_014014
OG0010595	EVM0005697.1	KUTeg_014015
OG0010596	EVM0020945.1	KUTeg_014021
OG0010597	EVM0001171.1	KUTeg_014018
OG0010599	EVM0003021.1	KUTeg_014078
OG0010600	EVM0015038.1	KUTeg_014320
OG0010601	EVM0004290.1	KUTeg_014319
OG0010602	EVM0023125.1	KUTeg_014325
OG0010603	EVM0010752.1	KUTeg_014324
OG0010604	EVM0000162.1	KUTeg_014322
OG0010606	EVM0021811.1	KUTeg_013073
OG0010607	EVM0000632.1	KUTeg_014149
OG0010608	EVM0008622.1	KUTeg_014392
OG0010609	EVM0004204.1	KUTeg_014394
OG0010610	EVM0023017.1	KUTeg_014395
OG0010611	EVM0005577.1	KUTeg_013596
OG0010612	EVM0010605.1	KUTeg_012972
OG0010613	EVM0015859.1	KUTeg_012971
OG0010614	EVM0012937.1	KUTeg_013637
OG0010615	EVM0017874.1	KUTeg_013013
OG0010616	EVM0019696.1	KUTeg_013016
OG0010617	EVM0008776.1	KUTeg_013010
OG0010618	EVM0016777.1	KUTeg_013011
OG0010619	EVM0020163.1	KUTeg_013012
OG0010620	EVM0014719.1	KUTeg_013017
OG0010621	EVM0008228.1	KUTeg_013018
OG0010622	EVM0017852.1	KUTeg_013325
OG0010623	EVM0015654.1	KUTeg_012884
OG0010624	EVM0013803.1	KUTeg_014338
OG0010625	EVM0000314.1	KUTeg_014281
OG0010626	EVM0011020.1	KUTeg_014282
OG0010627	EVM0020784.1	KUTeg_013277
OG0010629	EVM0003605.1	KUTeg_013274
OG0010631	EVM0004127.1	KUTeg_014197
OG0010632	EVM0020414.1	KUTeg_013740
OG0010633	EVM0002921.1	KUTeg_013175
OG0010634	EVM0003056.1	KUTeg_013315
OG0010635	EVM0013691.1	KUTeg_013320
OG0010636	EVM0000417.1	KUTeg_013319
OG0010637	EVM0013350.1	KUTeg_013685
OG0010638	EVM0017735.1	KUTeg_013722
OG0010639	EVM0000588.1	KUTeg_013723
OG0010641	EVM0016157.1	KUTeg_013728
OG0010642	EVM0008322.1	KUTeg_014160
OG0010643	EVM0006493.4	KUTeg_013739
OG0010644	EVM0020835.1	KUTeg_013144
OG0010647	EVM0003437.1	KUTeg_013309
OG0010648	EVM0021350.1	KUTeg_014269
OG0010649	EVM0012004.1	KUTeg_014268
OG0010650	EVM0023202.1	KUTeg_014267
OG0010651	EVM0022887.1	KUTeg_014266
OG0010652	EVM0022572.1	KUTeg_013366
OG0010653	EVM0010733.1	KUTeg_013365
OG0010654	EVM0010824.1	KUTeg_013364
OG0010655	EVM0019104.1	KUTeg_012961
OG0010656	EVM0001756.1	KUTeg_012885
OG0010657	EVM0008043.1	KUTeg_012962
OG0010658	EVM0021255.1	KUTeg_012963
OG0010659	EVM0007204.1	KUTeg_012964
OG0010660	EVM0016901.1	KUTeg_014329
OG0010661	EVM0017382.1	KUTeg_014191
OG0010662	EVM0019989.1	KUTeg_014184
OG0010663	EVM0009882.1	KUTeg_014183
OG0010665	EVM0001161.1	KUTeg_014186
OG0010666	EVM0010542.1	KUTeg_014377
OG0010667	EVM0009322.1	KUTeg_014376
OG0010668	EVM0021122.1	KUTeg_013916
OG0010669	EVM0006659.1	KUTeg_013917
OG0010670	EVM0015546.1	KUTeg_009182
OG0010671	EVM0013297.1	KUTeg_009189
OG0010672	EVM0006944.1	KUTeg_009174
OG0010673	EVM0021492.1	KUTeg_009175
OG0010674	EVM0013314.1	KUTeg_023619
OG0010675	EVM0013582.1	KUTeg_014959
OG0010676	EVM0006480.1	KUTeg_001241
OG0010677	EVM0022910.1	KUTeg_014860
OG0010678	EVM0016986.1	KUTeg_014859
OG0010679	EVM0003614.1	KUTeg_014326
OG0010680	EVM0003969.1	KUTeg_013731
OG0010681	EVM0000299.1	KUTeg_013724
OG0010682	EVM0016815.1	KUTeg_013055
OG0010683	EVM0013233.1	KUTeg_013056
OG0010684	EVM0016300.1	KUTeg_013057
OG0010685	EVM0019778.1	KUTeg_013053
OG0010686	EVM0018271.1	KUTeg_013054
OG0010687	EVM0016672.1	KUTeg_013059
OG0010688	EVM0010444.1	KUTeg_014187
OG0010689	EVM0002589.1	KUTeg_014185
OG0010690	EVM0020177.1	KUTeg_013913
OG0010691	EVM0020187.1	KUTeg_012904
OG0010692	EVM0018996.1	KUTeg_012882
OG0010693	EVM0006756.1	KUTeg_012881
OG0010694	EVM0004422.1	KUTeg_012888
OG0010695	EVM0023812.1	KUTeg_012887
OG0010696	EVM0020943.1	KUTeg_012886
OG0010697	EVM0007785.1	KUTeg_013499
OG0010698	EVM0005637.1	KUTeg_013502
OG0010699	EVM0012082.1	KUTeg_013504
OG0010700	EVM0012257.1	KUTeg_013505
OG0010701	EVM0019824.1	KUTeg_012927
OG0010702	EVM0013167.1	KUTeg_012922
OG0010703	EVM0015391.1	KUTeg_013934
OG0010704	EVM0021535.1	KUTeg_013933
OG0010705	EVM0014062.1	KUTeg_013937
OG0010706	EVM0011994.1	KUTeg_013343
OG0010707	EVM0015290.1	KUTeg_014407
OG0010708	EVM0000784.1	KUTeg_014408
OG0010709	EVM0012108.1	KUTeg_014460
OG0010710	EVM0004085.1	KUTeg_013317
OG0010711	EVM0013398.1	KUTeg_013391
OG0010712	EVM0006373.1	KUTeg_012893
OG0010713	EVM0002199.1	KUTeg_012894
OG0010714	EVM0006606.1	KUTeg_012890
OG0010715	EVM0016839.1	KUTeg_012891
OG0010716	EVM0014592.1	KUTeg_012892
OG0010717	EVM0005210.1	KUTeg_013300
OG0010718	EVM0002983.1	KUTeg_013301
OG0010719	EVM0013192.1	KUTeg_013720
OG0010720	EVM0017262.1	KUTeg_014473
OG0010721	EVM0011061.1	KUTeg_014471
OG0010722	EVM0014666.1	KUTeg_014470
OG0010723	EVM0017253.1	KUTeg_014469
OG0010724	EVM0018802.1	KUTeg_014468
OG0010726	EVM0001155.1	KUTeg_013253
OG0010727	EVM0010151.1	KUTeg_013251
OG0010728	EVM0007678.1	KUTeg_013248
OG0010729	EVM0009285.1	KUTeg_013249
OG0010732	EVM0003336.1	KUTeg_013759
OG0010733	EVM0017758.1	KUTeg_013762
OG0010734	EVM0003352.1	KUTeg_013761
OG0010735	EVM0003452.1	KUTeg_013768
OG0010736	EVM0016664.1	KUTeg_014076
OG0010737	EVM0008958.1	KUTeg_020709
OG0010738	EVM0011248.1	KUTeg_012880
OG0010739	EVM0018806.1	KUTeg_013900
OG0010740	EVM0010040.1	KUTeg_013387
OG0010741	EVM0019011.1	KUTeg_013119
OG0010742	EVM0011424.1	KUTeg_013394
OG0010743	EVM0008100.1	KUTeg_013981
OG0010744	EVM0011008.1	KUTeg_013978
OG0010745	EVM0005671.1	KUTeg_013979
OG0010746	EVM0019936.1	KUTeg_014310
OG0010747	EVM0011059.1	KUTeg_013971
OG0010748	EVM0018698.3	KUTeg_014301
OG0010749	EVM0003204.1	KUTeg_014308
OG0010750	EVM0005172.1	KUTeg_014299
OG0010751	EVM0018470.1	KUTeg_014291
OG0010752	EVM0014350.1	KUTeg_013351
OG0010753	EVM0021194.1	KUTeg_013345
OG0010754	EVM0022386.1	KUTeg_013735
OG0010755	EVM0014416.1	KUTeg_013519
OG0010756	EVM0006266.1	KUTeg_013521
OG0010757	EVM0005152.1	KUTeg_013528
OG0010758	EVM0019103.1	KUTeg_012933
OG0010759	EVM0003006.1	KUTeg_012934
OG0010760	EVM0017677.1	KUTeg_012937
OG0010761	EVM0014585.1	KUTeg_014019
OG0010762	EVM0006162.1	KUTeg_013459
OG0010763	EVM0004596.1	KUTeg_013458
OG0010764	EVM0013123.1	KUTeg_013457
OG0010765	EVM0010700.1	KUTeg_013456
OG0010766	EVM0010784.1	KUTeg_013455
OG0010767	EVM0000988.1	KUTeg_013453
OG0010769	EVM0014026.1	KUTeg_013780
OG0010770	EVM0004141.1	KUTeg_013782
OG0010771	EVM0003953.1	KUTeg_014379
OG0010772	EVM0003486.1	KUTeg_014378
OG0010773	EVM0014248.1	KUTeg_014062
OG0010774	EVM0002859.1	KUTeg_014063
OG0010776	EVM0011026.1	KUTeg_014060
OG0010777	EVM0000401.1	KUTeg_014061
OG0010779	EVM0002034.1	KUTeg_013423
OG0010780	EVM0001667.1	KUTeg_013414
OG0010781	EVM0003936.1	KUTeg_013419
OG0010782	EVM0017059.1	KUTeg_014436
OG0010783	EVM0008889.1	KUTeg_014008
OG0010784	EVM0005465.1	KUTeg_014010
OG0010785	EVM0023871.1	KUTeg_014004
OG0010786	EVM0022143.1	KUTeg_014006
OG0010787	EVM0013700.1	KUTeg_014012
OG0010788	EVM0012516.1	KUTeg_014013
OG0010789	EVM0006381.1	KUTeg_013006
OG0010790	EVM0023454.1	KUTeg_013001
OG0010791	EVM0004011.1	KUTeg_013000
OG0010792	EVM0021680.1	KUTeg_012999
OG0010793	EVM0003253.1	KUTeg_013007
OG0010794	EVM0015742.1	KUTeg_014397
OG0010795	EVM0009940.1	KUTeg_014340
OG0010796	EVM0017936.1	KUTeg_014298
OG0010797	EVM0022225.1	KUTeg_013707
OG0010798	EVM0000906.1	KUTeg_014295
OG0010799	EVM0014313.1	KUTeg_013279
OG0010800	EVM0022519.1	KUTeg_013284
OG0010801	EVM0001316.1	KUTeg_013285
OG0010802	EVM0000112.1	KUTeg_013282
OG0010803	EVM0006400.1	KUTeg_013283
OG0010804	EVM0021216.1	KUTeg_013897
OG0010805	EVM0005179.1	KUTeg_014204
OG0010806	EVM0001410.1	KUTeg_013766
OG0010807	EVM0009153.1	KUTeg_013713
OG0010808	EVM0000062.1	KUTeg_013877
OG0010809	EVM0011928.1	KUTeg_013874
OG0010810	EVM0004798.1	KUTeg_013875
OG0010811	EVM0021720.1	KUTeg_013872
OG0010812	EVM0017791.1	KUTeg_013873
OG0010813	EVM0015187.1	KUTeg_013870
OG0010814	EVM0013851.1	KUTeg_013234
OG0010815	EVM0017989.1	KUTeg_013235
OG0010816	EVM0016140.1	KUTeg_013232
OG0010817	EVM0006130.1	KUTeg_013237
OG0010818	EVM0005767.1	KUTeg_014276
OG0010819	EVM0019075.1	KUTeg_014270
OG0010820	EVM0015919.1	KUTeg_014272
OG0010821	EVM0000647.1	KUTeg_013265
OG0010822	EVM0016421.1	KUTeg_013609
OG0010823	EVM0007266.1	KUTeg_012994
OG0010824	EVM0002239.1	KUTeg_014209
OG0010825	EVM0003409.1	KUTeg_013214
OG0010826	EVM0004602.1	KUTeg_013215
OG0010829	EVM0015146.1	KUTeg_014075
OG0010830	EVM0004598.1	KUTeg_013903
OG0010831	EVM0017931.1	KUTeg_013316
OG0010832	EVM0003607.1	KUTeg_013314
OG0010833	EVM0006782.1	KUTeg_013462
OG0010834	EVM0019902.1	KUTeg_013636
OG0010835	EVM0016842.1	KUTeg_013304
OG0010836	EVM0005541.1	KUTeg_014233
OG0010837	EVM0011687.1	KUTeg_014232
OG0010838	EVM0021399.1	KUTeg_014231
OG0010839	EVM0019516.1	KUTeg_013654
OG0010841	EVM0015994.1	KUTeg_012900
OG0010842	EVM0000402.1	KUTeg_014098
OG0010843	EVM0012812.1	KUTeg_014101
OG0010844	EVM0020738.1	KUTeg_014100
OG0010845	EVM0020704.1	KUTeg_013585
OG0010846	EVM0006353.1	KUTeg_022344
OG0010847	EVM0014447.1	KUTeg_022465
OG0010848	EVM0006071.1	KUTeg_013584
OG0010852	EVM0005506.1	KUTeg_013865
OG0010853	EVM0005343.1	KUTeg_013863
OG0010854	EVM0013762.1	KUTeg_013032
OG0010855	EVM0016775.1	KUTeg_013031
OG0010856	EVM0002562.1	KUTeg_013034
OG0010857	EVM0011141.1	KUTeg_013033
OG0010858	EVM0018980.1	KUTeg_013037
OG0010859	EVM0020978.1	KUTeg_013038
OG0010860	EVM0002234.1	KUTeg_013030
OG0010861	EVM0009907.1	KUTeg_013029
OG0010862	EVM0001273.1	KUTeg_012859
OG0010863	EVM0020816.2	KUTeg_012860
OG0010864	EVM0016492.1	KUTeg_012861
OG0010865	EVM0002067.1	KUTeg_013102
OG0010866	EVM0022041.1	KUTeg_014369
OG0010868	EVM0006955.1	KUTeg_013307
OG0010869	EVM0023121.1	KUTeg_013306
OG0010870	EVM0010603.1	KUTeg_013312
OG0010871	EVM0014777.1	KUTeg_014305
OG0010873	EVM0011515.1	KUTeg_014057
OG0010874	EVM0017584.1	KUTeg_014056
OG0010875	EVM0011508.1	KUTeg_014058
OG0010876	EVM0011077.1	KUTeg_013049
OG0010877	EVM0007740.1	KUTeg_013107
OG0010878	EVM0023268.1	KUTeg_013048
OG0010879	EVM0011624.1	KUTeg_013046
OG0010880	EVM0008410.1	KUTeg_013047
OG0010881	EVM0019912.1	KUTeg_013668
OG0010882	EVM0022675.1	KUTeg_013662
OG0010883	EVM0001120.1	KUTeg_013660
OG0010884	EVM0020401.1	KUTeg_014245
OG0010885	EVM0019438.1	KUTeg_012951
OG0010894	EVM0011101.1	KUTeg_013370
OG0010895	EVM0005636.1	KUTeg_013471
OG0010896	EVM0007251.1	KUTeg_013473
OG0010897	EVM0012098.1	KUTeg_013476
OG0010898	EVM0021058.1	KUTeg_002906
OG0010900	EVM0011671.1	KUTeg_002898
OG0010901	EVM0003415.1	KUTeg_002903
OG0010902	EVM0015281.1	KUTeg_002909
OG0010904	EVM0017537.1	KUTeg_014227
OG0010907	EVM0014321.1	KUTeg_013362
OG0010908	EVM0015011.1	KUTeg_014265
OG0010909	EVM0001385.1	KUTeg_014264
OG0010910	EVM0023953.1	KUTeg_014263
OG0010911	EVM0010392.1	KUTeg_013598
OG0010912	EVM0007622.1	KUTeg_013602
OG0010913	EVM0009179.1	KUTeg_013601
OG0010914	EVM0010203.1	KUTeg_014372
OG0010915	EVM0015734.1	KUTeg_014371
OG0010916	EVM0016922.1	KUTeg_013381
OG0010917	EVM0013792.1	KUTeg_013382
OG0010918	EVM0000651.1	KUTeg_013379
OG0010919	EVM0022464.1	KUTeg_013380
OG0010920	EVM0005531.1	KUTeg_013383
OG0010921	EVM0014199.1	KUTeg_013384
OG0010922	EVM0023143.1	KUTeg_013964
OG0010923	EVM0015569.1	KUTeg_013960
OG0010924	EVM0000119.1	KUTeg_013959
OG0010926	EVM0012376.1	KUTeg_013954
OG0010927	EVM0011435.1	KUTeg_012866
OG0010928	EVM0014534.1	KUTeg_012867
OG0010929	EVM0001380.1	KUTeg_012868
OG0010930	EVM0017349.1	KUTeg_013484
OG0010931	EVM0023206.1	KUTeg_013483
OG0010932	EVM0016893.1	KUTeg_013481
OG0010933	EVM0019976.1	KUTeg_013488
OG0010934	EVM0005164.1	KUTeg_014088
OG0010935	EVM0013485.1	KUTeg_014087
OG0010936	EVM0010439.1	KUTeg_013180
OG0010937	EVM0003105.1	KUTeg_012915
OG0010938	EVM0006415.1	KUTeg_012914
OG0010939	EVM0000375.1	KUTeg_012918
OG0010940	EVM0005388.1	KUTeg_013541
OG0010942	EVM0010077.1	KUTeg_013928
OG0010943	EVM0003265.1	KUTeg_014074
OG0010944	EVM0018394.1	KUTeg_013489
OG0010945	EVM0019923.1	KUTeg_013485
OG0010946	EVM0005337.1	KUTeg_013487
OG0010947	EVM0001455.1	KUTeg_014082
OG0010949	EVM0010993.1	KUTeg_014383
OG0010950	EVM0020632.1	KUTeg_013792
OG0010951	EVM0001200.1	KUTeg_013677
OG0010953	EVM0017490.1	KUTeg_014065
OG0010954	EVM0020578.1	KUTeg_014064
OG0010957	EVM0018833.1	KUTeg_013247
OG0010959	EVM0012320.1	KUTeg_014255
OG0010960	EVM0016555.1	KUTeg_013241
OG0010961	EVM0011709.1	KUTeg_013708
OG0010962	EVM0014442.1	KUTeg_013114
OG0010964	EVM0009330.1	KUTeg_014109
OG0010965	EVM0022215.1	KUTeg_014106
OG0010966	EVM0010796.1	KUTeg_014104
OG0010967	EVM0021415.1	KUTeg_013109
OG0010968	EVM0021211.1	KUTeg_014113
OG0010969	EVM0010899.1	KUTeg_014112
OG0010970	EVM0004344.1	KUTeg_008375
OG0010971	EVM0021887.1	KUTeg_013533
OG0010972	EVM0001030.1	KUTeg_013704
OG0010974	EVM0016499.1	KUTeg_017231
OG0010975	EVM0007443.1	KUTeg_012943
OG0010976	EVM0010707.1	KUTeg_012945
