Orthogroup	Azeb	Sbro	Tgra
OG0014970	mikado.HiC_scaffold_13.0G981.1		KUTeg_016806
OG0014971	mikado.HiC_scaffold_13.0G991.1		KUTeg_013413
OG0014972	mikado.HiC_scaffold_13.0G1029.1, mikado.HiC_scaffold_13.0G1031.1		
OG0014973	mikado.HiC_scaffold_13.0G1038.1	EVM0016779.1	
OG0014974	mikado.HiC_scaffold_13.0G1048.1	EVM0018253.1	
OG0014975	mikado.HiC_scaffold_13.0G1049.1	EVM0010679.1	
OG0014976	mikado.HiC_scaffold_13.0G1066.1	EVM0017558.1	
OG0014977	mikado.HiC_scaffold_13.0G1068.1	EVM0016341.1	
OG0014978	mikado.HiC_scaffold_13.0G1071.1, mikado.HiC_scaffold_13.0G1074.1		
OG0014979	mikado.HiC_scaffold_13.0G1072.1, mikado.HiC_scaffold_13.0G1073.1		
OG0014980	mikado.HiC_scaffold_13.0G1095.1	EVM0013935.1	
OG0014981	mikado.HiC_scaffold_13.0G1119.1	EVM0023081.1	
OG0014982	mikado.HiC_scaffold_13.0G1174.1		KUTeg_011590
OG0014983	mikado.HiC_scaffold_13.0G1177.1, mikado.HiC_scaffold_18.0G181.1		
OG0014984	mikado.HiC_scaffold_13.0G1186.1, mikado.HiC_scaffold_18.0G1046.1		
OG0014985	mikado.HiC_scaffold_13.0G1213.1	EVM0022753.1	
OG0014986	mikado.HiC_scaffold_13.0G1225.1		KUTeg_016791
OG0014987	mikado.HiC_scaffold_13.0G1227.1, mikado.HiC_scaffold_13.0G1227.2		
OG0014988	mikado.HiC_scaffold_13.0G1229.1	EVM0000935.1	
OG0014989	mikado.HiC_scaffold_13.0G1230.1	EVM0005714.1	
OG0014990	mikado.HiC_scaffold_13.0G1240.1	EVM0020955.1	
OG0014991	mikado.HiC_scaffold_13.0G1273.1		KUTeg_016263
OG0014992	mikado.HiC_scaffold_13.0G1278.1	EVM0000763.1	
OG0014993	mikado.HiC_scaffold_13.0G1283.1, mikado.HiC_scaffold_18.0G1186.1		
OG0014994	mikado.HiC_scaffold_13.0G1284.1	EVM0002177.1	
OG0014995	mikado.HiC_scaffold_13.0G1293.1	EVM0009867.1	
OG0014996	mikado.HiC_scaffold_13.0G1308.1, mikado.HiC_scaffold_13.0G1309.1		
OG0014997	mikado.HiC_scaffold_13.0G1318.1	EVM0020846.1	
OG0014998	mikado.HiC_scaffold_13.0G1320.1		KUTeg_016377
OG0014999	mikado.HiC_scaffold_13.0G1323.1	EVM0017401.1	
OG0015000	mikado.HiC_scaffold_13.0G1326.1	EVM0018913.1	
OG0015001	mikado.HiC_scaffold_13.0G1329.1	EVM0017474.1	
OG0015002	mikado.HiC_scaffold_13.0G1340.1	EVM0002080.1	
OG0015003	mikado.HiC_scaffold_13.0G1350.1	EVM0006982.1	
OG0015004	mikado.HiC_scaffold_13.0G1364.1	EVM0005446.1	
OG0015005	mikado.HiC_scaffold_13.0G1368.1, mikado.HiC_scaffold_13.0G1368.2		
OG0015006	mikado.HiC_scaffold_13.0G1392.1		KUTeg_003455
OG0015007	mikado.HiC_scaffold_13.0G1407.1	EVM0004170.1	
OG0015008	mikado.HiC_scaffold_13.0G1433.1, mikado.HiC_scaffold_18.0G155.1		
OG0015009	mikado.HiC_scaffold_13.0G1468.1	EVM0002998.1	
OG0015010	mikado.HiC_scaffold_13.0G1478.1	EVM0012587.1	
OG0015011	mikado.HiC_scaffold_13.0G1493.1	EVM0004041.1	
OG0015012	mikado.HiC_scaffold_13.0G1499.1	EVM0016187.1	
OG0015013	mikado.HiC_scaffold_13.0G1510.1	EVM0009820.1	
OG0015014	mikado.HiC_scaffold_13.0G1515.1, mikado.HiC_scaffold_13.0G1516.1		
OG0015015	mikado.HiC_scaffold_13.0G1540.1	EVM0011309.1	
OG0015016	mikado.HiC_scaffold_13.0G1561.1	EVM0010699.1	
OG0015017	mikado.HiC_scaffold_13.0G1562.1	EVM0007232.1	
OG0015018	mikado.HiC_scaffold_132G1.1, mikado.HiC_scaffold_133G5.1		
OG0015019	mikado.HiC_scaffold_138G1.1, mikado.HiC_scaffold_21.0G838.1		
OG0015020	mikado.HiC_scaffold_14.0G6.1	EVM0017268.1	
OG0015021	mikado.HiC_scaffold_14.0G1234.1, mikado.HiC_scaffold_14.0G26.1		
OG0015022	mikado.HiC_scaffold_14.0G27.1	EVM0000491.1	
OG0015023	mikado.HiC_scaffold_14.0G30.1, mikado.HiC_scaffold_14.0G31.1		
OG0015024	mikado.HiC_scaffold_14.0G46.1		KUTeg_005362
OG0015025	mikado.HiC_scaffold_14.0G49.1	EVM0018599.1	
OG0015026	mikado.HiC_scaffold_14.0G55.1		KUTeg_004730
OG0015027	mikado.HiC_scaffold_14.0G62.1	EVM0007586.1	
OG0015028	mikado.HiC_scaffold_14.0G64.1	EVM0019037.1	
OG0015029	mikado.HiC_scaffold_12.3160685G1563.1, mikado.HiC_scaffold_14.0G88.1		
OG0015030	mikado.HiC_scaffold_14.0G511.1, mikado.HiC_scaffold_14.0G92.1		
OG0015031	mikado.HiC_scaffold_14.0G98.1	EVM0004806.1	
OG0015032	mikado.HiC_scaffold_14.0G100.1		KUTeg_004699
OG0015033	mikado.HiC_scaffold_14.0G103.1	EVM0004563.2	
OG0015034	mikado.HiC_scaffold_14.0G117.1		KUTeg_005550
OG0015035	mikado.HiC_scaffold_14.0G119.1, mikado.HiC_scaffold_14.0G120.1		
OG0015036	mikado.HiC_scaffold_14.0G128.1	EVM0023200.1	
OG0015037	mikado.HiC_scaffold_14.0G138.1		KUTeg_004905
OG0015038	mikado.HiC_scaffold_14.0G145.1		KUTeg_005075
OG0015039	mikado.HiC_scaffold_14.0G151.1	EVM0017377.1	
OG0015040	mikado.HiC_scaffold_14.0G155.1	EVM0006648.1	
OG0015041	mikado.HiC_scaffold_14.0G173.1, mikado.HiC_scaffold_14.0G173.2		
OG0015042	mikado.HiC_scaffold_14.0G182.1, mikado.HiC_scaffold_14.0G182.2		
OG0015043	mikado.HiC_scaffold_14.0G187.1, mikado.HiC_scaffold_14.0G188.1		
OG0015044	mikado.HiC_scaffold_14.0G193.1	EVM0022164.1	
OG0015045	mikado.HiC_scaffold_14.0G194.1, mikado.HiC_scaffold_14.0G195.1		
OG0015046	mikado.HiC_scaffold_14.0G196.1	EVM0012500.1	
OG0015047	mikado.HiC_scaffold_14.0G207.1	EVM0021779.1	
OG0015048	mikado.HiC_scaffold_14.0G208.1	EVM0020231.1	
OG0015049	mikado.HiC_scaffold_14.0G211.1	EVM0018199.1	
OG0015050	mikado.HiC_scaffold_14.0G226.1	EVM0014200.1	
OG0015051	mikado.HiC_scaffold_14.0G247.1, mikado.HiC_scaffold_14.0G247.2		
OG0015052	mikado.HiC_scaffold_14.0G248.1	EVM0004969.1	
OG0015053	mikado.HiC_scaffold_14.0G257.1		KUTeg_005331
OG0015054	mikado.HiC_scaffold_14.0G258.1		KUTeg_005461
OG0015055	mikado.HiC_scaffold_14.0G278.1, mikado.HiC_scaffold_14.0G279.1		
OG0015056	mikado.HiC_scaffold_14.0G286.1		KUTeg_004716
OG0015057	mikado.HiC_scaffold_14.0G292.1	EVM0021796.1	
OG0015058	mikado.HiC_scaffold_14.0G294.1	EVM0011686.1	
OG0015059	mikado.HiC_scaffold_14.0G307.1	EVM0014393.1	
OG0015060	mikado.HiC_scaffold_14.0G335.1		KUTeg_004972
OG0015061	mikado.HiC_scaffold_14.0G354.1	EVM0011322.1	
OG0015062	mikado.HiC_scaffold_14.0G356.1	EVM0006197.1	
OG0015063	mikado.HiC_scaffold_14.0G359.1		KUTeg_005344
OG0015064	mikado.HiC_scaffold_14.0G371.1	EVM0001034.1	
OG0015065	mikado.HiC_scaffold_14.0G377.1		KUTeg_004813
OG0015066	mikado.HiC_scaffold_14.0G387.1	EVM0015144.1	
OG0015067	mikado.HiC_scaffold_14.0G390.1	EVM0005847.1	
OG0015068	mikado.HiC_scaffold_14.0G407.1		KUTeg_004755
OG0015069	mikado.HiC_scaffold_14.0G420.1	EVM0005670.1	
OG0015070	mikado.HiC_scaffold_14.0G438.1	EVM0000320.1	
OG0015071	mikado.HiC_scaffold_14.0G443.1	EVM0005698.1	
OG0015072	mikado.HiC_scaffold_14.0G444.1	EVM0014968.1	
OG0015073	mikado.HiC_scaffold_14.0G445.1, mikado.HiC_scaffold_14.0G448.1		
OG0015074	mikado.HiC_scaffold_14.0G446.1, mikado.HiC_scaffold_14.0G447.1		
OG0015075	mikado.HiC_scaffold_14.0G461.1	EVM0009607.1	
OG0015076	mikado.HiC_scaffold_14.0G466.1	EVM0018823.1	
OG0015077	mikado.HiC_scaffold_14.0G505.1, mikado.HiC_scaffold_16.0G1729.1		
OG0015078	mikado.HiC_scaffold_14.0G560.1		KUTeg_005019
OG0015079	mikado.HiC_scaffold_14.0G566.1		KUTeg_005017
OG0015080	mikado.HiC_scaffold_14.0G567.1		KUTeg_005018
OG0015081	mikado.HiC_scaffold_14.0G580.1	EVM0004694.1	
OG0015082	mikado.HiC_scaffold_14.0G581.1	EVM0015190.1	
OG0015083	mikado.HiC_scaffold_14.0G589.1	EVM0000509.1	
OG0015084	mikado.HiC_scaffold_14.0G596.1	EVM0009462.1	
OG0015085	mikado.HiC_scaffold_14.0G600.1		KUTeg_004781
OG0015086	mikado.HiC_scaffold_14.0G601.1		KUTeg_004782
OG0015087	mikado.HiC_scaffold_14.0G602.1		KUTeg_004783
OG0015088	mikado.HiC_scaffold_14.0G612.1		KUTeg_005278
OG0015089	mikado.HiC_scaffold_14.0G638.1	EVM0017440.1	
OG0015090	mikado.HiC_scaffold_14.0G642.1, mikado.HiC_scaffold_17.0G78.1		
OG0015091	mikado.HiC_scaffold_14.0G669.1	EVM0014638.1	
OG0015092	mikado.HiC_scaffold_14.0G675.1	EVM0014978.1	
OG0015093	mikado.HiC_scaffold_14.0G683.1	EVM0012400.1	
OG0015094	mikado.HiC_scaffold_14.0G691.1, mikado.HiC_scaffold_14.0G691.2		
OG0015095	mikado.HiC_scaffold_14.0G692.1, mikado.HiC_scaffold_14.0G692.2		
OG0015096	mikado.HiC_scaffold_14.0G700.1		KUTeg_005618
OG0015097	mikado.HiC_scaffold_14.0G702.1, mikado.HiC_scaffold_14.0G707.1		
OG0015098	mikado.HiC_scaffold_14.0G703.1		KUTeg_005623
OG0015099	mikado.HiC_scaffold_14.0G723.1	EVM0004899.1	
OG0015100	mikado.HiC_scaffold_14.0G725.1, mikado.HiC_scaffold_14.0G727.1		
OG0015101	mikado.HiC_scaffold_14.0G752.1, mikado.HiC_scaffold_14.0G753.1		
OG0015102	mikado.HiC_scaffold_14.0G771.1, mikado.HiC_scaffold_14.0G772.1		
OG0015103	mikado.HiC_scaffold_14.0G774.1, mikado.HiC_scaffold_4347G5.1		
OG0015104	mikado.HiC_scaffold_14.0G779.1, mikado.HiC_scaffold_14.0G780.1		
OG0015105	mikado.HiC_scaffold_14.0G791.1	EVM0014676.1	
OG0015106	mikado.HiC_scaffold_14.0G798.1, mikado.HiC_scaffold_14.0G799.1		
OG0015107	mikado.HiC_scaffold_14.0G802.1		KUTeg_005070
OG0015108	mikado.HiC_scaffold_14.0G804.1	EVM0009874.1	
OG0015109	mikado.HiC_scaffold_14.0G808.1	EVM0011411.1	
OG0015110	mikado.HiC_scaffold_14.0G812.1	EVM0008717.1	
OG0015111	mikado.HiC_scaffold_14.0G817.1	EVM0004215.1	
OG0015112	mikado.HiC_scaffold_14.0G827.1		KUTeg_012441
OG0015113	mikado.HiC_scaffold_14.0G828.1		KUTeg_004723
OG0015114	mikado.HiC_scaffold_14.0G833.1	EVM0006375.1	
OG0015115	mikado.HiC_scaffold_14.0G836.1	EVM0012140.1	
OG0015116	mikado.HiC_scaffold_14.0G838.1	EVM0016791.1	
OG0015117	mikado.HiC_scaffold_14.0G863.1		KUTeg_005254
OG0015118	mikado.HiC_scaffold_14.0G864.1	EVM0007728.1	
OG0015119	mikado.HiC_scaffold_14.0G865.1	EVM0007741.1	
OG0015120	mikado.HiC_scaffold_14.0G867.1, mikado.HiC_scaffold_14.0G868.1		
OG0015121	mikado.HiC_scaffold_14.0G1199.1, mikado.HiC_scaffold_14.0G879.1		
OG0015122	mikado.HiC_scaffold_14.0G890.1, mikado.HiC_scaffold_14.0G894.1		
OG0015123	mikado.HiC_scaffold_14.0G895.1	EVM0000838.1	
OG0015124	mikado.HiC_scaffold_14.0G897.1		KUTeg_005390
OG0015125	mikado.HiC_scaffold_14.0G900.1	EVM0010979.1	
OG0015126	mikado.HiC_scaffold_14.0G904.1, mikado.HiC_scaffold_14.0G905.1		
OG0015127	mikado.HiC_scaffold_14.0G908.1	EVM0012053.1	
OG0015128	mikado.HiC_scaffold_14.0G909.1		KUTeg_000253
OG0015129	mikado.HiC_scaffold_14.0G923.1	EVM0017107.1	
OG0015130	mikado.HiC_scaffold_14.0G935.1	EVM0014509.1	
OG0015131	mikado.HiC_scaffold_14.0G961.1	EVM0018544.1	
OG0015132	mikado.HiC_scaffold_14.0G964.1	EVM0013990.1	
OG0015133	mikado.HiC_scaffold_14.0G979.1, mikado.HiC_scaffold_8.8335562G660.1		
OG0015134	mikado.HiC_scaffold_14.0G981.1, mikado.HiC_scaffold_14.0G982.1		
OG0015135	mikado.HiC_scaffold_14.0G985.1	EVM0020877.1	
OG0015136	mikado.HiC_scaffold_14.0G993.1	EVM0014960.1	
OG0015137	mikado.HiC_scaffold_14.0G1000.1	EVM0000453.1	
OG0015138	mikado.HiC_scaffold_14.0G1003.1	EVM0001467.1	
OG0015139	mikado.HiC_scaffold_14.0G1040.1	EVM0007946.1	
OG0015140	mikado.HiC_scaffold_14.0G1043.1	EVM0001640.1	
OG0015141	mikado.HiC_scaffold_14.0G1073.1		KUTeg_005066
OG0015142	mikado.HiC_scaffold_14.0G1075.1	EVM0013627.1	
OG0015143	mikado.HiC_scaffold_14.0G1078.1	EVM0022149.1	
OG0015144	mikado.HiC_scaffold_14.0G1084.1	EVM0009337.1	
OG0015145	mikado.HiC_scaffold_14.0G1112.1	EVM0012622.1	
OG0015146	mikado.HiC_scaffold_14.0G1132.1	EVM0006763.1	
OG0015147	mikado.HiC_scaffold_14.0G1140.1		KUTeg_005117
OG0015148	mikado.HiC_scaffold_14.0G1141.1, mikado.HiC_scaffold_14.0G1144.1		
OG0015149	mikado.HiC_scaffold_14.0G1145.1		KUTeg_005111
OG0015150	mikado.HiC_scaffold_14.0G1147.1		KUTeg_004747
OG0015151	mikado.HiC_scaffold_14.0G1154.1		KUTeg_005507
OG0015152	mikado.HiC_scaffold_14.0G1155.1, mikado.HiC_scaffold_14.0G1156.1		
OG0015153	mikado.HiC_scaffold_14.0G1158.1, mikado.HiC_scaffold_8.8335562G309.1		
OG0015154	mikado.HiC_scaffold_14.0G1171.1	EVM0000625.1	
OG0015155	mikado.HiC_scaffold_14.0G1188.1		KUTeg_004741
OG0015156	mikado.HiC_scaffold_14.0G1191.1	EVM0013035.1	
OG0015157	mikado.HiC_scaffold_14.0G1192.1	EVM0019043.1	
OG0015158	mikado.HiC_scaffold_14.0G1198.1	EVM0006796.1	
OG0015159	mikado.HiC_scaffold_14.0G1216.1	EVM0014517.1	
OG0015160	mikado.HiC_scaffold_14.0G1218.1	EVM0019174.1	
OG0015161	mikado.HiC_scaffold_14.0G1233.1	EVM0001588.1	
OG0015162	mikado.HiC_scaffold_14.0G1236.1	EVM0014056.1	
OG0015163	mikado.HiC_scaffold_14.0G1239.1	EVM0001589.1	
OG0015164	mikado.HiC_scaffold_14.0G1246.1	EVM0010600.1	
OG0015165	mikado.HiC_scaffold_14.0G1258.1		KUTeg_004852
OG0015166	mikado.HiC_scaffold_14.0G1282.1		KUTeg_005428
OG0015167	mikado.HiC_scaffold_14.0G1285.1		KUTeg_005388
OG0015168	mikado.HiC_scaffold_14.0G1288.1	EVM0009511.1	
OG0015169	mikado.HiC_scaffold_14.0G1289.1	EVM0001631.1	
OG0015170	mikado.HiC_scaffold_14.0G1290.1	EVM0007045.1	
OG0015171	mikado.HiC_scaffold_15.0G1.1	EVM0016193.1	
OG0015172	mikado.HiC_scaffold_15.0G1755.1, mikado.HiC_scaffold_15.0G3.1		
OG0015173	mikado.HiC_scaffold_15.0G5.1, mikado.HiC_scaffold_17.0G540.1		
OG0015174	mikado.HiC_scaffold_15.0G10.1	EVM0001208.1	
OG0015175	mikado.HiC_scaffold_15.0G12.1		KUTeg_011292
OG0015176	mikado.HiC_scaffold_15.0G17.1	EVM0009757.1	
OG0015177	mikado.HiC_scaffold_15.0G28.1, mikado.HiC_scaffold_15.0G29.1		
OG0015178	mikado.HiC_scaffold_15.0G40.1	EVM0022804.1	
OG0015179	mikado.HiC_scaffold_15.0G54.1	EVM0009032.1	
OG0015180	mikado.HiC_scaffold_15.0G63.1	EVM0016249.1	
OG0015181	mikado.HiC_scaffold_15.0G79.1	EVM0006680.1	
OG0015182	mikado.HiC_scaffold_15.0G83.1	EVM0003579.1	
OG0015183	mikado.HiC_scaffold_15.0G88.1		KUTeg_020594
OG0015184	mikado.HiC_scaffold_15.0G92.1	EVM0005930.1	
OG0015185	mikado.HiC_scaffold_15.0G93.1	EVM0009446.1	
OG0015186	mikado.HiC_scaffold_15.0G97.1	EVM0017191.1	
OG0015187	mikado.HiC_scaffold_15.0G101.1	EVM0016495.1	
OG0015188	mikado.HiC_scaffold_15.0G125.1	EVM0015370.1	
OG0015189	mikado.HiC_scaffold_15.0G130.1	EVM0011310.1	
OG0015190	mikado.HiC_scaffold_15.0G136.1		KUTeg_020687
OG0015191	mikado.HiC_scaffold_15.0G147.1	EVM0021334.1	
OG0015192	mikado.HiC_scaffold_15.0G157.1	EVM0012694.1	
OG0015193	mikado.HiC_scaffold_15.0G176.1, mikado.HiC_scaffold_18.0G1131.1		
OG0015194	mikado.HiC_scaffold_15.0G178.1	EVM0016584.1	
OG0015195	mikado.HiC_scaffold_15.0G194.1		KUTeg_022132
OG0015196	mikado.HiC_scaffold_15.0G197.1	EVM0012178.1	
OG0015197	mikado.HiC_scaffold_15.0G214.1, mikado.HiC_scaffold_15.0G217.1		
OG0015198	mikado.HiC_scaffold_15.0G215.1, mikado.HiC_scaffold_15.0G216.1		
OG0015199	mikado.HiC_scaffold_15.0G233.1	EVM0016897.1	
OG0015200	mikado.HiC_scaffold_15.0G1451.1, mikado.HiC_scaffold_15.0G241.1		
OG0015201	mikado.HiC_scaffold_15.0G244.1	EVM0006164.1	
OG0015202	mikado.HiC_scaffold_15.0G246.1	EVM0013259.1	
OG0015203	mikado.HiC_scaffold_15.0G265.1	EVM0007403.1	
OG0015204	mikado.HiC_scaffold_15.0G273.1	EVM0004102.1	
OG0015205	mikado.HiC_scaffold_15.0G275.1		KUTeg_021237
OG0015206	mikado.HiC_scaffold_15.0G279.1	EVM0009994.1	
OG0015207	mikado.HiC_scaffold_15.0G281.1	EVM0011023.1	
OG0015208	mikado.HiC_scaffold_15.0G282.1		KUTeg_021324
OG0015209	mikado.HiC_scaffold_15.0G305.1	EVM0018584.1	
OG0015210	mikado.HiC_scaffold_15.0G316.1	EVM0019929.1	
OG0015211	mikado.HiC_scaffold_15.0G320.1	EVM0019291.1	
OG0015212	mikado.HiC_scaffold_15.0G342.1	EVM0015053.1	
OG0015213	mikado.HiC_scaffold_15.0G345.1	EVM0014002.1	
OG0015214	mikado.HiC_scaffold_15.0G352.1	EVM0007296.1	
OG0015215	mikado.HiC_scaffold_15.0G359.1	EVM0013682.1	
OG0015216	mikado.HiC_scaffold_15.0G368.1		KUTeg_012705
OG0015217	mikado.HiC_scaffold_15.0G369.1		KUTeg_012706
OG0015218	mikado.HiC_scaffold_15.0G370.1		KUTeg_012707
OG0015219	mikado.HiC_scaffold_15.0G392.1		KUTeg_011619
OG0015220	mikado.HiC_scaffold_15.0G403.1	EVM0002240.1	
OG0015221	mikado.HiC_scaffold_15.0G406.1	EVM0019729.1	
OG0015222	mikado.HiC_scaffold_15.0G419.1	EVM0005975.1	
OG0015223	mikado.HiC_scaffold_15.0G421.1	EVM0022435.1	
OG0015224	mikado.HiC_scaffold_15.0G423.1	EVM0014620.1	
OG0015225	mikado.HiC_scaffold_15.0G425.1, mikado.HiC_scaffold_19.0G44.1		
OG0015226	mikado.HiC_scaffold_15.0G456.1	EVM0002974.1	
OG0015227	mikado.HiC_scaffold_15.0G461.1	EVM0020402.1	
OG0015228	mikado.HiC_scaffold_15.0G465.1		KUTeg_020306
OG0015229	mikado.HiC_scaffold_15.0G469.1	EVM0008295.1	
OG0015230	mikado.HiC_scaffold_15.0G504.1	EVM0000366.1	
OG0015231	mikado.HiC_scaffold_15.0G505.1		KUTeg_020175
OG0015232	mikado.HiC_scaffold_15.0G521.1	EVM0021249.1	
OG0015233	mikado.HiC_scaffold_15.0G543.1	EVM0017834.1	
OG0015234	mikado.HiC_scaffold_15.0G549.1	EVM0018971.1	
OG0015235	mikado.HiC_scaffold_15.0G553.1	EVM0015189.1	
OG0015236	mikado.HiC_scaffold_15.0G554.1	EVM0003750.1	
OG0015237	mikado.HiC_scaffold_15.0G565.1		KUTeg_012247
OG0015238	mikado.HiC_scaffold_15.0G1304.1, mikado.HiC_scaffold_15.0G567.1		
OG0015239	mikado.HiC_scaffold_15.0G586.1	EVM0004758.1	
OG0015240	mikado.HiC_scaffold_15.0G590.1	EVM0023436.1	
OG0015241	mikado.HiC_scaffold_15.0G621.1	EVM0012658.1	
OG0015242	mikado.HiC_scaffold_15.0G623.1		KUTeg_020545
OG0015243	mikado.HiC_scaffold_15.0G649.1	EVM0011640.1	
OG0015244	mikado.HiC_scaffold_15.0G654.1	EVM0009255.1	
OG0015245	mikado.HiC_scaffold_15.0G2132.1, mikado.HiC_scaffold_15.0G659.1		
OG0015246	mikado.HiC_scaffold_15.0G669.1	EVM0003573.1	
OG0015247	mikado.HiC_scaffold_15.0G673.1, mikado.HiC_scaffold_15.0G674.1		
OG0015248	mikado.HiC_scaffold_15.0G685.1		KUTeg_020914
OG0015249	mikado.HiC_scaffold_15.0G690.1	EVM0020688.1	
OG0015250	mikado.HiC_scaffold_15.0G697.1	EVM0023785.1	
OG0015251	mikado.HiC_scaffold_15.0G699.1	EVM0009587.1	
OG0015252	mikado.HiC_scaffold_15.0G1039.1, mikado.HiC_scaffold_15.0G716.1		
OG0015253	mikado.HiC_scaffold_15.0G721.1	EVM0014166.1	
OG0015254	mikado.HiC_scaffold_15.0G723.1	EVM0003654.1	
OG0015255	mikado.HiC_scaffold_15.0G732.1	EVM0005034.1	
OG0015256	mikado.HiC_scaffold_15.0G739.1	EVM0020291.1	
OG0015257	mikado.HiC_scaffold_15.0G746.1		KUTeg_020425
OG0015258	mikado.HiC_scaffold_15.0G755.1	EVM0004265.1	
OG0015259	mikado.HiC_scaffold_15.0G756.1	EVM0002599.1	
OG0015260	mikado.HiC_scaffold_15.0G760.1		KUTeg_001788
OG0015261	mikado.HiC_scaffold_15.0G772.1	EVM0007769.1	
OG0015262	mikado.HiC_scaffold_15.0G786.1		KUTeg_020477
OG0015263	mikado.HiC_scaffold_15.0G808.1		KUTeg_021176
OG0015264	mikado.HiC_scaffold_15.0G821.1	EVM0017738.1	
OG0015265	mikado.HiC_scaffold_15.0G835.1		KUTeg_020320
OG0015266	mikado.HiC_scaffold_15.0G836.1	EVM0010027.1	
OG0015267	mikado.HiC_scaffold_15.0G849.1	EVM0017046.1	
OG0015268	mikado.HiC_scaffold_15.0G861.1, mikado.HiC_scaffold_15.0G864.1		
OG0015269	mikado.HiC_scaffold_15.0G874.1	EVM0003311.1	
OG0015270	mikado.HiC_scaffold_15.0G877.1, mikado.HiC_scaffold_15.0G878.1		
OG0015271	mikado.HiC_scaffold_15.0G883.1	EVM0004092.1	
OG0015272	mikado.HiC_scaffold_15.0G889.1	EVM0021171.1	
OG0015273	mikado.HiC_scaffold_15.0G911.1		KUTeg_020854
OG0015274	mikado.HiC_scaffold_15.0G949.1	EVM0023059.1	
OG0015275	mikado.HiC_scaffold_15.0G960.1		KUTeg_021349
OG0015276	mikado.HiC_scaffold_15.0G969.1	EVM0013003.1	
OG0015277	mikado.HiC_scaffold_15.0G976.1, mikado.HiC_scaffold_18.0G202.1		
OG0015278	mikado.HiC_scaffold_15.0G979.1	EVM0014320.1	
OG0015279	mikado.HiC_scaffold_15.0G993.1	EVM0005407.1	
OG0015280	mikado.HiC_scaffold_15.0G1001.1	EVM0000472.1	
OG0015281	mikado.HiC_scaffold_15.0G1000.1	EVM0011841.1	
OG0015282	mikado.HiC_scaffold_15.0G1005.1, mikado.HiC_scaffold_15.0G1006.1		
OG0015283	mikado.HiC_scaffold_15.0G1008.1		KUTeg_020497
OG0015284	mikado.HiC_scaffold_15.0G1016.1	EVM0016426.1	
OG0015285	mikado.HiC_scaffold_15.0G1022.1		KUTeg_020141
OG0015286	mikado.HiC_scaffold_15.0G1044.1		KUTeg_006290
OG0015287	mikado.HiC_scaffold_15.0G1048.1	EVM0023410.1	
OG0015288	mikado.HiC_scaffold_15.0G1058.1	EVM0011394.1	
OG0015289	mikado.HiC_scaffold_15.0G1061.1	EVM0006853.1	
OG0015290	mikado.HiC_scaffold_15.0G1069.1, mikado.HiC_scaffold_15.0G1070.1		
OG0015291	mikado.HiC_scaffold_15.0G1077.1	EVM0018341.1	
OG0015292	mikado.HiC_scaffold_15.0G1078.1	EVM0015646.1	
OG0015293	mikado.HiC_scaffold_15.0G1079.1	EVM0014983.1	
OG0015294	mikado.HiC_scaffold_15.0G1082.1		KUTeg_020618
OG0015295	mikado.HiC_scaffold_15.0G1084.1, mikado.HiC_scaffold_15.0G1085.1		
OG0015296	mikado.HiC_scaffold_15.0G1088.1, mikado.HiC_scaffold_18.0G819.1		
OG0015297	mikado.HiC_scaffold_15.0G1089.1	EVM0002204.1	
OG0015298	mikado.HiC_scaffold_15.0G1095.1	EVM0019735.1	
OG0015299	mikado.HiC_scaffold_15.0G1105.1	EVM0013597.1	
OG0015300	mikado.HiC_scaffold_15.0G1113.1, mikado.HiC_scaffold_19.0G762.1		
OG0015301	mikado.HiC_scaffold_15.0G1118.1	EVM0017554.1	
OG0015302	mikado.HiC_scaffold_15.0G1121.1	EVM0014553.1	
OG0015303	mikado.HiC_scaffold_15.0G1123.1, mikado.HiC_scaffold_15.0G1124.1		
OG0015304	mikado.HiC_scaffold_15.0G1127.1	EVM0002689.1	
OG0015305	mikado.HiC_scaffold_15.0G1133.1, mikado.HiC_scaffold_15.0G1746.1		
OG0015306	mikado.HiC_scaffold_15.0G1137.1	EVM0023548.1	
OG0015307	mikado.HiC_scaffold_15.0G1139.1	EVM0003560.1	
OG0015308	mikado.HiC_scaffold_15.0G1145.1	EVM0010417.1	
OG0015309	mikado.HiC_scaffold_15.0G1152.1	EVM0009510.1	
OG0015310	mikado.HiC_scaffold_15.0G1153.1	EVM0005911.1	
OG0015311	mikado.HiC_scaffold_15.0G1167.1, mikado.HiC_scaffold_15.0G1168.1		
OG0015312	mikado.HiC_scaffold_15.0G1169.1, mikado.HiC_scaffold_15.0G1177.1		
OG0015313	mikado.HiC_scaffold_15.0G1185.1	EVM0009002.1	
OG0015314	mikado.HiC_scaffold_15.0G1188.1	EVM0007199.1	
OG0015315	mikado.HiC_scaffold_15.0G1193.1	EVM0005180.1	
OG0015316	mikado.HiC_scaffold_15.0G1194.1		KUTeg_020578
OG0015317	mikado.HiC_scaffold_15.0G1200.1	EVM0005749.1	
OG0015318	mikado.HiC_scaffold_15.0G1215.1	EVM0022295.1	
OG0015319	mikado.HiC_scaffold_15.0G1217.1	EVM0018846.1	
OG0015320	mikado.HiC_scaffold_15.0G1218.1	EVM0007307.1	
OG0015321	mikado.HiC_scaffold_15.0G1219.1	EVM0018149.1	
