Orthogroup	Tgra	Sbro
OG0012168	KUTeg_001773	EVM0004040.1
OG0012169	KUTeg_010561	EVM0012271.1
OG0012170	KUTeg_002537	EVM0009512.1
OG0012171	KUTeg_002536	EVM0005907.1
OG0012172	KUTeg_002005	EVM0023450.1
OG0012173	KUTeg_001875	EVM0011764.1
OG0012174	KUTeg_001874	EVM0002318.1
OG0012175	KUTeg_001873	EVM0002687.1
OG0012176	KUTeg_001879	EVM0020130.1
OG0012177	KUTeg_001878	EVM0004681.1
OG0012178	KUTeg_001877	EVM0014617.1
OG0012180	KUTeg_002221	EVM0008343.1
OG0012184	KUTeg_002372	EVM0008370.1
OG0012185	KUTeg_002371	EVM0014710.1
OG0012186	KUTeg_001696	EVM0014161.1
OG0012187	KUTeg_001694	EVM0020192.1
OG0012188	KUTeg_001853	EVM0017478.1
OG0012189	KUTeg_002213	EVM0018638.1
OG0012190	KUTeg_002212	EVM0005906.1
OG0012192	KUTeg_007669	EVM0011497.1
OG0012194	KUTeg_001426	EVM0016084.1
OG0012195	KUTeg_001338	EVM0003789.1
OG0012196	KUTeg_001821	EVM0016971.1
OG0012197	KUTeg_001922	EVM0002874.1
OG0012198	KUTeg_001886	EVM0013402.1
OG0012200	KUTeg_001905	EVM0021282.1
OG0012201	KUTeg_002667	EVM0020979.1
OG0012202	KUTeg_002036	EVM0006289.1
OG0012203	KUTeg_001889	EVM0009296.1
OG0012204	KUTeg_003288	EVM0004994.1
OG0012205	KUTeg_002037	EVM0017047.1
OG0012206	KUTeg_001518	EVM0013810.1
OG0012207	KUTeg_001517	EVM0000503.2
OG0012209	KUTeg_001936	EVM0019719.1
OG0012210	KUTeg_001928	EVM0012088.1
OG0012211	KUTeg_001929	EVM0003386.1
OG0012212	KUTeg_002453	EVM0003406.1
OG0012213	KUTeg_001394	EVM0008490.1
OG0012214	KUTeg_001389	EVM0000211.1
OG0012215	KUTeg_001390	EVM0012969.1
OG0012216	KUTeg_001396	EVM0008853.1
OG0012217	KUTeg_001363	EVM0003428.1
OG0012218	KUTeg_001541	EVM0001511.1
OG0012219	KUTeg_001992	EVM0008482.1
OG0012220	KUTeg_001346	EVM0007040.1
OG0012222	KUTeg_002309	EVM0016162.1
OG0012223	KUTeg_001654	EVM0014226.1
OG0012224	KUTeg_002041	EVM0023872.1
OG0012225	KUTeg_002047	EVM0011602.1
OG0012226	KUTeg_002046	EVM0008341.1
OG0012227	KUTeg_002045	EVM0020318.1
OG0012228	KUTeg_002044	EVM0018781.1
OG0012230	KUTeg_001525	EVM0017672.1
OG0012231	KUTeg_001527	EVM0000172.1
OG0012233	KUTeg_002482	EVM0005231.1
OG0012234	KUTeg_002199	EVM0008787.1
OG0012235	KUTeg_002196	EVM0004495.1
OG0012236	KUTeg_001692	EVM0017924.1
OG0012237	KUTeg_002323	EVM0017713.1
OG0012238	KUTeg_002322	EVM0022987.1
OG0012239	KUTeg_001455	EVM0012983.1
OG0012241	KUTeg_001459	EVM0019811.1
OG0012242	KUTeg_001458	EVM0017734.1
OG0012243	KUTeg_002662	EVM0001832.1
OG0012244	KUTeg_002058	EVM0011111.1
OG0012245	KUTeg_002059	EVM0006777.1
OG0012246	KUTeg_002400	EVM0019301.1
OG0012247	KUTeg_002062	EVM0023351.1
OG0012248	KUTeg_001779	EVM0001783.1
OG0012250	KUTeg_002612	EVM0014547.1
OG0012251	KUTeg_002611	EVM0021706.1
OG0012252	KUTeg_002610	EVM0018070.1
OG0012253	KUTeg_002083	EVM0008634.1
OG0012254	KUTeg_002607	EVM0005126.1
OG0012255	KUTeg_001377	EVM0013675.1
OG0012256	KUTeg_002608	EVM0014045.1
OG0012257	KUTeg_002473	EVM0006359.1
OG0012258	KUTeg_002119	EVM0019499.1
OG0012259	KUTeg_002118	EVM0006484.1
OG0012260	KUTeg_002687	EVM0006261.1
OG0012261	KUTeg_002685	EVM0003338.1
OG0012262	KUTeg_002683	EVM0005620.1
OG0012263	KUTeg_001538	EVM0006441.1
OG0012264	KUTeg_001539	EVM0003471.1
OG0012265	KUTeg_001536	EVM0012067.1
OG0012266	KUTeg_001534	EVM0021755.1
OG0012267	KUTeg_002581	EVM0009593.1
OG0012268	KUTeg_002665	EVM0023723.1
OG0012269	KUTeg_002385	EVM0023739.1
OG0012270	KUTeg_004408	EVM0002284.1
OG0012271	KUTeg_001330	EVM0014736.1
OG0012272	KUTeg_002700	EVM0010666.1
OG0012273	KUTeg_002706	EVM0006725.1
OG0012274	KUTeg_002705	EVM0022951.1
OG0012275	KUTeg_002689	EVM0016420.1
OG0012276	KUTeg_002580	EVM0017018.1
OG0012277	KUTeg_014654	EVM0001476.1
OG0012278	KUTeg_002406	EVM0018608.2
OG0012279	KUTeg_002404	EVM0007136.1
OG0012280	KUTeg_002405	EVM0004090.1
OG0012282	KUTeg_001555	EVM0000513.1
OG0012283	KUTeg_002051	EVM0013235.1
OG0012284	KUTeg_002535	EVM0013054.1
OG0012285	KUTeg_001350	EVM0020456.1
OG0012286	KUTeg_001349	EVM0021259.1
OG0012287	KUTeg_001859	EVM0003426.1
OG0012288	KUTeg_001860	EVM0023492.1
OG0012289	KUTeg_001422	EVM0006352.1
OG0012290	KUTeg_011505	EVM0013835.1
OG0012291	KUTeg_001447	EVM0020854.1
OG0012292	KUTeg_001440	EVM0021184.2
OG0012294	KUTeg_002238	EVM0008850.1
OG0012295	KUTeg_001816	EVM0004723.1
OG0012296	KUTeg_002331	EVM0003515.1
OG0012297	KUTeg_001824	EVM0001567.1
OG0012298	KUTeg_002131	EVM0011053.1
OG0012299	KUTeg_001423	EVM0005254.1
OG0012300	KUTeg_001424	EVM0005493.1
OG0012301	KUTeg_001985	EVM0014348.1
OG0012302	KUTeg_002433	EVM0003153.1
OG0012303	KUTeg_002432	EVM0022849.1
OG0012305	KUTeg_002431	EVM0019324.1
OG0012306	KUTeg_002342	EVM0022486.1
OG0012307	KUTeg_001838	EVM0001802.1
OG0012311	KUTeg_001533	EVM0009152.1
OG0012312	KUTeg_001532	EVM0000388.1
OG0012314	KUTeg_002177	EVM0016675.1
OG0012315	KUTeg_002176	EVM0008778.1
OG0012316	KUTeg_002574	EVM0001282.1
OG0012317	KUTeg_002576	EVM0018304.1
OG0012318	KUTeg_002197	EVM0003591.1
OG0012320	KUTeg_001365	EVM0010582.1
OG0012321	KUTeg_002218	EVM0023379.1
OG0012322	KUTeg_002401	EVM0004446.1
OG0012323	KUTeg_001430	EVM0000301.1
OG0012324	KUTeg_001782	EVM0012241.1
OG0012325	KUTeg_001437	EVM0020647.1
OG0012326	KUTeg_001438	EVM0023264.1
OG0012327	KUTeg_001700	EVM0018071.1
OG0012328	KUTeg_001702	EVM0010106.1
OG0012329	KUTeg_001785	EVM0009095.1
OG0012330	KUTeg_002294	EVM0005298.1
OG0012331	KUTeg_001925	EVM0019274.1
OG0012332	KUTeg_002443	EVM0015102.1
OG0012333	KUTeg_002341	EVM0009187.1
OG0012334	KUTeg_001687	EVM0020428.1
OG0012335	KUTeg_001924	EVM0023471.1
OG0012336	KUTeg_001927	EVM0010233.1
OG0012337	KUTeg_001378	EVM0005287.1
OG0012338	KUTeg_001586	EVM0021050.1
OG0012339	KUTeg_002293	EVM0018960.1
OG0012342	KUTeg_002314	EVM0017410.1
OG0012343	KUTeg_001805	EVM0014033.1
OG0012344	KUTeg_001810	EVM0010858.1
OG0012345	KUTeg_001429	EVM0010675.1
OG0012346	KUTeg_001436	EVM0000262.1
OG0012347	KUTeg_001761	EVM0019652.1
OG0012348	KUTeg_001762	EVM0000251.1
OG0012349	KUTeg_001765	EVM0009937.1
OG0012350	KUTeg_002649	EVM0007100.1
OG0012351	KUTeg_002217	EVM0024041.1
OG0012352	KUTeg_001432	EVM0005886.1
OG0012353	KUTeg_002446	EVM0018063.1
OG0012354	KUTeg_002328	EVM0021852.1
OG0012355	KUTeg_002329	EVM0022497.1
OG0012356	KUTeg_001819	EVM0015471.1
OG0012357	KUTeg_002438	EVM0002560.1
OG0012358	KUTeg_015695	EVM0000872.1
OG0012359	KUTeg_001359	EVM0022282.1
OG0012360	KUTeg_001364	EVM0022878.1
OG0012361	KUTeg_001488	EVM0009789.1
OG0012362	KUTeg_002268	EVM0023160.1
OG0012364	KUTeg_002135	EVM0003910.1
OG0012365	KUTeg_002602	EVM0007726.1
OG0012366	KUTeg_002029	EVM0000337.1
OG0012367	KUTeg_002298	EVM0023304.1
OG0012368	KUTeg_002295	EVM0012084.1
OG0012369	KUTeg_001353	EVM0020766.1
OG0012370	KUTeg_002194	EVM0024008.1
OG0012371	KUTeg_002012	EVM0010531.1
OG0012372	KUTeg_001399	EVM0008167.1
OG0012374	KUTeg_001407	EVM0006664.1
OG0012375	KUTeg_001401	EVM0021294.1
OG0012376	KUTeg_001584	EVM0009878.1
OG0012377	KUTeg_002316	EVM0013280.1
OG0012378	KUTeg_002319	EVM0010130.1
OG0012379	KUTeg_002126	EVM0003463.1
OG0012380	KUTeg_002128	EVM0004361.1
OG0012381	KUTeg_013407	EVM0023195.1
OG0012382	KUTeg_001729	EVM0006005.1
OG0012383	KUTeg_001736	EVM0010014.1
OG0012384	KUTeg_001344	EVM0016302.1
OG0012385	KUTeg_002466	EVM0021615.1
OG0012386	KUTeg_001579	EVM0017126.1
OG0012387	KUTeg_001582	EVM0014635.1
OG0012388	KUTeg_001580	EVM0018916.1
OG0012390	KUTeg_001904	EVM0022499.1
OG0012391	KUTeg_001899	EVM0005369.1
OG0012393	KUTeg_017328	EVM0009029.1
OG0012394	KUTeg_001725	EVM0001460.1
OG0012395	KUTeg_020226	EVM0007067.1
OG0012396	KUTeg_001930	EVM0005997.1
OG0012399	KUTeg_001520	EVM0005716.1
OG0012401	KUTeg_015937	EVM0004499.1
OG0012402	KUTeg_018228	EVM0023456.1
OG0012404	KUTeg_007012	EVM0008607.1
OG0012405	KUTeg_003524	EVM0002738.1
OG0012410	KUTeg_007011	EVM0015248.1
OG0012412	KUTeg_023715	EVM0019189.1
OG0012416	KUTeg_018322	EVM0022207.1
OG0012417	KUTeg_023716	EVM0000887.1
OG0012418	KUTeg_022680	EVM0000141.1
OG0012419	KUTeg_023722	EVM0001056.1
OG0012420	KUTeg_023723	EVM0003954.1
OG0012421	KUTeg_023718	EVM0009541.1
OG0012422	KUTeg_023593	EVM0013388.1
OG0012423	KUTeg_023594	EVM0005687.1
OG0012424	KUTeg_023275	EVM0021357.1
OG0012426	KUTeg_023514	EVM0003238.1
OG0012427	KUTeg_023515	EVM0004212.1
OG0012428	KUTeg_023289	EVM0006538.1
OG0012429	KUTeg_023287	EVM0012215.1
OG0012430	KUTeg_023286	EVM0023232.1
OG0012431	KUTeg_023285	EVM0010228.1
OG0012432	KUTeg_022809	EVM0021764.1
OG0012433	KUTeg_022808	EVM0016298.1
OG0012434	KUTeg_023864	EVM0023866.1
OG0012435	KUTeg_000839	EVM0003947.1
OG0012436	KUTeg_022753	EVM0006170.1
OG0012437	KUTeg_023761	EVM0005255.1
OG0012438	KUTeg_023071	EVM0019878.1
OG0012439	KUTeg_023473	EVM0022626.1
OG0012440	KUTeg_023065	EVM0005703.1
OG0012441	KUTeg_023552	EVM0012303.1
OG0012442	KUTeg_023546	EVM0015748.1
OG0012443	KUTeg_023547	EVM0010111.1
OG0012444	KUTeg_023190	EVM0007974.1
OG0012445	KUTeg_023191	EVM0010428.1
OG0012446	KUTeg_023046	EVM0010548.1
OG0012447	KUTeg_014576	EVM0014560.1
OG0012448	KUTeg_022979	EVM0019308.1
OG0012449	KUTeg_023416	EVM0008487.1
OG0012450	KUTeg_023807	EVM0007962.1
OG0012451	KUTeg_023093	EVM0009392.1
OG0012452	KUTeg_023030	EVM0016707.1
OG0012453	KUTeg_022843	EVM0021418.1
OG0012454	KUTeg_022844	EVM0019847.1
OG0012455	KUTeg_022845	EVM0024004.1
OG0012456	KUTeg_023843	EVM0016670.1
OG0012457	KUTeg_023844	EVM0021797.1
OG0012459	KUTeg_023845	EVM0018033.1
OG0012461	KUTeg_022959	EVM0009942.1
OG0012462	KUTeg_023303	EVM0007650.1
OG0012463	KUTeg_023301	EVM0023338.1
OG0012464	KUTeg_023205	EVM0009523.1
OG0012465	KUTeg_023202	EVM0006739.1
OG0012466	KUTeg_023203	EVM0015532.1
OG0012467	KUTeg_023201	EVM0019005.1
OG0012468	KUTeg_023623	EVM0013784.1
OG0012469	KUTeg_022967	EVM0007073.1
OG0012470	KUTeg_023360	EVM0022717.1
OG0012471	KUTeg_023132	EVM0000833.6
OG0012473	KUTeg_023003	EVM0000888.1
OG0012474	KUTeg_023000	EVM0011897.2
OG0012475	KUTeg_023307	EVM0001363.1
OG0012476	KUTeg_023310	EVM0009389.1
OG0012477	KUTeg_023309	EVM0014261.1
OG0012478	KUTeg_023311	EVM0021743.1
OG0012479	KUTeg_023835	EVM0003254.1
OG0012481	KUTeg_023318	EVM0005082.1
OG0012482	KUTeg_023319	EVM0002584.1
OG0012483	KUTeg_023320	EVM0019933.1
OG0012484	KUTeg_023321	EVM0015888.1
OG0012486	KUTeg_023322	EVM0008377.1
OG0012487	KUTeg_023212	EVM0017646.1
OG0012489	KUTeg_023291	EVM0023755.1
OG0012490	KUTeg_000953	EVM0004804.1
OG0012491	KUTeg_000952	EVM0011171.1
OG0012492	KUTeg_023293	EVM0009140.1
OG0012493	KUTeg_023292	EVM0007811.1
OG0012494	KUTeg_002860	EVM0021242.1
OG0012495	KUTeg_022961	EVM0004262.1
OG0012497	KUTeg_022743	EVM0013685.1
OG0012498	KUTeg_022739	EVM0005545.1
OG0012499	KUTeg_022737	EVM0007506.1
OG0012500	KUTeg_022621	EVM0010533.1
OG0012501	KUTeg_023601	EVM0021650.1
OG0012502	KUTeg_023600	EVM0016694.1
OG0012503	KUTeg_023281	EVM0017027.1
OG0012504	KUTeg_023425	EVM0018672.1
OG0012505	KUTeg_022651	EVM0021629.1
OG0012507	KUTeg_023265	EVM0011578.1
OG0012508	KUTeg_023872	EVM0001359.1
OG0012509	KUTeg_022681	EVM0021296.1
OG0012510	KUTeg_023878	EVM0018899.1
OG0012511	KUTeg_011471	EVM0023839.1
OG0012512	KUTeg_023708	EVM0003327.1
OG0012513	KUTeg_023454	EVM0023649.1
OG0012514	KUTeg_023407	EVM0021767.1
OG0012515	KUTeg_022872	EVM0016201.1
OG0012517	KUTeg_010404	EVM0016316.1
OG0012518	KUTeg_023533	EVM0011449.1
OG0012519	KUTeg_023532	EVM0016858.1
OG0012520	KUTeg_022784	EVM0003719.1
OG0012521	KUTeg_022783	EVM0022347.1
OG0012522	KUTeg_023020	EVM0010889.1
OG0012523	KUTeg_023021	EVM0005646.1
OG0012524	KUTeg_023665	EVM0003076.1
OG0012525	KUTeg_023057	EVM0000510.1
OG0012526	KUTeg_023058	EVM0022909.1
OG0012527	KUTeg_023059	EVM0021765.1
OG0012528	KUTeg_023060	EVM0023358.1
OG0012529	KUTeg_023744	EVM0005621.1
OG0012530	KUTeg_023567	EVM0003174.1
OG0012531	KUTeg_022983	EVM0017639.1
OG0012532	KUTeg_023328	EVM0018986.1
OG0012535	KUTeg_022631	EVM0002285.1
OG0012536	KUTeg_022632	EVM0005083.1
OG0012537	KUTeg_022633	EVM0013545.1
OG0012538	KUTeg_022626	EVM0000343.1
OG0012539	KUTeg_022628	EVM0007493.1
OG0012540	KUTeg_022885	EVM0001374.1
OG0012541	KUTeg_022887	EVM0013159.1
OG0012542	KUTeg_022884	EVM0020410.1
OG0012543	KUTeg_023711	EVM0010419.1
OG0012544	KUTeg_023712	EVM0017711.1
OG0012546	KUTeg_023242	EVM0003861.1
OG0012547	KUTeg_023241	EVM0020754.1
OG0012548	KUTeg_023367	EVM0017358.1
OG0012549	KUTeg_022911	EVM0000294.1
OG0012550	KUTeg_022909	EVM0021759.1
OG0012551	KUTeg_022766	EVM0007757.1
OG0012553	KUTeg_022745	EVM0021898.1
OG0012556	KUTeg_023029	EVM0005849.1
OG0012557	KUTeg_023719	EVM0000192.1
OG0012558	KUTeg_022689	EVM0003116.2
OG0012559	KUTeg_022640	EVM0017875.1
OG0012561	KUTeg_023699	EVM0014893.1
OG0012562	KUTeg_023701	EVM0000954.1
OG0012563	KUTeg_023702	EVM0010492.1
OG0012564	KUTeg_023695	EVM0017093.1
OG0012565	KUTeg_023697	EVM0006947.1
OG0012566	KUTeg_023703	EVM0012146.1
OG0012568	KUTeg_023072	EVM0003629.1
OG0012569	KUTeg_023194	EVM0007489.1
OG0012570	KUTeg_023551	EVM0006704.1
OG0012571	KUTeg_023819	EVM0016821.1
OG0012572	KUTeg_022708	EVM0014707.1
OG0012573	KUTeg_022706	EVM0022338.1
OG0012574	KUTeg_022705	EVM0001700.1
OG0012575	KUTeg_022700	EVM0012689.1
OG0012576	KUTeg_023012	EVM0011174.1
OG0012577	KUTeg_023055	EVM0005245.1
OG0012578	KUTeg_022765	EVM0009578.1
OG0012579	KUTeg_022756	EVM0013861.2
OG0012580	KUTeg_023014	EVM0018623.1
OG0012581	KUTeg_023797	EVM0021354.2
OG0012582	KUTeg_022841	EVM0000795.1
OG0012583	KUTeg_022840	EVM0018696.1
OG0012584	KUTeg_022839	EVM0007527.1
OG0012585	KUTeg_023692	EVM0014945.1
OG0012586	KUTeg_023691	EVM0005689.1
OG0012587	KUTeg_022903	EVM0006716.1
OG0012588	KUTeg_023452	EVM0000421.1
OG0012589	KUTeg_023451	EVM0020966.1
OG0012590	KUTeg_022642	EVM0015442.1
OG0012591	KUTeg_022644	EVM0005516.1
OG0012592	KUTeg_022646	EVM0013037.2
OG0012595	KUTeg_006006	EVM0013168.1
OG0012597	KUTeg_023390	EVM0010174.1
OG0012598	KUTeg_022943	EVM0022329.1
OG0012599	KUTeg_001061	EVM0010553.1
OG0012600	KUTeg_022925	EVM0021375.1
OG0012601	KUTeg_008096	EVM0011381.1
OG0012603	KUTeg_022785	EVM0011051.1
OG0012604	KUTeg_022787	EVM0021659.1
OG0012605	KUTeg_022781	EVM0005140.1
OG0012606	KUTeg_023394	EVM0005571.1
OG0012607	KUTeg_023120	EVM0008920.1
OG0012608	KUTeg_023499	EVM0015128.1
OG0012609	KUTeg_022698	EVM0006201.1
OG0012610	KUTeg_023670	EVM0003967.1
OG0012611	KUTeg_023463	EVM0015539.1
OG0012612	KUTeg_023462	EVM0012786.1
OG0012613	KUTeg_022904	EVM0006453.1
OG0012614	KUTeg_022898	EVM0008466.1
OG0012615	KUTeg_023339	EVM0023633.1
OG0012616	KUTeg_023337	EVM0002345.1
OG0012617	KUTeg_022636	EVM0005360.1
OG0012618	KUTeg_023808	EVM0003465.1
OG0012621	KUTeg_023609	EVM0022153.1
OG0012622	KUTeg_023577	EVM0003134.1
OG0012623	KUTeg_023640	EVM0009525.1
OG0012624	KUTeg_023787	EVM0000764.1
OG0012625	KUTeg_023376	EVM0023561.1
OG0012626	KUTeg_023380	EVM0014722.1
OG0012627	KUTeg_023220	EVM0014206.1
OG0012628	KUTeg_023252	EVM0012970.1
OG0012629	KUTeg_023253	EVM0003790.1
OG0012630	KUTeg_023559	EVM0015720.1
OG0012631	KUTeg_023527	EVM0003393.1
OG0012632	KUTeg_022815	EVM0016319.1
OG0012633	KUTeg_022814	EVM0007118.1
OG0012634	KUTeg_023731	EVM0011355.1
OG0012635	KUTeg_023085	EVM0006657.1
OG0012636	KUTeg_023086	EVM0021337.1
OG0012637	KUTeg_023614	EVM0010473.1
OG0012638	KUTeg_023613	EVM0000562.1
OG0012639	KUTeg_023555	EVM0017181.1
OG0012640	KUTeg_023624	EVM0002928.2
OG0012641	KUTeg_023625	EVM0017351.1
OG0012642	KUTeg_022725	EVM0005518.1
OG0012643	KUTeg_023690	EVM0022266.1
OG0012644	KUTeg_023885	EVM0015935.1
OG0012645	KUTeg_023886	EVM0016254.1
OG0012646	KUTeg_023888	EVM0019578.1
OG0012647	KUTeg_023495	EVM0022369.1
OG0012648	KUTeg_023496	EVM0013655.1
OG0012649	KUTeg_023497	EVM0003786.1
OG0012650	KUTeg_023492	EVM0022873.1
OG0012651	KUTeg_023099	EVM0020679.1
OG0012652	KUTeg_022991	EVM0019586.1
OG0012653	KUTeg_023096	EVM0002903.1
OG0012654	KUTeg_023097	EVM0014434.1
OG0012655	KUTeg_023094	EVM0015234.1
OG0012656	KUTeg_022625	EVM0006818.1
OG0012657	KUTeg_022624	EVM0010003.1
OG0012659	KUTeg_022807	EVM0005320.1
OG0012661	KUTeg_022804	EVM0020874.1
OG0012662	KUTeg_023244	EVM0006387.1
OG0012664	KUTeg_005872	EVM0016321.1
OG0012666	KUTeg_023618	EVM0011584.1
OG0012667	KUTeg_023617	EVM0020398.3
OG0012668	KUTeg_023622	EVM0022931.1
OG0012669	KUTeg_023421	EVM0021748.1
OG0012670	KUTeg_023050	EVM0014399.1
OG0012671	KUTeg_023729	EVM0015113.1
OG0012672	KUTeg_023730	EVM0021867.1
OG0012673	KUTeg_023727	EVM0001296.1
OG0012674	KUTeg_023354	EVM0001326.1
OG0012675	KUTeg_023157	EVM0000143.1
OG0012676	KUTeg_023790	EVM0020992.1
OG0012677	KUTeg_023341	EVM0017664.1
OG0012678	KUTeg_022866	EVM0007240.1
OG0012679	KUTeg_022867	EVM0003943.1
OG0012681	KUTeg_023223	EVM0003203.1
OG0012682	KUTeg_022895	EVM0021513.1
OG0012683	KUTeg_023141	EVM0003703.1
OG0012684	KUTeg_023140	EVM0003562.1
OG0012685	KUTeg_023143	EVM0023602.1
OG0012686	KUTeg_023145	EVM0018555.1
OG0012687	KUTeg_023144	EVM0015597.1
OG0012688	KUTeg_023401	EVM0005625.1
OG0012689	KUTeg_023233	EVM0003103.1
OG0012690	KUTeg_022771	EVM0014173.1
OG0012691	KUTeg_023472	EVM0023122.1
OG0012692	KUTeg_023111	EVM0018243.1
OG0012693	KUTeg_022879	EVM0002464.1
OG0012694	KUTeg_022871	EVM0005607.1
OG0012696	KUTeg_022865	EVM0023713.1
OG0012697	KUTeg_023403	EVM0021169.1
OG0012698	KUTeg_023488	EVM0004110.1
OG0012699	KUTeg_023487	EVM0004891.1
OG0012700	KUTeg_023485	EVM0008200.1
OG0012701	KUTeg_023484	EVM0020861.1
OG0012702	KUTeg_022769	EVM0011120.1
OG0012703	KUTeg_023663	EVM0011346.1
OG0012704	KUTeg_022780	EVM0020270.1
OG0012705	KUTeg_023660	EVM0021083.1
OG0012706	KUTeg_023199	EVM0017342.1
OG0012707	KUTeg_023386	EVM0009449.1
OG0012708	KUTeg_023383	EVM0004729.2
OG0012709	KUTeg_023382	EVM0021078.1
OG0012710	KUTeg_023469	EVM0012909.1
OG0012711	KUTeg_023468	EVM0007908.1
OG0012712	KUTeg_020876	EVM0013849.1
OG0012713	KUTeg_023084	EVM0018511.1
OG0012714	KUTeg_023083	EVM0014366.1
OG0012715	KUTeg_023092	EVM0019125.1
OG0012716	KUTeg_023091	EVM0022683.1
OG0012717	KUTeg_022854	EVM0017963.1
OG0012718	KUTeg_023768	EVM0003275.1
OG0012719	KUTeg_023370	EVM0010128.1
OG0012720	KUTeg_022927	EVM0018081.1
OG0012721	KUTeg_023645	EVM0006171.1
OG0012722	KUTeg_023652	EVM0002186.1
OG0012723	KUTeg_023653	EVM0010978.1
OG0012724	KUTeg_007408	EVM0020887.1
OG0012725	KUTeg_022734	EVM0000080.1
OG0012726	KUTeg_023249	EVM0014043.1
OG0012727	KUTeg_023350	EVM0013890.1
OG0012728	KUTeg_023346	EVM0009515.1
OG0012729	KUTeg_023103	EVM0004917.1
OG0012730	KUTeg_023101	EVM0000748.1
OG0012731	KUTeg_023126	EVM0023018.1
OG0012732	KUTeg_023125	EVM0003851.1
OG0012733	KUTeg_023121	EVM0023578.1
OG0012735	KUTeg_023213	EVM0023947.1
OG0012736	KUTeg_023216	EVM0014232.1
OG0012737	KUTeg_023217	EVM0010887.1
OG0012738	KUTeg_023154	EVM0006936.1
OG0012739	KUTeg_023153	EVM0018733.1
OG0012740	KUTeg_023477	EVM0019978.1
OG0012741	KUTeg_023476	EVM0006239.1
OG0012742	KUTeg_022990	EVM0013197.1
OG0012743	KUTeg_022989	EVM0002902.1
OG0012744	KUTeg_023479	EVM0015321.1
OG0012745	KUTeg_022987	EVM0017590.1
OG0012747	KUTeg_022728	EVM0023300.1
OG0012748	KUTeg_022732	EVM0000265.1
OG0012750	KUTeg_023875	EVM0004668.1
OG0012751	KUTeg_023874	EVM0011068.1
OG0012752	KUTeg_023873	EVM0015563.1
OG0012753	KUTeg_023129	EVM0001907.1
OG0012754	KUTeg_023124	EVM0003671.1
OG0012755	KUTeg_023123	EVM0020769.1
OG0012756	KUTeg_023857	EVM0023709.1
OG0012757	KUTeg_023036	EVM0010546.1
OG0012758	KUTeg_023195	EVM0023670.1
OG0012759	KUTeg_022891	EVM0006015.1
OG0012760	KUTeg_022953	EVM0001295.1
OG0012761	KUTeg_022952	EVM0010324.1
OG0012762	KUTeg_023331	EVM0007644.1
OG0012763	KUTeg_022835	EVM0007542.1
OG0012764	KUTeg_022714	EVM0014443.1
OG0012765	KUTeg_023810	EVM0002906.1
OG0012766	KUTeg_023218	EVM0013974.1
OG0012767	KUTeg_022752	EVM0016939.1
OG0012768	KUTeg_022751	EVM0001539.1
OG0012769	KUTeg_022748	EVM0009038.1
OG0012770	KUTeg_007421	EVM0023927.1
OG0012771	KUTeg_007422	EVM0020210.1
OG0012772	KUTeg_007423	EVM0023422.1
OG0012774	KUTeg_007418	EVM0015496.1
OG0012775	KUTeg_007419	EVM0014628.1
OG0012776	KUTeg_007414	EVM0003475.1
OG0012777	KUTeg_007968	EVM0005994.1
OG0012778	KUTeg_007966	EVM0017809.1
OG0012779	KUTeg_007962	EVM0015240.1
OG0012780	KUTeg_007961	EVM0023077.1
OG0012783	KUTeg_006932	EVM0004266.1
OG0012784	KUTeg_006935	EVM0004854.1
OG0012786	KUTeg_006936	EVM0007144.1
OG0012787	KUTeg_007283	EVM0022412.1
OG0012788	KUTeg_006771	EVM0014049.1
OG0012789	KUTeg_007133	EVM0013120.1
OG0012790	KUTeg_007135	EVM0020269.1
OG0012791	KUTeg_007841	EVM0023046.1
OG0012792	KUTeg_006785	EVM0011575.1
OG0012793	KUTeg_006786	EVM0005963.1
OG0012794	KUTeg_007188	EVM0009926.1
OG0012795	KUTeg_007190	EVM0018016.1
OG0012796	KUTeg_007475	EVM0020670.1
OG0012797	KUTeg_007466	EVM0007461.1
OG0012798	KUTeg_007467	EVM0006067.1
OG0012799	KUTeg_010140	EVM0009438.1
OG0012801	KUTeg_007124	EVM0008494.1
OG0012802	KUTeg_007505	EVM0022692.1
OG0012803	KUTeg_006915	EVM0003986.1
OG0012804	KUTeg_006939	EVM0019656.1
OG0012805	KUTeg_006938	EVM0000304.1
OG0012806	KUTeg_006772	EVM0019814.1
OG0012807	KUTeg_007121	EVM0018897.1
OG0012808	KUTeg_007136	EVM0007858.1
OG0012809	KUTeg_007137	EVM0004099.1
OG0012810	KUTeg_007139	EVM0021347.1
OG0012811	KUTeg_007667	EVM0020813.1
OG0012812	KUTeg_007674	EVM0008921.1
OG0012813	KUTeg_007673	EVM0010751.1
OG0012814	KUTeg_007243	EVM0006996.1
OG0012816	KUTeg_007044	EVM0014882.1
OG0012817	KUTeg_007047	EVM0023992.1
OG0012818	KUTeg_007046	EVM0016680.1
OG0012819	KUTeg_007433	EVM0015092.1
OG0012820	KUTeg_007458	EVM0004827.1
OG0012821	KUTeg_007009	EVM0017717.1
OG0012822	KUTeg_007191	EVM0023031.1
OG0012824	KUTeg_007863	EVM0021433.2
OG0012825	KUTeg_007027	EVM0023168.1
OG0012826	KUTeg_022494	EVM0014315.1
OG0012827	KUTeg_022491	EVM0017072.1
OG0012828	KUTeg_006753	EVM0020357.1
