Orthogroup	Tgra	Azeb
OG0011059	KUTeg_013997	mikado.HiC_scaffold_16.0G1691.1
OG0011060	KUTeg_013998	mikado.HiC_scaffold_16.0G1692.1
OG0011061	KUTeg_012989	mikado.HiC_scaffold_16.0G1694.1
OG0011062	KUTeg_013085	mikado.HiC_scaffold_16.0G1701.1
OG0011063	KUTeg_013088	mikado.HiC_scaffold_16.0G1702.1
OG0011064	KUTeg_013087	mikado.HiC_scaffold_16.0G1705.1
OG0011065	KUTeg_013266	mikado.HiC_scaffold_16.0G1707.1
OG0011066	KUTeg_013267	mikado.HiC_scaffold_16.0G1708.1
OG0011067	KUTeg_013258	mikado.HiC_scaffold_16.0G1712.1
OG0011068	KUTeg_013821	mikado.HiC_scaffold_16.0G1720.1
OG0011069	KUTeg_013819	mikado.HiC_scaffold_16.0G1722.1
OG0011070	KUTeg_013818	mikado.HiC_scaffold_16.0G1723.1
OG0011071	KUTeg_013909	mikado.HiC_scaffold_16.0G1732.1
OG0011072	KUTeg_014303	mikado.HiC_scaffold_16.0G1733.1
OG0011073	KUTeg_013675	mikado.HiC_scaffold_16.0G1737.1
OG0011074	KUTeg_013674	mikado.HiC_scaffold_16.0G1741.1
OG0011075	KUTeg_012909	mikado.HiC_scaffold_16.0G1747.1
OG0011076	KUTeg_012911	mikado.HiC_scaffold_16.0G1749.1
OG0011077	KUTeg_013122	mikado.HiC_scaffold_16.0G1753.1
OG0011078	KUTeg_013123	mikado.HiC_scaffold_16.0G1754.1
OG0011079	KUTeg_014257	mikado.HiC_scaffold_16.0G1759.1
OG0011080	KUTeg_001253	mikado.HiC_scaffold_16.0G1761.1
OG0011081	KUTeg_014314	mikado.HiC_scaffold_16.0G1767.1
OG0011082	KUTeg_013673	mikado.HiC_scaffold_16.0G1771.1
OG0011084	KUTeg_013688	mikado.HiC_scaffold_16.0G1777.1
OG0011085	KUTeg_013083	mikado.HiC_scaffold_16.0G1778.1
OG0011086	KUTeg_013902	mikado.HiC_scaffold_16.0G1779.1
OG0011087	KUTeg_005138	mikado.HiC_scaffold_16.0G1780.1
OG0011088	KUTeg_013904	mikado.HiC_scaffold_16.0G1781.1
OG0011089	KUTeg_013907	mikado.HiC_scaffold_16.0G1782.1
OG0011090	KUTeg_014347	mikado.HiC_scaffold_16.0G1791.1
OG0011091	KUTeg_014348	mikado.HiC_scaffold_16.0G1792.1
OG0011092	KUTeg_014349	mikado.HiC_scaffold_16.0G1793.1
OG0011093	KUTeg_013844	mikado.HiC_scaffold_16.0G1794.1
OG0011094	KUTeg_014345	mikado.HiC_scaffold_16.0G1797.1
OG0011095	KUTeg_013756	mikado.HiC_scaffold_16.0G1798.1
OG0011096	KUTeg_013758	mikado.HiC_scaffold_16.0G1801.1
OG0011097	KUTeg_013751	mikado.HiC_scaffold_16.0G1802.1
OG0011098	KUTeg_013173	mikado.HiC_scaffold_16.0G1803.1
OG0011099	KUTeg_013192, KUTeg_013196	mikado.HiC_scaffold_16.0G1809.1
OG0011100	KUTeg_013190, KUTeg_013194	mikado.HiC_scaffold_16.0G1810.1
OG0011101	KUTeg_013191	mikado.HiC_scaffold_16.0G1811.1
OG0011102	KUTeg_014330	mikado.HiC_scaffold_16.0G1814.1
OG0011103	KUTeg_014332	mikado.HiC_scaffold_16.0G1817.1
OG0011104	KUTeg_014333	mikado.HiC_scaffold_16.0G1819.1
OG0011105	KUTeg_014334	mikado.HiC_scaffold_16.0G1818.1
OG0011106	KUTeg_013337	mikado.HiC_scaffold_16.0G1821.1
OG0011107	KUTeg_013924	mikado.HiC_scaffold_16.0G1826.1
OG0011108	KUTeg_014367	mikado.HiC_scaffold_16.0G1827.1
OG0011109	KUTeg_013396	mikado.HiC_scaffold_16.0G1829.1
OG0011110	KUTeg_013096	mikado.HiC_scaffold_16.0G1831.1
OG0011111	KUTeg_013097	mikado.HiC_scaffold_16.0G1832.1
OG0011112	KUTeg_013091	mikado.HiC_scaffold_16.0G1837.1
OG0011113	KUTeg_014198	mikado.HiC_scaffold_16.0G1842.1
OG0011114	KUTeg_012938	mikado.HiC_scaffold_16.0G1843.1
OG0011115	KUTeg_013094	mikado.HiC_scaffold_16.0G1852.1
OG0011116	KUTeg_013629	mikado.HiC_scaffold_16.0G1859.1
OG0011117	KUTeg_008363	mikado.HiC_scaffold_17.0G14.1
OG0011118	KUTeg_005156	mikado.HiC_scaffold_17.0G23.1
OG0011120	KUTeg_008077	mikado.HiC_scaffold_17.0G32.1
OG0011121	KUTeg_008957	mikado.HiC_scaffold_17.0G39.1
OG0011122	KUTeg_008494	mikado.HiC_scaffold_17.0G44.1
OG0011123	KUTeg_008493	mikado.HiC_scaffold_17.0G45.1
OG0011124	KUTeg_008496	mikado.HiC_scaffold_17.0G47.1
OG0011125	KUTeg_021874, KUTeg_021877	mikado.HiC_scaffold_17.0G49.1
OG0011126	KUTeg_008907	mikado.HiC_scaffold_17.0G55.1
OG0011127	KUTeg_008906	mikado.HiC_scaffold_17.0G56.1
OG0011128	KUTeg_008899	mikado.HiC_scaffold_17.0G58.1
OG0011129	KUTeg_008898	mikado.HiC_scaffold_17.0G59.1
OG0011130	KUTeg_008750	mikado.HiC_scaffold_17.0G523.1, mikado.HiC_scaffold_17.0G60.1
OG0011131	KUTeg_021029	mikado.HiC_scaffold_17.0G65.1
OG0011132	KUTeg_008609	mikado.HiC_scaffold_17.0G66.1
OG0011133	KUTeg_008613	mikado.HiC_scaffold_17.0G67.1
OG0011134	KUTeg_008826	mikado.HiC_scaffold_17.0G68.1
OG0011135	KUTeg_001358	mikado.HiC_scaffold_17.0G75.1
OG0011136	KUTeg_008561	mikado.HiC_scaffold_17.0G86.1
OG0011138	KUTeg_008311	mikado.HiC_scaffold_17.0G99.1
OG0011139	KUTeg_008310	mikado.HiC_scaffold_17.0G101.1
OG0011140	KUTeg_008101	mikado.HiC_scaffold_17.0G107.1
OG0011141	KUTeg_008911	mikado.HiC_scaffold_17.0G118.1
OG0011142	KUTeg_008431	mikado.HiC_scaffold_17.0G121.1
OG0011143	KUTeg_008693	mikado.HiC_scaffold_17.0G135.1
OG0011144	KUTeg_008734	mikado.HiC_scaffold_17.0G136.1
OG0011145	KUTeg_008732	mikado.HiC_scaffold_17.0G139.1
OG0011146	KUTeg_008389	mikado.HiC_scaffold_17.0G140.1
OG0011147	KUTeg_008324	mikado.HiC_scaffold_17.0G148.1
OG0011148	KUTeg_005455	mikado.HiC_scaffold_17.0G149.1
OG0011149	KUTeg_008741	mikado.HiC_scaffold_17.0G150.1
OG0011150	KUTeg_008482	mikado.HiC_scaffold_17.0G154.1
OG0011151	KUTeg_008831	mikado.HiC_scaffold_17.0G176.1
OG0011154	KUTeg_008347	mikado.HiC_scaffold_17.0G184.1
OG0011155	KUTeg_008346	mikado.HiC_scaffold_17.0G186.1
OG0011156	KUTeg_008345	mikado.HiC_scaffold_17.0G188.1
OG0011157	KUTeg_008344	mikado.HiC_scaffold_17.0G189.1
OG0011158	KUTeg_008342	mikado.HiC_scaffold_17.0G190.1
OG0011159	KUTeg_008341	mikado.HiC_scaffold_17.0G191.1
OG0011160	KUTeg_008340	mikado.HiC_scaffold_17.0G193.1
OG0011162	KUTeg_008793	mikado.HiC_scaffold_17.0G197.1
OG0011164	KUTeg_008564	mikado.HiC_scaffold_17.0G222.1
OG0011165	KUTeg_016343	mikado.HiC_scaffold_17.0G223.1
OG0011166	KUTeg_009163	mikado.HiC_scaffold_17.0G224.1
OG0011167	KUTeg_008708	mikado.HiC_scaffold_17.0G227.1
OG0011168	KUTeg_008392	mikado.HiC_scaffold_17.0G230.1
OG0011170	KUTeg_008720	mikado.HiC_scaffold_17.0G247.1
OG0011171	KUTeg_008717	mikado.HiC_scaffold_17.0G248.1
OG0011172	KUTeg_008664	mikado.HiC_scaffold_17.0G251.1
OG0011173	KUTeg_000670	mikado.HiC_scaffold_17.0G260.1
OG0011174	KUTeg_008382	mikado.HiC_scaffold_17.0G263.1
OG0011175	KUTeg_008067	mikado.HiC_scaffold_17.0G265.1
OG0011176	KUTeg_008594	mikado.HiC_scaffold_17.0G273.1
OG0011177	KUTeg_008961	mikado.HiC_scaffold_17.0G276.1
OG0011178	KUTeg_008962	mikado.HiC_scaffold_17.0G278.1
OG0011179	KUTeg_008963	mikado.HiC_scaffold_17.0G279.1
OG0011180	KUTeg_008939	mikado.HiC_scaffold_17.0G284.1
OG0011181	KUTeg_008938	mikado.HiC_scaffold_17.0G285.1
OG0011182	KUTeg_008945	mikado.HiC_scaffold_17.0G287.1
OG0011183	KUTeg_008692	mikado.HiC_scaffold_17.0G289.1
OG0011184	KUTeg_008697	mikado.HiC_scaffold_17.0G290.1
OG0011185	KUTeg_008154	mikado.HiC_scaffold_17.0G292.1
OG0011186	KUTeg_008554	mikado.HiC_scaffold_17.0G306.1
OG0011187	KUTeg_008109	mikado.HiC_scaffold_17.0G308.1
OG0011188	KUTeg_008746	mikado.HiC_scaffold_17.0G334.1
OG0011191	KUTeg_008881	mikado.HiC_scaffold_17.0G345.1
OG0011192	KUTeg_015294	mikado.HiC_scaffold_17.0G346.1
OG0011193	KUTeg_008273	mikado.HiC_scaffold_17.0G348.1
OG0011194	KUTeg_008227	mikado.HiC_scaffold_17.0G352.1
OG0011195	KUTeg_021616	mikado.HiC_scaffold_17.0G353.1
OG0011196	KUTeg_008806	mikado.HiC_scaffold_17.0G364.1
OG0011197	KUTeg_008644	mikado.HiC_scaffold_17.0G373.1
OG0011198	KUTeg_008643	mikado.HiC_scaffold_17.0G374.1
OG0011200	KUTeg_023938	mikado.HiC_scaffold_17.0G396.1
OG0011201	KUTeg_008944	mikado.HiC_scaffold_17.0G399.2
OG0011202	KUTeg_008882	mikado.HiC_scaffold_17.0G414.1
OG0011203	KUTeg_008832	mikado.HiC_scaffold_17.0G418.1
OG0011204	KUTeg_008360	mikado.HiC_scaffold_17.0G423.1
OG0011205	KUTeg_008638	mikado.HiC_scaffold_17.0G425.1
OG0011206	KUTeg_008636	mikado.HiC_scaffold_17.0G428.1
OG0011207	KUTeg_008763	mikado.HiC_scaffold_17.0G432.1
OG0011208	KUTeg_008752	mikado.HiC_scaffold_17.0G436.1
OG0011209	KUTeg_008714, KUTeg_008373	mikado.HiC_scaffold_17.0G458.1
OG0011210	KUTeg_008830	mikado.HiC_scaffold_17.0G472.1
OG0011211	KUTeg_008825	mikado.HiC_scaffold_17.0G473.1
OG0011212	KUTeg_008824	mikado.HiC_scaffold_17.0G474.1
OG0011213	KUTeg_008399	mikado.HiC_scaffold_17.0G480.1
OG0011214	KUTeg_008055	mikado.HiC_scaffold_17.0G483.1
OG0011215	KUTeg_008056	mikado.HiC_scaffold_17.0G484.1
OG0011216	KUTeg_008061	mikado.HiC_scaffold_17.0G485.1
OG0011217	KUTeg_015969	mikado.HiC_scaffold_17.0G497.1
OG0011218	KUTeg_008533	mikado.HiC_scaffold_17.0G502.1
OG0011219	KUTeg_008513	mikado.HiC_scaffold_17.0G511.1
OG0011220	KUTeg_008516	mikado.HiC_scaffold_17.0G514.1
OG0011221	KUTeg_008515	mikado.HiC_scaffold_17.0G513.1
OG0011222	KUTeg_008956	mikado.HiC_scaffold_17.0G526.1
OG0011223	KUTeg_008441	mikado.HiC_scaffold_17.0G527.1
OG0011224	KUTeg_008442	mikado.HiC_scaffold_17.0G528.1
OG0011225	KUTeg_008852, KUTeg_008855	mikado.HiC_scaffold_17.0G533.1
OG0011227	KUTeg_008783	mikado.HiC_scaffold_17.0G551.1
OG0011228	KUTeg_008413	mikado.HiC_scaffold_17.0G554.1
OG0011229	KUTeg_008408	mikado.HiC_scaffold_17.0G555.1
OG0011230	KUTeg_008520	mikado.HiC_scaffold_17.0G558.1
OG0011231	KUTeg_008132	mikado.HiC_scaffold_17.0G564.1
OG0011232	KUTeg_008131	mikado.HiC_scaffold_17.0G565.1
OG0011233	KUTeg_008219	mikado.HiC_scaffold_17.0G575.1
OG0011234	KUTeg_008627	mikado.HiC_scaffold_17.0G581.1
OG0011235	KUTeg_008240	mikado.HiC_scaffold_17.0G585.1
OG0011236	KUTeg_008234	mikado.HiC_scaffold_17.0G587.1
OG0011237	KUTeg_017113	mikado.HiC_scaffold_17.0G588.1, mikado.HiC_scaffold_18.0G581.1
OG0011238	KUTeg_008813	mikado.HiC_scaffold_17.0G589.1
OG0011239	KUTeg_008235	mikado.HiC_scaffold_17.0G592.1
OG0011240	KUTeg_008238	mikado.HiC_scaffold_17.0G593.1
OG0011241	KUTeg_008623	mikado.HiC_scaffold_17.0G598.1
OG0011242	KUTeg_008624	mikado.HiC_scaffold_17.0G599.1
OG0011243	KUTeg_008232	mikado.HiC_scaffold_17.0G601.1
OG0011244	KUTeg_008141	mikado.HiC_scaffold_17.0G602.1
OG0011245	KUTeg_008087	mikado.HiC_scaffold_17.0G604.1
OG0011246	KUTeg_008468	mikado.HiC_scaffold_17.0G605.1
OG0011247	KUTeg_008393	mikado.HiC_scaffold_17.0G612.1
OG0011248	KUTeg_008705	mikado.HiC_scaffold_17.0G614.1
OG0011249	KUTeg_008622	mikado.HiC_scaffold_17.0G616.1
OG0011250	KUTeg_008893	mikado.HiC_scaffold_17.0G621.1
OG0011251	KUTeg_008650, KUTeg_014521	mikado.HiC_scaffold_17.0G622.1
OG0011253	KUTeg_008356	mikado.HiC_scaffold_17.0G633.1
OG0011254	KUTeg_008700	mikado.HiC_scaffold_17.0G632.1
OG0011255	KUTeg_008699	mikado.HiC_scaffold_17.0G636.1
OG0011256	KUTeg_008771	mikado.HiC_scaffold_17.0G637.1
OG0011257	KUTeg_008769	mikado.HiC_scaffold_17.0G638.1
OG0011258	KUTeg_008795	mikado.HiC_scaffold_17.0G639.1
OG0011259	KUTeg_008525	mikado.HiC_scaffold_17.0G641.1
OG0011261	KUTeg_008197	mikado.HiC_scaffold_17.0G652.1
OG0011262	KUTeg_008444	mikado.HiC_scaffold_17.0G656.1
OG0011264	KUTeg_008162	mikado.HiC_scaffold_17.0G686.1
OG0011265	KUTeg_008328	mikado.HiC_scaffold_17.0G692.1
OG0011266	KUTeg_008670	mikado.HiC_scaffold_17.0G703.1, mikado.HiC_scaffold_17.0G704.1
OG0011267	KUTeg_008498	mikado.HiC_scaffold_17.0G707.1
OG0011269	KUTeg_008394	mikado.HiC_scaffold_17.0G714.1
OG0011270	KUTeg_008719	mikado.HiC_scaffold_17.0G719.1
OG0011271	KUTeg_008662	mikado.HiC_scaffold_17.0G722.1
OG0011272	KUTeg_014520, KUTeg_008656	mikado.HiC_scaffold_17.0G724.1
OG0011273	KUTeg_008621	mikado.HiC_scaffold_17.0G731.1
OG0011274	KUTeg_008100	mikado.HiC_scaffold_17.0G736.1
OG0011275	KUTeg_008099	mikado.HiC_scaffold_17.0G735.1
OG0011276	KUTeg_010366	mikado.HiC_scaffold_17.0G745.1
OG0011277	KUTeg_008478	mikado.HiC_scaffold_17.0G755.1
OG0011278	KUTeg_008479	mikado.HiC_scaffold_17.0G757.1
OG0011279	KUTeg_008477	mikado.HiC_scaffold_17.0G758.1
OG0011280	KUTeg_008580	mikado.HiC_scaffold_17.0G770.1
OG0011281	KUTeg_008953	mikado.HiC_scaffold_17.0G772.1
OG0011282	KUTeg_008731	mikado.HiC_scaffold_17.0G771.1
OG0011283	KUTeg_008190	mikado.HiC_scaffold_17.0G790.1
OG0011285	KUTeg_008689	mikado.HiC_scaffold_17.0G818.1
OG0011286	KUTeg_008688	mikado.HiC_scaffold_17.0G819.1
OG0011287	KUTeg_008695	mikado.HiC_scaffold_17.0G820.1
OG0011288	KUTeg_008115	mikado.HiC_scaffold_17.0G822.1
OG0011289	KUTeg_008395	mikado.HiC_scaffold_17.0G832.1
OG0011290	KUTeg_008785	mikado.HiC_scaffold_17.0G844.1, mikado.HiC_scaffold_17.0G838.1
OG0011291	KUTeg_008937	mikado.HiC_scaffold_17.0G849.2, mikado.HiC_scaffold_17.0G849.1
OG0011292	KUTeg_008931	mikado.HiC_scaffold_17.0G856.1
OG0011293	KUTeg_008932	mikado.HiC_scaffold_17.0G857.1
OG0011294	KUTeg_008084	mikado.HiC_scaffold_17.0G864.1
OG0011295	KUTeg_008081	mikado.HiC_scaffold_17.0G866.1
OG0011296	KUTeg_008080	mikado.HiC_scaffold_17.0G867.1
OG0011297	KUTeg_008827	mikado.HiC_scaffold_17.0G869.1
OG0011300	KUTeg_008243	mikado.HiC_scaffold_17.0G879.1
OG0011301	KUTeg_008569, KUTeg_008570	mikado.HiC_scaffold_17.0G897.1
OG0011302	KUTeg_008955	mikado.HiC_scaffold_17.0G898.1
OG0011303	KUTeg_008904	mikado.HiC_scaffold_17.0G899.1
OG0011304	KUTeg_008225	mikado.HiC_scaffold_17.0G900.1
OG0011306	KUTeg_008122	mikado.HiC_scaffold_17.0G910.1
OG0011307	KUTeg_008901	mikado.HiC_scaffold_17.0G914.1
OG0011308	KUTeg_008453	mikado.HiC_scaffold_17.0G915.1
OG0011309	KUTeg_008686	mikado.HiC_scaffold_17.0G919.1
OG0011310	KUTeg_008684	mikado.HiC_scaffold_17.0G921.1
OG0011311	KUTeg_008529	mikado.HiC_scaffold_17.0G923.1
OG0011312	KUTeg_008917	mikado.HiC_scaffold_17.0G925.1
OG0011313	KUTeg_008316	mikado.HiC_scaffold_17.0G926.1
OG0011314	KUTeg_008417	mikado.HiC_scaffold_17.0G928.1
OG0011315	KUTeg_008423	mikado.HiC_scaffold_17.0G929.1
OG0011316	KUTeg_008480	mikado.HiC_scaffold_17.0G932.1
OG0011317	KUTeg_008780	mikado.HiC_scaffold_17.0G933.1
OG0011318	KUTeg_008918	mikado.HiC_scaffold_17.0G936.1
OG0011319	KUTeg_008916	mikado.HiC_scaffold_17.0G942.1
OG0011320	KUTeg_010659	mikado.HiC_scaffold_17.0G944.1
OG0011321	KUTeg_008571	mikado.HiC_scaffold_17.0G955.1
OG0011322	KUTeg_008678	mikado.HiC_scaffold_17.0G962.1
OG0011324	KUTeg_008635	mikado.HiC_scaffold_17.0G967.1
OG0011325	KUTeg_002292	mikado.HiC_scaffold_17.0G969.1
OG0011326	KUTeg_008254	mikado.HiC_scaffold_17.0G977.1
OG0011327	KUTeg_008257	mikado.HiC_scaffold_17.0G978.1
OG0011328	KUTeg_008711	mikado.HiC_scaffold_17.0G980.1
OG0011329	KUTeg_017569, KUTeg_016959	mikado.HiC_scaffold_17.0G988.1
OG0011330	KUTeg_008114	mikado.HiC_scaffold_17.0G1005.1
OG0011331	KUTeg_008773	mikado.HiC_scaffold_17.0G1008.1
OG0011332	KUTeg_008776	mikado.HiC_scaffold_17.0G1009.1
OG0011333	KUTeg_002648	mikado.HiC_scaffold_17.0G1010.1
OG0011334	KUTeg_008632	mikado.HiC_scaffold_17.0G1011.1
OG0011335	KUTeg_008634	mikado.HiC_scaffold_17.0G1012.1
OG0011336	KUTeg_008629	mikado.HiC_scaffold_17.0G1013.1
OG0011337	KUTeg_008698	mikado.HiC_scaffold_17.0G1015.1
OG0011338	KUTeg_008213	mikado.HiC_scaffold_17.0G1019.1
OG0011339	KUTeg_020806	mikado.HiC_scaffold_17.0G1043.1
OG0011340	KUTeg_008171	mikado.HiC_scaffold_17.0G1045.1
OG0011341	KUTeg_008169	mikado.HiC_scaffold_17.0G1047.1
OG0011342	KUTeg_008176	mikado.HiC_scaffold_17.0G1048.1
OG0011343	KUTeg_008175	mikado.HiC_scaffold_17.0G1049.1
OG0011344	KUTeg_008174	mikado.HiC_scaffold_17.0G1050.1
OG0011345	KUTeg_008079	mikado.HiC_scaffold_17.0G1058.1
OG0011346	KUTeg_008606	mikado.HiC_scaffold_17.0G1072.1
OG0011347	KUTeg_008884	mikado.HiC_scaffold_17.0G1073.1
OG0011348	KUTeg_008886	mikado.HiC_scaffold_17.0G1074.1
OG0011349	KUTeg_008889	mikado.HiC_scaffold_17.0G1075.1
OG0011350	KUTeg_008722	mikado.HiC_scaffold_17.0G1082.1
OG0011351	KUTeg_008727	mikado.HiC_scaffold_17.0G1083.1
OG0011352	KUTeg_008245	mikado.HiC_scaffold_17.0G1084.1
OG0011353	KUTeg_008377, KUTeg_008250	mikado.HiC_scaffold_17.0G1086.1
OG0011354	KUTeg_008361	mikado.HiC_scaffold_17.0G1087.1, mikado.HiC_scaffold_17.0G1087.2
OG0011355	KUTeg_008873	mikado.HiC_scaffold_17.0G1092.1
OG0011357	KUTeg_008800	mikado.HiC_scaffold_17.0G1110.1
OG0011358	KUTeg_008091	mikado.HiC_scaffold_17.0G1111.1
OG0011359	KUTeg_008649	mikado.HiC_scaffold_17.0G1126.1
OG0011360	KUTeg_008651	mikado.HiC_scaffold_17.0G1127.1
OG0011361	KUTeg_006891	mikado.HiC_scaffold_17.0G1128.1
OG0011362	KUTeg_008653	mikado.HiC_scaffold_17.0G1129.1
OG0011363	KUTeg_008430	mikado.HiC_scaffold_17.0G1131.1
OG0011364	KUTeg_008426	mikado.HiC_scaffold_17.0G1132.1
OG0011365	KUTeg_008046	mikado.HiC_scaffold_17.0G1137.1
OG0011366	KUTeg_008043	mikado.HiC_scaffold_17.0G1143.1
OG0011367	KUTeg_008051	mikado.HiC_scaffold_17.0G1146.1
OG0011368	KUTeg_008603	mikado.HiC_scaffold_17.0G1147.1
OG0011369	KUTeg_008142	mikado.HiC_scaffold_17.0G1150.1
OG0011370	KUTeg_008524	mikado.HiC_scaffold_17.0G1154.1
OG0011371	KUTeg_008521	mikado.HiC_scaffold_17.0G1156.1
OG0011372	KUTeg_008949	mikado.HiC_scaffold_17.0G1157.1
OG0011373	KUTeg_008290	mikado.HiC_scaffold_17.0G1167.1
OG0011374	KUTeg_008289	mikado.HiC_scaffold_17.0G1168.1
OG0011375	KUTeg_008438	mikado.HiC_scaffold_17.0G1169.1
OG0011376	KUTeg_008437	mikado.HiC_scaffold_17.0G1170.1
OG0011377	KUTeg_008436	mikado.HiC_scaffold_17.0G1172.1
OG0011378	KUTeg_008435	mikado.HiC_scaffold_17.0G1173.1
OG0011379	KUTeg_021143	mikado.HiC_scaffold_17.0G1175.1, mikado.HiC_scaffold_17.0G1176.1
OG0011380	KUTeg_008309	mikado.HiC_scaffold_17.0G1178.1
OG0011381	KUTeg_008838	mikado.HiC_scaffold_17.0G1179.1
OG0011383	KUTeg_008113	mikado.HiC_scaffold_17.0G1191.1
OG0011384	KUTeg_008774	mikado.HiC_scaffold_17.0G1195.1
OG0011385	KUTeg_008506	mikado.HiC_scaffold_17.0G1201.1
OG0011386	KUTeg_008505	mikado.HiC_scaffold_17.0G1202.1
OG0011387	KUTeg_008509	mikado.HiC_scaffold_17.0G1203.1
OG0011388	KUTeg_016136	mikado.HiC_scaffold_18.0G5.1
OG0011389	KUTeg_016477	mikado.HiC_scaffold_18.0G6.1
OG0011390	KUTeg_019135	mikado.HiC_scaffold_18.0G15.1
OG0011391	KUTeg_019136	mikado.HiC_scaffold_18.0G19.1
OG0011393	KUTeg_019042	mikado.HiC_scaffold_18.0G22.1
OG0011394	KUTeg_019043	mikado.HiC_scaffold_18.0G23.1
OG0011396	KUTeg_019702	mikado.HiC_scaffold_18.0G38.1
OG0011397	KUTeg_019703	mikado.HiC_scaffold_18.0G42.1
OG0011398	KUTeg_019704	mikado.HiC_scaffold_18.0G43.1
OG0011399	KUTeg_019414	mikado.HiC_scaffold_18.0G47.1
OG0011400	KUTeg_019763	mikado.HiC_scaffold_18.0G56.1
OG0011401	KUTeg_019567	mikado.HiC_scaffold_18.0G58.1
OG0011402	KUTeg_019322	mikado.HiC_scaffold_18.0G88.1
OG0011403	KUTeg_019792	mikado.HiC_scaffold_18.0G94.1
OG0011404	KUTeg_019793	mikado.HiC_scaffold_18.0G93.1
OG0011405	KUTeg_019010	mikado.HiC_scaffold_18.0G96.1
OG0011407	KUTeg_019005	mikado.HiC_scaffold_18.0G104.1
OG0011408	KUTeg_019492	mikado.HiC_scaffold_18.0G106.1
OG0011409	KUTeg_019697	mikado.HiC_scaffold_18.0G109.1
OG0011410	KUTeg_019694	mikado.HiC_scaffold_18.0G110.1
OG0011411	KUTeg_019692	mikado.HiC_scaffold_18.0G114.1
OG0011412	KUTeg_019690	mikado.HiC_scaffold_18.0G117.1
OG0011413	KUTeg_019564	mikado.HiC_scaffold_18.0G118.1
OG0011414	KUTeg_019558	mikado.HiC_scaffold_18.0G119.1
OG0011415	KUTeg_019557	mikado.HiC_scaffold_18.0G120.1
OG0011416	KUTeg_019555	mikado.HiC_scaffold_18.0G127.1
OG0011418	KUTeg_019950	mikado.HiC_scaffold_18.0G147.1
OG0011419	KUTeg_019951	mikado.HiC_scaffold_18.0G149.1
OG0011420	KUTeg_019836	mikado.HiC_scaffold_18.0G148.1
OG0011421	KUTeg_019469	mikado.HiC_scaffold_18.0G152.1
OG0011422	KUTeg_019468	mikado.HiC_scaffold_18.0G157.1
OG0011423	KUTeg_019471	mikado.HiC_scaffold_18.0G158.1
OG0011424	KUTeg_019470	mikado.HiC_scaffold_18.0G159.1
OG0011425	KUTeg_019465	mikado.HiC_scaffold_18.0G162.1
OG0011426	KUTeg_019466	mikado.HiC_scaffold_18.0G165.1
OG0011427	KUTeg_019726	mikado.HiC_scaffold_18.0G170.1, mikado.HiC_scaffold_18.0G174.1
OG0011429	KUTeg_019693	mikado.HiC_scaffold_18.0G176.1
OG0011430	KUTeg_019903	mikado.HiC_scaffold_18.0G178.1
OG0011431	KUTeg_019902	mikado.HiC_scaffold_18.0G179.1
OG0011432	KUTeg_019908	mikado.HiC_scaffold_18.0G180.1
OG0011433	KUTeg_019909	mikado.HiC_scaffold_18.0G182.1
OG0011434	KUTeg_019906	mikado.HiC_scaffold_18.0G183.1, mikado.HiC_scaffold_18.0G185.1
OG0011435	KUTeg_019907	mikado.HiC_scaffold_18.0G184.1
OG0011436	KUTeg_019768	mikado.HiC_scaffold_18.0G186.1
OG0011438	KUTeg_019767	mikado.HiC_scaffold_18.0G194.1
OG0011440	KUTeg_019762	mikado.HiC_scaffold_18.0G196.1
OG0011442	KUTeg_019932	mikado.HiC_scaffold_18.0G209.1
OG0011443	KUTeg_019938	mikado.HiC_scaffold_18.0G212.1
OG0011444	KUTeg_019939	mikado.HiC_scaffold_18.0G214.1
OG0011445	KUTeg_019506	mikado.HiC_scaffold_18.0G217.1
OG0011446	KUTeg_019498	mikado.HiC_scaffold_18.0G227.1
OG0011447	KUTeg_019625	mikado.HiC_scaffold_18.0G229.1
OG0011448	KUTeg_023956	mikado.HiC_scaffold_18.0G235.1
OG0011449	KUTeg_019630	mikado.HiC_scaffold_18.0G236.1
OG0011450	KUTeg_019629	mikado.HiC_scaffold_18.0G237.1
OG0011451	KUTeg_019628	mikado.HiC_scaffold_18.0G238.1
OG0011452	KUTeg_019176	mikado.HiC_scaffold_18.0G243.1
OG0011453	KUTeg_019175	mikado.HiC_scaffold_18.0G244.1
OG0011454	KUTeg_019174	mikado.HiC_scaffold_18.0G246.1
OG0011455	KUTeg_019173	mikado.HiC_scaffold_18.0G254.1
OG0011456	KUTeg_019170	mikado.HiC_scaffold_18.0G264.1
OG0011457	KUTeg_019324	mikado.HiC_scaffold_18.0G266.1
OG0011458	KUTeg_019325	mikado.HiC_scaffold_18.0G267.1
OG0011459	KUTeg_019801	mikado.HiC_scaffold_18.0G277.1
OG0011460	KUTeg_019825	mikado.HiC_scaffold_18.0G282.1
OG0011461	KUTeg_019824	mikado.HiC_scaffold_18.0G283.1
OG0011462	KUTeg_019358	mikado.HiC_scaffold_18.0G285.1
OG0011463	KUTeg_019191	mikado.HiC_scaffold_18.0G286.1
OG0011464	KUTeg_019148	mikado.HiC_scaffold_18.0G302.1
OG0011465	KUTeg_019078	mikado.HiC_scaffold_18.0G313.1
OG0011466	KUTeg_019851	mikado.HiC_scaffold_18.0G317.1
